GENERATION_PROJECT,gen_dbid,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_flexible_baseload,gen_is_baseload,gen_can_provide_spinning_reserves,gen_can_provide_quickstart_reserves,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_capacity_limit_mw,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_min_load_fraction,gen_is_pumped_hydro,gen_storage_energy_to_power_ratio,gen_can_suspend,gen_ccs_capture_efficiency,gen_ccs_energy_load
Zhejiang-Hydro_NonPumped-ep-30992,existing.30992,Hydro_NonPumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,3968.771448181194,0.094,0.051,1517.4,.,False,.,0.3,False,.,1.0,.,.
Zhejiang-Hydro_Pumped-ep-35006,existing.35006,Hydro_Pumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,0.0,0.094,0.051,642.59,.,False,0.74,0.4,True,24.0,1.0,.,.
Zhejiang-Hydro_Pumped-ep-35017,existing.35017,Hydro_Pumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,0.0,0.094,0.051,80.0,.,False,0.74,0.4,True,24.0,1.0,.,.
Zhejiang-Hydro_Pumped-ep-35018,existing.35018,Hydro_Pumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,0.0,0.094,0.051,1800.0,.,False,0.74,0.4,True,24.0,1.0,.,.
Zhejiang-Hydro_Pumped-ep-35023,existing.35023,Hydro_Pumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,0.0,0.094,0.051,1200.0,.,False,0.74,0.4,True,24.0,1.0,.,.
Zhejiang-Hydro_Pumped-ep-35038,existing.35038,Hydro_Pumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,0.0,0.094,0.051,2100.0,.,False,0.74,0.4,True,24.0,1.0,.,.
Zhejiang-Hydro_Pumped-ep-35054,existing.35054,Hydro_Pumped,Water,Zhejiang,100.0,False,False,False,True,True,.,0.0,0.0,0.094,0.051,1500.0,.,False,0.74,0.4,True,24.0,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-3092,existing.3092,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,10.4,3.9687714481811938,3968.771448181194,0.1112,0.0272,2500.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60005,existing.60005,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,10.633,3.9687714481811938,0.0,0.1112,0.0272,291.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60006,existing.60006,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,10.132,3.9687714481811938,0.0,0.1112,0.0272,611.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60007,existing.60007,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,10.132,3.9687714481811938,0.0,0.1112,0.0272,611.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60008,existing.60008,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,10.132,3.9687714481811938,0.0,0.1112,0.0272,611.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60009,existing.60009,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,10.132,3.9687714481811938,0.0,0.1112,0.0272,611.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60010,existing.60010,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,9.61,3.9687714481811938,0.0,0.1112,0.0272,696.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60011,existing.60011,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,9.61,3.9687714481811938,0.0,0.1112,0.0272,696.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60027,existing.60027,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,9.179,3.9687714481811938,0.0,0.1112,0.0272,1015.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60028,existing.60028,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,9.179,3.9687714481811938,0.0,0.1112,0.0272,1015.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_EP_SEA-ep-60033,existing.60033,Nuclear_EP_SEA,Uranium,Zhejiang,40.0,False,False,True,False,False,9.322,3.9687714481811938,0.0,0.1112,0.0272,1175.0,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_SEA-13131,new.13131,Nuclear_SEA,Uranium,Zhejiang,60.0,False,False,True,False,False,10.4,0.661461908030199,396.8771448181194,0.1112,0.0272,.,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_SEA-13176,new.13176,Nuclear_SEA,Uranium,Zhejiang,60.0,False,False,True,False,False,10.4,0.661461908030199,396.8771448181194,0.1112,0.0272,.,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Nuclear_SMR-13174,new.13174,Nuclear_SMR,Uranium,Zhejiang,40.0,False,False,True,False,False,10.4,0.661461908030199,396.8771448181194,0.1112,0.0272,.,.,False,.,1.0,False,.,1.0,.,.
Zhejiang-Offshore_Wind-13169,new.13169,Offshore_Wind,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,3968.771448181194,0.0262,0.02,53840.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Residential_PV-347,new.347,Residential_PV,Solar,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0,0.02,1280.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Residential_PV-348,new.348,Residential_PV,Solar,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0,0.02,1280.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Residential_PV-349,new.349,Residential_PV,Solar,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0,0.02,1280.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Residential_PV-350,new.350,Residential_PV,Solar,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0,0.02,1280.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Residential_PV-351,new.351,Residential_PV,Solar,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0,0.02,1280.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind-1048,new.1048,Wind,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,3968.771448181194,0.0139,0.02,944.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind-1051,new.1051,Wind,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,3968.771448181194,0.0139,0.02,944.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind-1053,new.1053,Wind,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,3968.771448181194,0.0139,0.02,944.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind-1054,new.1054,Wind,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,3968.771448181194,0.0139,0.02,944.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind-1056,new.1056,Wind,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,3968.771448181194,0.0139,0.02,944.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind-1059,new.1059,Wind,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,3968.771448181194,0.0139,0.02,944.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind-1061,new.1061,Wind,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,3968.771448181194,0.0139,0.02,944.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind-1065,new.1065,Wind,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,3968.771448181194,0.0139,0.02,944.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind-1067,new.1067,Wind,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,3968.771448181194,0.0139,0.02,944.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind-1157,new.1157,Wind,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,3968.771448181194,0.0139,0.02,944.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind_EP-ep-40023,existing.40023,Wind_EP,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0139,0.02,40.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind_EP-ep-40041,existing.40041,Wind_EP,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0139,0.02,110.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind_EP-ep-40062,existing.40062,Wind_EP,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0139,0.02,80.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind_EP-ep-40068,existing.40068,Wind_EP,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0139,0.02,20.0,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind_EP-ep-40077,existing.40077,Wind_EP,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0139,0.02,72.2,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind_EP-ep-40102,existing.40102,Wind_EP,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0139,0.02,74.8,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind_EP-ep-40130,existing.40130,Wind_EP,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0139,0.02,49.5,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind_EP-ep-40159,existing.40159,Wind_EP,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0139,0.02,283.5,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind_EP-ep-40185,existing.40185,Wind_EP,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0139,0.02,312.2,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind_EP-ep-40213,existing.40213,Wind_EP,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0139,0.02,147.6,.,False,.,0.0,False,.,1.0,.,.
Zhejiang-Wind_EP-ep-40237,existing.40237,Wind_EP,Wind,Zhejiang,30.0,True,False,False,True,False,.,0.0,0.0,0.0139,0.02,140.1,.,False,.,0.0,False,.,1.0,.,.
Anhui_Fuel_Cell,.,Fuel_Cell,Hydrogen,Anhui,26.0,False,.,False,True,.,5.873084171665124,0.0,3968.771448181194,0.0055,0.02,.,.,False,.,0.03,.,.,.,.,.
Fujian_Fuel_Cell,.,Fuel_Cell,Hydrogen,Fujian,26.0,False,.,False,True,.,5.873084171665124,0.0,3968.771448181194,0.0055,0.02,.,.,False,.,0.03,.,.,.,.,.
Jiangsu_Fuel_Cell,.,Fuel_Cell,Hydrogen,Jiangsu,26.0,False,.,False,True,.,5.873084171665124,0.0,3968.771448181194,0.0055,0.02,.,.,False,.,0.03,.,.,.,.,.
Shanghai_Fuel_Cell,.,Fuel_Cell,Hydrogen,Shanghai,26.0,False,.,False,True,.,5.873084171665124,0.0,3968.771448181194,0.0055,0.02,.,.,False,.,0.03,.,.,.,.,.
Zhejiang_Fuel_Cell,.,Fuel_Cell,Hydrogen,Zhejiang,26.0,False,.,False,True,.,5.873084171665124,0.0,3968.771448181194,0.0055,0.02,.,.,False,.,0.03,.,.,.,.,.
Anhui-Coal_1000_OT-12107_CCS,new.12107_CCS,Coal_1000_OT_CCS,Coal,Anhui,40.0,False,True,False,False,False,7.88,11.079080092486556,396.8771448181194,0.32,0.05,.,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_1000_RC-12115_CCS,new.12115_CCS,Coal_1000_RC_CCS,Coal,Anhui,40.0,False,True,False,False,False,7.88,11.079080092486556,396.8771448181194,0.32,0.05,.,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_1000_RC-12125_CCS,new.12125_CCS,Coal_1000_RC_CCS,Coal,Anhui,40.0,False,True,False,False,False,7.88,11.079080092486556,396.8771448181194,0.32,0.05,.,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_100_RC-ep-1231_CCS,existing.1231_CCS,Coal_100_RC_CCS,Coal,Anhui,30.0,False,True,False,False,False,9.06,8.433232460365762,0.0,0.52,0.05,210.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_100_RC-ep-1233_CCS,existing.1233_CCS,Coal_100_RC_CCS,Coal,Anhui,30.0,False,True,False,False,False,9.06,8.433232460365762,0.0,0.52,0.05,135.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_100_RC-ep-1234_CCS,existing.1234_CCS,Coal_100_RC_CCS,Coal,Anhui,30.0,False,True,False,False,False,9.06,8.433232460365762,0.0,0.52,0.05,135.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_100_RC-ep-1235_CCS,existing.1235_CCS,Coal_100_RC_CCS,Coal,Anhui,30.0,False,True,False,False,False,9.06,8.433232460365762,0.0,0.52,0.05,135.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_100_RC-ep-1236_CCS,existing.1236_CCS,Coal_100_RC_CCS,Coal,Anhui,30.0,False,True,False,False,False,9.06,8.433232460365762,0.0,0.52,0.05,135.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_100_RC-ep-1237_CCS,existing.1237_CCS,Coal_100_RC_CCS,Coal,Anhui,30.0,False,True,False,False,False,9.06,8.433232460365762,0.0,0.52,0.05,135.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_100_RC-ep-1238_CCS,existing.1238_CCS,Coal_100_RC_CCS,Coal,Anhui,30.0,False,True,False,False,False,9.06,8.433232460365762,0.0,0.52,0.05,135.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_100_RC-ep-1239_CCS,existing.1239_CCS,Coal_100_RC_CCS,Coal,Anhui,30.0,False,True,False,False,False,9.06,8.433232460365762,0.0,0.52,0.05,135.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_100_RC-ep-1241_CCS,existing.1241_CCS,Coal_100_RC_CCS,Coal,Anhui,30.0,False,True,False,False,False,9.06,8.433232460365762,0.0,0.52,0.05,111.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_300_OT-12111_CCS,new.12111_CCS,Coal_300_OT_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.92,11.079080092486556,396.8771448181194,0.37,0.05,.,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_300_RC-12119_CCS,new.12119_CCS,Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.92,11.079080092486556,396.8771448181194,0.37,0.05,.,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_300_RC-12129_CCS,new.12129_CCS,Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.92,11.079080092486556,396.8771448181194,0.37,0.05,.,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_600_OT-12109_CCS,new.12109_CCS,Coal_600_OT_CCS,Coal,Anhui,40.0,False,True,False,False,False,8.45,11.079080092486556,396.8771448181194,0.34,0.05,.,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_600_RC-12117_CCS,new.12117_CCS,Coal_600_RC_CCS,Coal,Anhui,40.0,False,True,False,False,False,8.45,11.079080092486556,396.8771448181194,0.34,0.05,.,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_600_RC-12127_CCS,new.12127_CCS,Coal_600_RC_CCS,Coal,Anhui,40.0,False,True,False,False,False,8.45,11.079080092486556,396.8771448181194,0.34,0.05,.,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_IGCC_RC-12121_CCS,new.12121_CCS,Coal_IGCC_RC_CCS,Coal,Anhui,40.0,False,True,False,False,False,8.89,11.079080092486556,396.8771448181194,0.52,0.05,.,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_IGCC_RC-12131_CCS,new.12131_CCS,Coal_IGCC_RC_CCS,Coal,Anhui,40.0,False,True,False,False,False,8.89,11.079080092486556,396.8771448181194,0.52,0.05,.,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_Small_RC-ep-1157_CCS,existing.1157_CCS,Coal_Small_RC_CCS,Coal,Anhui,30.0,False,True,False,False,False,9.68,8.433232460365762,0.0,0.52,0.05,974.6,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_Small_RC-ep-1199_CCS,existing.1199_CCS,Coal_Small_RC_CCS,Coal,Anhui,30.0,False,True,False,False,False,9.68,8.433232460365762,0.0,0.52,0.05,517.35,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_Small_RC-ep-1232_CCS,existing.1232_CCS,Coal_Small_RC_CCS,Coal,Anhui,30.0,False,True,False,False,False,9.68,8.433232460365762,0.0,0.52,0.05,170.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-Coal_Small_RC-ep-1242_CCS,existing.1242_CCS,Coal_Small_RC_CCS,Coal,Anhui,30.0,False,True,False,False,False,9.68,8.433232460365762,0.0,0.52,0.05,30.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_1000_OT-ep-3093_CCS,existing.3093_CCS,EP_Coal_1000_OT_CCS,Coal,Anhui,40.0,False,True,False,False,False,7.66,8.433232460365762,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_1000_RC-ep-1152_CCS,existing.1152_CCS,EP_Coal_1000_RC_CCS,Coal,Anhui,40.0,False,True,False,False,False,7.66,8.433232460365762,0.0,0.32,0.05,1050.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_1000_RC-ep-1153_CCS,existing.1153_CCS,EP_Coal_1000_RC_CCS,Coal,Anhui,40.0,False,True,False,False,False,7.66,8.433232460365762,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_1000_RC-ep-1154_CCS,existing.1154_CCS,EP_Coal_1000_RC_CCS,Coal,Anhui,40.0,False,True,False,False,False,7.66,8.433232460365762,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_1000_RC-ep-1155_CCS,existing.1155_CCS,EP_Coal_1000_RC_CCS,Coal,Anhui,40.0,False,True,False,False,False,7.66,8.433232460365762,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_1000_RC-ep-1156_CCS,existing.1156_CCS,EP_Coal_1000_RC_CCS,Coal,Anhui,40.0,False,True,False,False,False,7.66,8.433232460365762,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_1000_RC-ep-3094_CCS,existing.3094_CCS,EP_Coal_1000_RC_CCS,Coal,Anhui,40.0,False,True,False,False,False,7.66,8.433232460365762,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_1000_RC-ep-3095_CCS,existing.3095_CCS,EP_Coal_1000_RC_CCS,Coal,Anhui,40.0,False,True,False,False,False,7.66,8.433232460365762,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_1000_RC-ep-3096_CCS,existing.3096_CCS,EP_Coal_1000_RC_CCS,Coal,Anhui,40.0,False,True,False,False,False,7.66,8.433232460365762,0.0,0.32,0.05,1000.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_OT-ep-1206_CCS,existing.1206_CCS,EP_Coal_300_OT_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,330.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_OT-ep-1207_CCS,existing.1207_CCS,EP_Coal_300_OT_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,330.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_OT-ep-1208_CCS,existing.1208_CCS,EP_Coal_300_OT_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,330.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_OT-ep-1209_CCS,existing.1209_CCS,EP_Coal_300_OT_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,330.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_OT-ep-1218_CCS,existing.1218_CCS,EP_Coal_300_OT_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,320.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_OT-ep-1219_CCS,existing.1219_CCS,EP_Coal_300_OT_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,320.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_OT-ep-1220_CCS,existing.1220_CCS,EP_Coal_300_OT_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,320.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_OT-ep-1221_CCS,existing.1221_CCS,EP_Coal_300_OT_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,320.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1200_CCS,existing.1200_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1201_CCS,existing.1201_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1202_CCS,existing.1202_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1203_CCS,existing.1203_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,350.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1204_CCS,existing.1204_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,330.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1205_CCS,existing.1205_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,330.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1210_CCS,existing.1210_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,320.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1211_CCS,existing.1211_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,320.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1212_CCS,existing.1212_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,320.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1213_CCS,existing.1213_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,320.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1214_CCS,existing.1214_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,320.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1215_CCS,existing.1215_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,320.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1216_CCS,existing.1216_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,320.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1217_CCS,existing.1217_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,320.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1222_CCS,existing.1222_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1223_CCS,existing.1223_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1224_CCS,existing.1224_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1225_CCS,existing.1225_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1226_CCS,existing.1226_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
Anhui-EP_Coal_300_RC-ep-1227_CCS,existing.1227_CCS,EP_Coal_300_RC_CCS,Coal,Anhui,35.0,False,True,False,False,False,8.53,8.433232460365762,0.0,0.37,0.05,300.0,.,False,.,0.4,False,.,1.0,0.9,0.0856
