STORAGE_GEN_TPS_1,STORAGE_GEN_TPS_2,StateOfCharge
Zhejiang-Hydro_Pumped-ep-35018,2040.06.26.00,0.0
Zhejiang-Hydro_Pumped-ep-35018,2040.06.26.04,1312.456114463341
Zhejiang-Hydro_Pumped-ep-35018,2040.06.26.08,2624.912228926683
Zhejiang-Hydro_Pumped-ep-35018,2040.06.26.12,3937.368343390024
Zhejiang-Hydro_Pumped-ep-35018,2040.06.26.16,3088.132034031392
Zhejiang-Hydro_Pumped-ep-35018,2040.06.26.20,1544.066017015696
Zhejiang-Hydro_Pumped-ep-35018,2040.12.19.00,613.3773504272016
Zhejiang-Hydro_Pumped-ep-35018,2040.12.19.04,920.0660256408023
Zhejiang-Hydro_Pumped-ep-35018,2040.12.19.08,1226.754700854403
Zhejiang-Hydro_Pumped-ep-35018,2040.12.19.12,1989.331947331464
Zhejiang-Hydro_Pumped-ep-35018,2040.12.19.16,0.0
Zhejiang-Hydro_Pumped-ep-35018,2040.12.19.20,306.6886752136008
Zhejiang-Hydro_Pumped-ep-35018,2050.06.12.00,1544.066017015696
Zhejiang-Hydro_Pumped-ep-35018,2050.06.12.04,0.0
Zhejiang-Hydro_Pumped-ep-35018,2050.06.12.08,2323.151999999999
Zhejiang-Hydro_Pumped-ep-35018,2050.06.12.12,4646.303999999998
Zhejiang-Hydro_Pumped-ep-35018,2050.06.12.16,4632.198051047088
Zhejiang-Hydro_Pumped-ep-35018,2050.06.12.20,3088.132034031392
Zhejiang-Hydro_Pumped-ep-35018,2050.12.12.00,613.3773504272016
Zhejiang-Hydro_Pumped-ep-35018,2050.12.12.04,920.0660256408023
Zhejiang-Hydro_Pumped-ep-35018,2050.12.12.08,1226.754700854403
Zhejiang-Hydro_Pumped-ep-35018,2050.12.12.12,1989.331947331464
Zhejiang-Hydro_Pumped-ep-35018,2050.12.12.16,0.0
Zhejiang-Hydro_Pumped-ep-35018,2050.12.12.20,306.6886752136008
Zhejiang-Hydro_Pumped-ep-35023,2040.06.26.00,0.0
Zhejiang-Hydro_Pumped-ep-35023,2040.06.26.04,874.9707429755622
Zhejiang-Hydro_Pumped-ep-35023,2040.06.26.08,1749.941485951124
Zhejiang-Hydro_Pumped-ep-35023,2040.06.26.12,2624.912228926687
Zhejiang-Hydro_Pumped-ep-35023,2040.06.26.16,2058.754689354264
Zhejiang-Hydro_Pumped-ep-35023,2040.06.26.20,1029.377344677132
Zhejiang-Hydro_Pumped-ep-35023,2040.12.19.00,408.9182336181344
Zhejiang-Hydro_Pumped-ep-35023,2040.12.19.04,613.3773504272017
Zhejiang-Hydro_Pumped-ep-35023,2040.12.19.08,817.8364672362688
Zhejiang-Hydro_Pumped-ep-35023,2040.12.19.12,1326.221298220976
Zhejiang-Hydro_Pumped-ep-35023,2040.12.19.16,0.0
Zhejiang-Hydro_Pumped-ep-35023,2040.12.19.20,204.4591168090672
Zhejiang-Hydro_Pumped-ep-35023,2050.06.12.00,1029.377344677132
Zhejiang-Hydro_Pumped-ep-35023,2050.06.12.04,0.0
Zhejiang-Hydro_Pumped-ep-35023,2050.06.12.08,1548.768
Zhejiang-Hydro_Pumped-ep-35023,2050.06.12.12,3097.536
Zhejiang-Hydro_Pumped-ep-35023,2050.06.12.16,3088.132034031396
Zhejiang-Hydro_Pumped-ep-35023,2050.06.12.20,2058.754689354264
Zhejiang-Hydro_Pumped-ep-35023,2050.12.12.00,408.9182336181344
Zhejiang-Hydro_Pumped-ep-35023,2050.12.12.04,613.3773504272017
Zhejiang-Hydro_Pumped-ep-35023,2050.12.12.08,817.8364672362688
Zhejiang-Hydro_Pumped-ep-35023,2050.12.12.12,1326.221298220976
Zhejiang-Hydro_Pumped-ep-35023,2050.12.12.16,0.0
Zhejiang-Hydro_Pumped-ep-35023,2050.12.12.20,204.4591168090672
Zhejiang-Hydro_Pumped-ep-35038,2040.06.26.00,0.0
Zhejiang-Hydro_Pumped-ep-35038,2040.06.26.04,1531.198800207233
Zhejiang-Hydro_Pumped-ep-35038,2040.06.26.08,3062.397600414466
Zhejiang-Hydro_Pumped-ep-35038,2040.06.26.12,4593.596400621699
Zhejiang-Hydro_Pumped-ep-35038,2040.06.26.16,3602.82070636996
Zhejiang-Hydro_Pumped-ep-35038,2040.06.26.20,1801.41035318498
Zhejiang-Hydro_Pumped-ep-35038,2040.12.19.00,715.6069088317352
Zhejiang-Hydro_Pumped-ep-35038,2040.12.19.04,1073.410363247603
Zhejiang-Hydro_Pumped-ep-35038,2040.12.19.08,1963.083817470841
Zhejiang-Hydro_Pumped-ep-35038,2040.12.19.12,2320.887271886709
Zhejiang-Hydro_Pumped-ep-35038,2040.12.19.16,0.0
Zhejiang-Hydro_Pumped-ep-35038,2040.12.19.20,357.8034544158676
Zhejiang-Hydro_Pumped-ep-35038,2050.06.12.00,1801.41035318498
Zhejiang-Hydro_Pumped-ep-35038,2050.06.12.04,0.0
Zhejiang-Hydro_Pumped-ep-35038,2050.06.12.08,2710.344
Zhejiang-Hydro_Pumped-ep-35038,2050.06.12.12,5420.687999999999
Zhejiang-Hydro_Pumped-ep-35038,2050.06.12.16,5404.231059554941
Zhejiang-Hydro_Pumped-ep-35038,2050.06.12.20,3602.82070636996
Zhejiang-Hydro_Pumped-ep-35038,2050.12.12.00,715.6069088317352
Zhejiang-Hydro_Pumped-ep-35038,2050.12.12.04,1073.410363247603
Zhejiang-Hydro_Pumped-ep-35038,2050.12.12.08,1431.21381766347
Zhejiang-Hydro_Pumped-ep-35038,2050.12.12.12,2320.887271886709
Zhejiang-Hydro_Pumped-ep-35038,2050.12.12.16,0.0
Zhejiang-Hydro_Pumped-ep-35038,2050.12.12.20,357.8034544158676
Zhejiang-Hydro_Pumped-ep-35054,2040.06.26.00,0.0
Zhejiang-Hydro_Pumped-ep-35054,2040.06.26.04,1093.71342871945
Zhejiang-Hydro_Pumped-ep-35054,2040.06.26.08,2187.4268574389
Zhejiang-Hydro_Pumped-ep-35054,2040.06.26.12,3281.14028615835
Zhejiang-Hydro_Pumped-ep-35054,2040.06.26.16,2573.443361692824
Zhejiang-Hydro_Pumped-ep-35054,2040.06.26.20,1286.721680846412
Zhejiang-Hydro_Pumped-ep-35054,2040.12.19.00,511.1477920226681
Zhejiang-Hydro_Pumped-ep-35054,2040.12.19.04,766.7216880340022
Zhejiang-Hydro_Pumped-ep-35054,2040.12.19.08,1022.295584045336
Zhejiang-Hydro_Pumped-ep-35054,2040.12.19.12,1657.776622776221
Zhejiang-Hydro_Pumped-ep-35054,2040.12.19.16,0.0
Zhejiang-Hydro_Pumped-ep-35054,2040.12.19.20,255.5738960113341
Zhejiang-Hydro_Pumped-ep-35054,2050.06.12.00,1286.721680846412
Zhejiang-Hydro_Pumped-ep-35054,2050.06.12.04,0.0
Zhejiang-Hydro_Pumped-ep-35054,2050.06.12.08,1935.96
Zhejiang-Hydro_Pumped-ep-35054,2050.06.12.12,3871.920000000001
Zhejiang-Hydro_Pumped-ep-35054,2050.06.12.16,3860.165042539236
Zhejiang-Hydro_Pumped-ep-35054,2050.06.12.20,2573.443361692824
Zhejiang-Hydro_Pumped-ep-35054,2050.12.12.00,511.1477920226681
Zhejiang-Hydro_Pumped-ep-35054,2050.12.12.04,766.7216880340022
Zhejiang-Hydro_Pumped-ep-35054,2050.12.12.08,1022.295584045336
Zhejiang-Hydro_Pumped-ep-35054,2050.12.12.12,1657.776622776221
Zhejiang-Hydro_Pumped-ep-35054,2050.12.12.16,0.0
Zhejiang-Hydro_Pumped-ep-35054,2050.12.12.20,255.5738960113341
