load_zone,period,timepoint_label,Coal,Gas,Uranium,Hydrogen,Solar,Storage,Water,Wind,Battery_Storage,Central_PV,Central_PV_EP,Commercial_PV,Hydro_NonPumped,Hydro_Pumped,Offshore_Wind,Residential_PV,Wind,Wind_EP,curtail_Solar,curtail_Storage,curtail_Water,curtail_Wind,ZoneTotalCentralDispatch,TXPowerNet,WithdrawFromCentralGrid,StorageNetCharge,RunElectrolyzerMW,LiquefyHydrogenMW,zone_demand_mw,spinning_reserve_provision,spinning_reserve_requirement,marginal_cost,peak_day
Anhui,2048,2050-12-12_16:00,215520.72062537773,0.0,2031.867904,0.0,22454.9560688103,0.0,331.18162666633566,4809.878984399999,0.0,22454.9560688103,0.0,0.0,147.37053929775746,183.81108736857817,0,0.0,4809.878984399999,0.0,-3.637978807091713e-12,0.0,0.0,5.684341886080801e-13,245148.6052092543,-196295.75751124803,48741.07068541722,111.77701258900017,0.0,0.0,46157.7939390901,9565.487615447997,9565.487615447997,64.06176494146077,typical
Anhui,2048,2050-12-12_20:00,215520.72062537773,0.0,2031.867904,0.0,0.0,-0.0,1215.4048624528807,4372.913311199999,-0.0,0.0,0.0,0.0,1031.5937750843027,183.81108736857817,0,0.0,4372.913311199999,0.0,0.0,0.0,0.0,5.684341886080801e-13,223140.90670303052,-172016.25627463934,51124.65042839124,0.0,0.0,0.0,48415.0439556865,48843.617327542765,48843.61732754276,65.26738119119418,typical
Fujian,2038,2040-06-26_00:00,15964.055125300614,0.0,12194.665922560001,0.0,0.0,-0.0,6511.474974896429,4264.955320010977,-0.0,0.0,0.0,0.0,6211.264458057705,300.210516838723,-0.0,0.0,3598.720132294977,666.2351877159999,0.0,0.0,0.0,8.242295734817162e-13,38935.15134276802,6793.703939924704,45728.85528269272,0.0,0.0,0.0,43305.22595271,0.0,-0.0,60.97846400052939,peak
Fujian,2038,2040-06-26_04:00,11936.045053404392,0.0,12194.665922560001,0.0,0.0,-0.0,6511.474974896429,3788.678336614037,-0.0,0.0,0.0,0.0,6211.264458057705,300.210516838723,-0.0,0.0,3196.843104262037,591.835232352,0.0,0.0,0.0,2.842170943040401e-14,34430.86428747484,7054.091320718608,41484.95560819346,0.0,0.0,0.0,39286.2529609592,12479.058294201579,12479.05829420158,59.482168584869406,peak
Fujian,2038,2040-06-26_08:00,0.0,0.0,12194.665922560001,0.0,48890.01730941031,0.0,3015.9457832230833,1855.7983241443526,0.0,48332.5924313303,557.42487808,0.0,2484.505783223083,531.4399999999999,-0.0,0.0,1565.9012321283528,289.897092016,0.0,0.0,797.16,7.105427357601002e-15,65956.42733933772,-21392.03174400625,43235.79559533147,1328.6,0.0,-0.0,40944.2984287789,14604.81829420158,14604.81829420158,26.36296563220499,peak
Fujian,2038,2040-06-26_12:00,0.0,0.0,12194.665922560001,0.0,40803.167952949574,-0.0,2784.716300061806,2853.55276626136,-0.0,40264.51937310957,538.64857984,0.0,2484.505783223083,300.210516838723,-0.0,0.0,2407.7949281973597,445.7578380640001,-3.695266315162371e-12,0.0,450.31577525808444,3.836930773104541e-13,58636.102941832716,-6217.184150532643,51668.39249920328,750.5262920968074,0.0,-0.0,48929.9676967455,13679.90036155647,13679.90036155647,50.303089924211,peak
Fujian,2038,2040-06-26_16:00,4743.539756305041,0.0,12194.665922560001,0.0,25472.18871303916,0.0,6511.474974896429,4253.492252758183,0.0,25107.73518023916,364.4535328,0.0,6211.264458057705,300.210516838723,-0.0,0.0,3589.047728294184,664.444524464,1.8189894035458565e-12,0.0,367.2747913261115,1.4210854715202004e-14,53175.36161955883,0.0,52507.87631139398,667.4853081648345,0.0,0.0,49724.9588668901,2451.721104146279,2451.721104146279,59.482168584869406,peak
Fujian,2038,2040-06-26_20:00,15964.055125300614,0.0,12194.665922560001,0.0,0.0,-0.0,6511.474974896429,2555.3996622647396,-0.0,0.0,0.0,0.0,6211.264458057705,300.210516838723,-0.0,0.0,2156.2167761767396,399.182886088,0.0,0.0,0.0,-3.979039320256561e-13,37225.595685021755,13506.697976553105,50732.29366157487,0.0,0.0,0.0,48043.4820975114,480.19312790909703,480.1931279090971,62.91957861644966,peak
Fujian,2038,2040-12-19_00:00,15964.055125300614,0.0,12194.665922560001,0.0,0.0,0.0,3082.849552447956,8049.9354359167555,0.0,0.0,0.0,0.0,3012.705876887075,70.1436755608805,-0.0,0.0,6792.442720556756,1257.4927153600001,0.0,0.0,0.0,7.389644451905042e-13,39291.506036225335,3685.6770747386568,42977.183110964,0.0,0.0,0.0,40699.3924060829,2289.952768470499,2289.952768470499,63.649546049504735,typical
Fujian,2038,2040-12-19_04:00,15964.055125300614,0.0,12194.665922560001,0.0,0.0,-0.0,650.6442170564096,9148.0094282807,-0.0,0.0,0.0,0.0,580.5005414955291,70.1436755608805,-0.0,0.0,7718.984896632701,1429.024531648,0.0,0.0,105.2155133413207,1.5347723092418164e-12,37957.37469319773,1206.638869441426,38988.65437373696,175.3591889022013,0.0,0.0,36922.2556919289,3193.9948075993334,3193.994807599334,61.28416826864052,typical
Fujian,2038,2040-12-19_08:00,0.0,0.0,12194.665922560001,0.0,30023.623827333577,-0.0,650.6442170564096,8131.8347297624205,-0.0,29799.776994053576,223.84683327999997,0.0,580.5005414955291,70.1436755608805,-0.0,0.0,6861.54840056242,1270.2863292,-3.637978807091713e-12,0.0,105.2155133413207,7.389644451905042e-13,51000.768696712425,-10191.26958102235,40634.13992678786,175.3591889022013,0.0,0.0,38480.5305106681,4899.50467463271,4899.504674632709,55.89861619539061,typical
Fujian,2038,2040-12-19_12:00,0.0,0.0,12194.665922560001,0.0,35365.35589484689,-0.0,650.6442170564096,7052.280179795755,-0.0,35001.751779006896,363.60411583999996,0.0,580.5005414955291,70.1436755608805,-0.0,0.0,5950.632716487757,1101.6474633080002,-3.637978807091713e-12,0.0,105.2155133413207,8.526512829121202e-13,55262.94621425906,-6528.270336582303,48559.31668877455,175.3591889022013,0.0,0.0,45985.6729042695,4726.3137668763,4726.3137668763,55.89861619539061,typical
Fujian,2038,2040-12-19_16:00,15964.055125300614,0.0,12194.665922560001,0.0,14048.094625109185,0.0,650.6442170564096,6533.480742967875,0.0,13937.374852309184,110.71977280000002,0.0,580.5005414955291,70.1436755608805,-0.0,0.0,5512.875732451875,1020.605010516,-4.547473508864641e-13,0.0,0.0,-1.4210854715202004e-14,49390.94063299408,0.0,49348.285695153,42.65493784107591,0.0,0.0,46732.8265533099,42.65493784107591,42.65493784107591,62.277452393389446,typical
Fujian,2038,2040-12-19_20:00,15964.055125300614,0.0,12194.665922560001,0.0,0.0,-0.0,1701.4421306380373,7666.609900206246,-0.0,0.0,0.0,0.0,1631.2984550771569,70.1436755608805,-0.0,0.0,6468.997052530245,1197.612847676,0.0,0.0,0.0,7.105427357601002e-13,37526.773078704915,10152.773257061528,47679.54633576642,0.0,0.0,0.0,45152.5303799708,2178.175755881499,2178.175755881499,63.649546049504735,typical
Fujian,2048,2050-06-12_00:00,11625.486904886742,0.0,12194.665922560001,0.0,0.0,496.7958987814745,8956.81721787783,838.9829061755656,496.7958987814745,0.0,0.0,0.0,8656.606701039107,300.210516838723,621.7136917577568,0.0,217.26921441780888,0.0,0.0,8956.914704077522,450.31577525808444,4.973799150320701e-14,34112.74885028162,20763.02044260549,54125.24300079029,750.5262920968074,0.0,0.0,51256.6051217484,10157.756771432414,10157.75677143241,67.65895574381452,peak
Fujian,2048,2050-06-12_04:00,11625.486904886742,0.0,12194.665922560001,0.0,0.0,1399.282530182667,3163.3139623017887,706.8669867246349,1399.282530182667,0.0,0.0,0.0,2863.103445463066,300.210516838723,272.2831250890133,0.0,434.58386163562164,0.0,0.0,8054.42807267633,450.31577525808444,4.973799150320701e-14,29089.616306655855,20763.02044260549,49102.11045716452,750.5262920968074,0.0,0.0,46499.6986029348,14187.233086880216,14187.23308688022,67.65895574381452,peak
Fujian,2048,2050-06-12_08:00,0.0,0.0,12194.665922560001,0.0,24704.609703793343,0.0,3015.9457832230833,1236.7392305251706,0.0,24704.609703793343,0.0,0.0,2484.505783223083,531.4399999999999,818.3234676908742,0.0,418.4157628342964,0.0,1.8189894035458565e-12,9453.710602858997,797.16,4.973799150320701e-14,41151.96064010158,20763.02044260549,51174.42648549092,10740.554597216164,0.0,0.0,48462.1818817599,141647.74696967937,141647.7469696794,17.214309485803017,peak
Fujian,2048,2050-06-12_12:00,0.0,0.0,12194.665922560001,0.0,43846.684285936004,0.0,3015.9457832230833,2661.516862342107,0.0,43846.684285936004,0.0,0.0,2484.505783223083,531.4399999999999,2129.857454298528,0.0,531.6594080435785,0.0,-3.637978807091713e-12,9453.710602858997,797.16,9.947598300641403e-14,61718.812854061165,10218.851019537127,61155.35327073929,10782.310602858997,-0.0,0.0,57914.1195473901,141907.6739178062,141907.6739178062,6.410036753523105,peak
Fujian,2048,2050-06-12_16:00,869.5001447948866,0.0,12194.665922560001,0.0,19041.86673224789,9453.710602858997,3813.105783223083,3264.3327558786796,9453.710602858997,19041.86673224789,0.0,0.0,2484.505783223083,1328.6,2477.280036214166,0.0,787.0527196645127,0.0,-5.4569682106375694e-12,0.0,0.0,-5.542233338928781e-13,48637.181941563525,13511.79483121092,62148.97677277445,0.0,0.0,0.0,58855.0810038174,54634.07496206556,54634.07496206555,62.300098506973356,peak
Fujian,2048,2050-06-12_20:00,11625.486904886742,0.0,12194.665922560001,0.0,0.0,3120.176176634506,11141.052419344287,2040.0880427041623,3120.176176634506,0.0,0.0,0.0,10840.841902505565,300.210516838723,1465.793538657089,0.0,574.2945040470732,0.0,0.0,6333.534426224491,0.0,-1.2789769243681803e-13,40121.46946612971,20216.4523628136,60047.37502054752,290.5468083958027,0.0,0.0,56864.8641444585,6624.081234620301,6624.081234620301,67.65895574381452,peak
Fujian,2048,2050-12-12_00:00,8528.096764430407,0.0,12194.665922560001,0.0,0.0,0.0,650.6442170564096,29494.922622032078,0.0,0.0,0.0,0.0,580.5005414955291,70.1436755608805,18484.23571712957,0.0,11010.686904902517,0.0,0.0,9453.710602858997,0.0,-1.5916157281026244e-12,50868.329526078895,0.0,50868.32952607889,0.0,0.0,0.0,48172.3080611967,56094.61335993562,56094.61335993562,64.35616355995944,typical
Fujian,2048,2050-12-12_04:00,3800.0,0.0,12194.665922560001,0.0,0.0,0.0,650.6442170564096,29502.147066709582,0.0,0.0,0.0,0.0,580.5005414955291,70.1436755608805,18447.84467380349,0.0,11054.30239290609,0.0,0.0,9453.710602858997,0.0,3.183231456205249e-12,46147.45720632596,0.0,46147.45720632598,0.0,0.0,0.0,43701.6419743907,61761.820656258926,61761.82065625893,62.6331030225448,typical
Fujian,2048,2050-12-12_08:00,0.0,0.0,12194.665922560001,0.0,24021.297831718868,0.0,650.6442170564096,27459.487188451276,0.0,24021.297831718868,0.0,0.0,580.5005414955291,70.1436755608805,17105.39989160257,0.0,10354.087296848695,0.0,2.2737367544323206e-13,9453.710602858997,105.2155133413207,5.229594535194337e-12,64326.095159786535,-16055.66155737928,48095.07441350507,175.3591889022013,0.0,0.0,45546.0354695893,93836.38872798196,93836.38872798195,54.206480444342866,typical
Fujian,2048,2050-12-12_12:00,0.0,0.0,12194.665922560001,0.0,49840.06012468553,0.0,840.4447509270274,26095.844467451047,0.0,49840.06012468553,0.0,0.0,580.5005414955291,259.9442094314982,16169.45915863741,0.0,9926.385308813638,0.0,0.0,9453.710602858997,389.9163141472473,3.637978807091713e-12,88971.0152656236,-21392.03174400625,57475.41239517962,10103.571126437742,0.0,0.0,54429.2155382351,92038.22078927651,92038.2207892765,45.5586474409544,typical
Fujian,2048,2050-12-12_16:00,3800.0,0.0,12194.665922560001,0.0,20481.210613405874,0.0,650.6442170564096,25984.13594892956,0.0,20481.210613405874,0.0,0.0,580.5005414955291,70.1436755608805,16150.02704812349,0.0,9834.108900806072,0.0,4.547473508864641e-13,9453.710602858997,0.0,1.3642420526593924e-12,63110.65670195187,-4701.410758428718,58409.24594352313,0.0,0.0,0.0,55313.5559085164,9565.487615447997,9565.487615447997,63.99779218858349,typical
Fujian,2048,2050-12-12_20:00,8721.0,0.0,12194.665922560001,0.0,0.0,7250.996032392851,4133.6474660295835,24220.479060005793,7250.996032392851,0.0,0.0,0.0,4063.503790468703,70.1436755608805,15298.68469527451,0.0,8921.79436473129,0.0,0.0,2202.714570466146,0.0,1.1368683772161603e-12,56520.78848098827,-86.68323961969236,56434.10524136854,0.0,0.0,0.0,53443.097663576,48843.617327542765,48843.61732754276,64.66232692236458,typical
Jiangsu,2038,2040-06-26_00:00,5621.025259259883,0.0,8986.908508159999,0.0,0.0,-0.0,3273.393046608357,1193.0721880000003,-0.0,0.0,0.0,0.0,2513.6352800000004,759.7577666083566,-0.0,0.0,870.6390061376002,322.4331818624,0.0,0.0,0.0,-2.4868995751603507e-14,19074.399002028236,87480.820724674,106555.2197267022,0.0,0.0,0.0,100907.793081187,0.0,-0.0,57.592052919433634,peak
Jiangsu,2038,2040-06-26_04:00,0.0,0.0,8986.908508159999,0.0,0.0,0.0,1327.8431300825232,1529.7402119999995,0.0,0.0,0.0,0.0,568.0853634741665,759.7577666083566,-0.0,0.0,1116.3209663423997,413.41924565759996,0.0,0.0,1139.6366499125347,2.753353101070388e-13,11844.491850242524,88052.0814948249,97997.17892854656,1899.3944165208918,0.0,0.0,92803.3284453336,12479.058294201579,12479.05829420158,56.17885358464803,peak
Jiangsu,2038,2040-06-26_08:00,0.0,0.0,8986.908508159999,0.0,1461.355078173838,0.0,1327.8431300825232,1581.4324680000002,0.0,0.0,1445.3535401760003,16.00153799783763,568.0853634741665,759.7577666083566,-0.0,0.0,1154.0431551936003,427.38931280639997,-3.552713678800501e-15,0.0,1139.6366499125347,-3.8546943414985435e-13,13357.539184416366,96038.0087532503,107496.1535211457,1899.3944165208918,0.0,-0.0,101798.857384525,14604.81829420158,14604.81829420158,51.22807339631949,peak
Jiangsu,2038,2040-06-26_12:00,0.0,0.0,8986.908508159999,0.0,3037.7984670101787,0.0,1327.8431300825232,5652.62236,0.0,0.0,2358.320255102,679.4782119081787,568.0853634741665,759.7577666083566,-0.0,0.0,4124.975473472001,1527.646886528,0.0,0.0,1139.6366499125347,-1.1368683772161603e-13,19005.17246525271,107260.26108570638,124366.0391344382,1899.3944165208918,0.0,0.0,117774.639060313,13679.90036155647,13679.90036155647,53.755133513523134,peak
Jiangsu,2038,2040-06-26_16:00,10507.0,0.0,8986.908508159999,0.0,1527.461802295693,-0.0,2239.4861141761858,6717.72948,-0.0,0.0,749.6682264007999,777.7935758948929,1479.7283475678291,759.7577666083566,-0.0,0.0,4902.232552896,1815.496927104,-2.2737367544323206e-13,0.0,0.0,-2.8421709430404007e-13,29978.585904631876,97226.0738300744,126742.6448766336,462.01485807264953,0.0,0.0,120025.284698172,2451.721104146279,2451.721104146279,57.592052919433634,peak
Jiangsu,2038,2040-06-26_20:00,24707.060231729403,0.0,8986.908508159999,0.0,16.3925243977848,-0.0,1879.1624103080253,6238.558480000001,-0.0,0.0,0.0,16.3925243977848,1119.4046436996687,759.7577666083566,-0.0,0.0,4552.559693696001,1685.9987863039999,-7.105427357601002e-15,0.0,0.0,-1.1368683772161603e-13,41828.08215459523,80933.93328873001,122762.0154433252,0.0,0.0,0.0,116255.628624829,480.19312790909703,480.1931279090971,57.592052919433634,peak
Jiangsu,2038,2040-12-19_00:00,25735.5,0.0,8986.908508159999,0.0,0.0,0.0,310.3781933755305,1121.352848,0.0,0.0,0.0,0.0,132.78775542351553,177.590437952015,-0.0,0.0,818.3021437696001,303.05070423039996,0.0,0.0,266.3856569280225,1.3145040611561853e-13,36154.139549535525,80323.16665459795,116033.3301092534,443.9760948800375,0.0,0.0,109883.563613463,2289.952768470499,2289.952768470499,58.25498449302539,typical
Jiangsu,2038,2040-12-19_04:00,11252.953145734285,0.0,8986.908508159999,0.0,0.0,0.0,310.3781933755305,1245.16546,0.0,0.0,0.0,0.0,132.78775542351553,177.590437952015,-0.0,0.0,908.6538345920002,336.51162540799993,0.0,0.0,266.3856569280225,-2.4868995751603507e-14,21795.40530726981,85362.6204752406,106714.0496876304,443.9760948800375,0.0,0.0,101058.205054186,3193.9948075993334,3193.994807599334,57.592052919433655,typical
Jiangsu,2038,2040-12-19_08:00,1035.1262039781589,0.0,8986.908508159999,0.0,2630.6177772140004,0.0,574.3639795204197,499.40721600000006,0.0,0.0,2630.6177772140004,0.0,132.78775542351553,441.57622409690407,-0.0,0.0,364.44014584320007,134.9670701568,2.2737367544323206e-13,0.0,662.364336145356,-8.881784197001252e-15,13726.423684872578,104435.47704837496,117057.9601730053,1103.94056024226,0.0,0.0,110853.888283836,4899.50467463271,4899.504674632709,57.592052919433655,typical
