load_zone,period,timepoint_label,Coal,Gas,Uranium,Hydrogen,Solar,Storage,Water,Wind,Battery_Storage,Central_PV,Central_PV_EP,Commercial_PV,Hydro_NonPumped,Hydro_Pumped,Offshore_Wind,Residential_PV,Wind,Wind_EP,curtail_Solar,curtail_Storage,curtail_Water,curtail_Wind,ZoneTotalCentralDispatch,TXPowerNet,WithdrawFromCentralGrid,StorageNetCharge,zone_demand_mw,spinning_reserve_provision,spinning_reserve_requirement,marginal_cost,peak_day
Jiangsu,2048,2050-06-12_00:00,0.0,0.0,8986.90850816,0,0.0,89403.81585033871,3273.393046608357,7659.414490806767,89403.81585033871,0.0,0.0,0.0,2513.6352800000004,759.7577666083566,5500.19862056,0.0,2159.2158702467677,0.0,0.0,0.0,0.0,9.094947017729282e-13,109323.53189591382,17258.568957251773,126120.0859950929,462.01485807264953,119435.721437353,89126.88582210109,89126.88582210109,-0.0,peak
Jiangsu,2048,2050-06-12_04:00,0.0,0.0,8986.90850816,0,0.0,0.0,2790.805394401688,5136.032643472609,0.0,0.0,0.0,0.0,2031.047627793331,759.7577666083566,3450.667843279999,0.0,1685.364800192612,0.0,0.0,89403.81585033871,0.0,1.5916157281026244e-12,16913.746546034305,99076.93570721179,115990.6822532461,0.0,109843.176093824,470118.6851408405,470118.6851408404,-0.0,peak
Jiangsu,2048,2050-06-12_08:00,0.0,0.0,8986.90850816,0,6862.96721928448,0.0,1327.8431300825232,1933.0574892251402,0.0,5427.596160678449,0.0,1435.371058606031,568.0853634741665,759.7577666083566,1363.07380916,0.0,569.9836800651409,0.0,7.958078640513122e-13,89403.81585033871,1139.6366499125347,0.0,19110.776346752158,166388.45152771185,127233.7869604256,58265.440914038445,120490.396251523,318939.0199106779,318939.0199106779,-0.0,peak
Jiangsu,2048,2050-06-12_12:00,0.0,0.0,8986.90850816,0,9226.205352326011,0.0,1327.8431300825232,3346.615559369842,0.0,6046.076960755759,0.0,3180.128391570254,568.0853634741665,759.7577666083566,2560.52129928,0.0,786.0942600898392,0.0,3.410605131648481e-13,89403.81585033871,1139.6366499125347,0.0,22887.57254993837,156979.06923279903,147201.1938104414,32665.447972295962,139399.530538488,1374618.1865385184,1374618.186538518,-0.0,peak
Jiangsu,2048,2050-06-12_16:00,0.0,0.0,8986.90850816,0,3288.1852080435283,0.0,1327.8431300825232,1353.0732601546365,0.0,1875.4769602344345,0.0,1412.7082478090938,568.0853634741665,759.7577666083566,0.0,0.0,1353.0732601546365,0.0,5.684341886080802e-14,29430.89323267702,1139.6366499125347,1.7053025658242404e-13,14956.010106440684,166388.45152771185,150014.1739849546,31330.28764919791,142063.422763752,937566.0901606352,937566.0901606354,-0.0,peak
Jiangsu,2048,2050-06-12_20:00,0.0,0.0,8986.90850816,0,50.08687039323151,0.0,1327.8431300825232,16493.22877474307,0.0,0.0,0.0,50.08687039323151,568.0853634741665,759.7577666083566,13491.3099244,0.0,3001.9188503430764,0.0,-1.4210854715202004e-14,0.0,0.0,-3.410605131648481e-13,26858.06728337885,118444.58409638464,145302.6513797635,0.0,137601.610856636,63068.046490765555,63068.04649076556,-0.0,peak
Jiangsu,2048,2050-12-12_00:00,0.0,0.0,8986.90850816,0,0.0,0.0,311.1151455655414,42514.29349811436,0.0,0.0,0.0,0.0,133.52470761352643,177.590437952015,34513.9556972,0.0,8000.3378009143225,0.0,0.0,0.0,0.0,7.275957614183426e-12,51812.3171518399,85526.17841140297,137338.4955632429,0.0,130059.555298391,29089.26784547903,29089.26784547903,242.07238371384534,typical
Jiangsu,2048,2050-12-12_04:00,0.0,0.0,8986.90850816,0,0.0,0.0,1105.910562571996,43014.543690561295,0.0,0.0,0.0,0.0,928.320124619981,177.590437952015,34603.49768959999,0.0,8411.04600096126,0.0,0.0,0.0,0.0,7.275957614183426e-12,53107.36276129329,73200.7163549455,126308.0791162387,0.0,119613.750923078,113253.50843501277,113253.5084350128,242.07238371384534,typical
Jiangsu,2048,2050-12-12_08:00,0.0,0.0,8986.90850816,0,2684.0699201582534,0.0,310.3781933755305,38879.93294158507,0.0,2002.672000250334,0.0,681.3979199079192,132.78775542351553,177.590437952015,32010.2603408,0.0,6869.672600785107,0.0,2.5579538487363607e-13,27159.17743563092,0.0,3.637978807091713e-12,50861.28956327885,114849.14834833093,138551.2604759789,27159.17743563092,131208.043670752,744413.5725162787,744413.5725162786,185.66951830851943,typical
Jiangsu,2048,2050-12-12_12:00,0.0,0.0,8986.90850816,0,5915.055496057233,0.0,1284.7257313284795,41230.91999404047,0.0,3292.7675204115953,0.0,2622.287975645637,132.78775542351553,1151.9379759049639,33876.9313932,0.0,7353.988600840454,0.0,-2.2737367544323206e-13,89403.81585033871,1727.9069638574454,0.0,57417.609729586184,195160.82364595326,160294.7725854382,92283.66079010112,151799.14963841,1479710.834754578,1479710.834754578,56.96885956167829,typical
Jiangsu,2048,2050-12-12_16:00,0.0,0.0,8986.90850816,0,1024.5127501388226,89403.81585033871,401.5732831346751,47225.950512676805,89403.81585033871,143.2728752179091,0.0,881.2398749209135,132.78775542351553,268.7855277111595,37803.9120116,0.0,9422.038501076806,0.0,-2.3447910280083306e-13,0.0,0.0,7.275957614183426e-12,147042.76090444886,16315.207064727336,163357.9679691764,0.0,154699.99566681,570098.4416192529,570098.4416192529,230.06078414042463,typical
Jiangsu,2048,2050-12-12_20:00,0.0,0.0,8986.90850816,0,0.0,0.0,310.8354045301495,44115.40089701639,0.0,0.0,0.0,0.0,133.24496657813455,177.590437952015,35221.959696,0.0,8893.441201016392,0.0,0.0,89403.81585033871,0.0,0.0,53413.144809706544,104814.20957556914,158227.3543852756,0.0,149841.304602856,393680.6939487689,393680.693948769,242.07238371384534,typical
Shanghai,2038,2040-06-26_00:00,7904.0,411.2813127510636,0,0,0.0,0.0,0,0.0,0.0,-0.0,0.0,-0.0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0.0,8315.281312751064,21877.524528811773,30192.80584156283,0.0,28592.58713196,19026.87475993305,19026.87475993305,199.19927210787566,peak
Shanghai,2038,2040-06-26_04:00,15170.129247088887,411.2813127510636,0,0,0.0,0.0,0,5.32687197994,0.0,-0.0,0.0,-0.0,0,0,-0.0,-0.0,0.0,5.32687197994,0.0,0.0,0,2.220446049250313e-16,15586.73743181989,10702.984519279478,26289.72195109937,0.0,24896.3666876911,63265.4064070188,63265.4064070188,199.19927210787566,peak
Shanghai,2038,2040-06-26_08:00,0.0,0.0,0,0,4432.065701364001,0.0,0,0.0,0.0,2390.68824204,276.356103324,764.304156,0,0,-0.0,1000.7172,0.0,0.0,-4.547473508864641e-13,0.0,0,0.0,4432.065701364001,28490.864475217,32922.93017658099,0.0,31178.0148772222,159729.29453195244,159729.2945319524,162.2026488138127,peak
Shanghai,2038,2040-06-26_12:00,0.0,0.0,0,0,5466.31507695,0.0,0,0.0,0.0,2644.2012345,305.66141445,1093.777608,0,0,-0.0,1422.67482,0.0,0.0,2.2737367544323206e-13,0.0,0,0.0,5466.31507695,35023.48369838361,40489.79877533358,-0.0,38343.8394402409,152533.67960397524,152533.6796039752,153.72275517965457,peak
Shanghai,2038,2040-06-26_16:00,2899.85091757384,411.2813127510636,0,0,1652.196594454,0.0,0,0.0,0.0,833.42635194,96.341486514,309.291136,0,0,-0.0,413.13762,0.0,0.0,0.0,0.0,0,0.0,4963.328824778904,35023.48369838362,39986.81252316252,0.0,37867.5114594349,140889.0191873361,140889.0191873361,191.17669558412211,peak
Shanghai,2038,2040-06-26_20:00,36470.239813921944,411.2813127510636,0,0,0.0,0.0,0,92.03718451200001,0.0,-0.0,0.0,-0.0,0,0,-0.0,-0.0,0.0,92.03718451200001,0.0,0.0,0,1.7763568394002505e-15,36973.55831118502,0.0,36973.55831118501,0.0,35013.9597206922,67285.4362886106,67285.4362886106,199.19927210787566,peak
Shanghai,2038,2040-12-19_00:00,43008.66118042776,411.2813127510636,0,0,0.0,-0.0,0,0.0,-0.0,-0.0,0.0,-0.0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0.0,43419.94249317883,-9171.624530507748,34248.31796267107,0.0,32433.1571106495,84115.95018762744,84115.95018762743,204.64358635514498,typical
Shanghai,2038,2040-12-19_04:00,36998.93786612965,411.2813127510636,0,0,0.0,0.0,0,22.897884357600002,0.0,-0.0,0.0,-0.0,0,0,-0.0,-0.0,0.0,22.897884357600002,0.0,0.0,0,1.7763568394002505e-15,37433.117063238315,-7612.147085945802,29820.96997729251,0.0,28240.458568496,39427.11984979075,39427.11984979075,199.19927210787571,typical
Shanghai,2038,2040-12-19_08:00,0.0,0.0,0,0,3289.181835492,0.0,0,32.4879883104,0.0,1655.03154012,191.316483372,620.113032,0,0,-0.0,822.72078,0.0,32.4879883104,-2.2737367544323206e-13,0.0,0,1.7763568394002505e-15,3321.6698238023996,34023.48408031726,37345.15390411964,-0.0,35365.8607472013,52533.791264074345,52533.79126407435,180.27235122925285,typical
Shanghai,2038,2040-12-19_12:00,0.0,0.0,0,0,6032.239479644,0.0,0,18.955804056,0.0,2373.33877284,274.350558804,1462.992608,0,0,-0.0,1921.55754,0.0,18.955804056,-2.2737367544323206e-13,0.0,0,0.0,6051.1952837,39877.21262840202,45928.40791210201,-0.0,43494.2022927606,275468.2057446881,275468.2057446882,13.380782505891352,typical
Shanghai,2038,2040-12-19_16:00,43008.66118042776,411.2813127510636,0,0,169.03842694479997,0.0,0,18.5374831474,0.0,99.99763552799999,11.5594147368,20.74078468,0,0,-0.0,36.740592,0.0,18.5374831474,0.0,0.0,0,8.881784197001252e-16,43607.51840327102,1750.3419027025052,45357.8603059735,0.0,42953.8937097569,43259.25060601609,43259.25060601609,199.82905147678935,typical
Shanghai,2038,2040-12-19_20:00,43911.16118042776,411.2813127510636,0,0,0.0,-0.0,0,11.466720652799998,-0.0,-0.0,0.0,-0.0,0,0,-0.0,-0.0,0.0,11.466720652799998,0.0,0.0,0,8.881784197001252e-16,44333.909213831634,-2394.044866753055,41939.86434707857,0.0,39717.0515366834,39427.11984979075,39427.11984979075,226.06493203835026,typical
Shanghai,2048,2050-06-12_00:00,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,-0.0,0.0,-0.0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35736.58126685649,35736.5812668565,0.0,33842.5424597131,89126.88582210109,89126.88582210109,0.7823589611317451,peak
Shanghai,2048,2050-06-12_04:00,0.0,0.0,0,0,0.0,-0.0,0,0.0,-0.0,-0.0,0.0,-0.0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31116.84253257508,31116.84253257508,0.0,29467.6498783486,470118.6851408405,470118.6851408404,0.7823589611317451,peak
Shanghai,2048,2050-06-12_08:00,0.0,0.0,0,0,5684.4130033599995,0.0,0,0.0,0.0,3409.27851936,0.0,986.5618840000001,0,0,-0.0,1288.5726,0.0,0.0,0.0,0.0,0,0.0,5684.4130033599995,33283.577450141056,38967.99045350106,-0.0,36902.6869594655,318939.0199106779,318939.0199106779,0.6000693231880483,peak
Shanghai,2048,2050-06-12_12:00,0.0,0.0,0,0,7298.37559234,0.0,0,0.0,0.0,3742.55006034,0.0,1551.192412,0,0,-0.0,2004.63312,0.0,0.0,-4.547473508864641e-13,0.0,0,0.0,7298.37559234,40625.85483547626,47924.23042781626,0.0,45384.246215142,1374618.1865385184,1374618.186538518,0.6000693231880483,peak
Shanghai,2048,2050-06-12_16:00,0.0,0.0,0,0,3837.47011732,0.0,0,0.0,0.0,2622.19093332,0.0,523.356064,0,0,-0.0,691.92312,0.0,0.0,-4.547473508864641e-13,0.0,0,0.0,3837.47011732,43491.419514044734,47328.88963136473,-0.0,44820.4584809024,937566.0901606352,937566.0901606354,0.6000693231880483,peak
Shanghai,2048,2050-06-12_20:00,0.0,0.0,0,0,0.0,-0.0,0,0.0,-0.0,-0.0,0.0,-0.0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43762.36439389251,43762.3643938925,0.0,41442.9590810162,63068.046490765555,63068.04649076556,0.7823589611317451,peak
Shanghai,2048,2050-12-12_00:00,0.0,0.0,0,0,0.0,-0.0,0,0.0,-0.0,-0.0,0.0,-0.0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,40536.73595454045,40536.73595454044,0.0,38388.2889489498,29089.26784547903,29089.26784547903,248.25747375325216,typical
Shanghai,2048,2050-12-12_04:00,0.0,0.0,0,0,0.0,-0.0,0,0.0,-0.0,-0.0,0.0,-0.0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,35296.471703963995,35296.47170396399,0.0,33425.7587036539,113253.50843501277,113253.5084350128,247.44559475598572,typical
Shanghai,2048,2050-12-12_08:00,0.0,0.0,0,0,2350.29094566,0.0,0,0.0,0.0,1230.47434566,0.0,481.2192,0,0,0.0,638.5974,0.0,0.0,0.0,0.0,0,0.0,2350.29094566,41851.8986229778,44202.1895686378,0.0,41859.4735215,744413.5725162787,744413.5725162786,190.41348236874438,typical
Shanghai,2048,2050-12-12_12:00,0.0,0.0,0,0,4954.999191520001,0.0,0,0.0,0.0,2113.42019952,0.0,1232.772772,0,0,-0.0,1608.80622,0.0,0.0,-4.547473508864641e-13,0.0,0,0.0,4954.999191520001,49406.43678833038,54361.43597985037,-0.0,51480.2798729183,1479710.834754578,1479710.834754578,58.42444702037749,typical
Shanghai,2048,2050-12-12_16:00,0.0,0.0,0,0,65.58856779999999,-0.0,0,0.0,-0.0,44.24604743999999,0.0,5.429476360000001,0,0,-0.0,15.913044,0.0,0.0,0.0,0.0,0,0.0,65.58856779999999,53620.54015508269,53686.12872288268,0.0,50840.7639005699,570098.4416192529,570098.4416192529,234.16916332834398,typical
Shanghai,2048,2050-12-12_20:00,0.0,0.0,0,0,0.0,-0.0,0,0.0,-0.0,-0.0,0.0,-0.0,0,0,-0.0,-0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,49640.546109732735,49640.54610973274,0.0,47009.5971659169,393680.6939487689,393680.693948769,248.25747375325216,typical
Zhejiang,2038,2040-06-26_00:00,17100.0,0.0,11419.097620480003,0,0.0,17288.90194880223,10410.294972958514,29760.288228902013,17288.90194880223,0.0,0.0,0.0,8839.93908746699,1570.3558854915232,25775.2453056,0.0,3542.2937311999995,442.749192102,0.0,0.0,0.0,-3.652189661806915e-12,85978.58277114281,-7596.6580149067395,77426.97860965334,954.9461465826835,73323.3487433417,19026.87475993305,19026.87475993305,197.15210118842302,peak
Zhejiang,2038,2040-06-26_04:00,17100.0,0.0,11419.097620480003,0,0.0,0.0,6439.049546649556,32858.43559160399,0.0,0.0,0.0,0.0,4868.693661158033,1570.3558854915232,28323.8661552,0.0,4030.7663424,503.803094004,0.0,39427.11984979075,0.0,-7.105427357601002e-15,67816.58275873357,-252.80757501847802,67563.7751837151,0.0,63982.8950989782,63265.4064070188,63265.4064070188,197.15210118842302,peak
Zhejiang,2038,2040-06-26_08:00,0.0,0.0,11419.097620480003,0,83433.62279517998,0.0,3801.6749640002317,33754.91122481799,0.0,73996.64832000001,5017.5877999799995,1941.416064,2231.3190785087086,1570.3558854915232,29273.8675712,2477.9706112,3983.1874208,497.85623281799997,3.069544618483633e-12,39427.11984979075,2355.5338282372836,-3.0411229090532288e-12,132409.30660447825,-24032.00648468714,85272.55523013443,23104.74488965673,80753.1098029373,159729.29453195244,159729.2945319524,151.21566161152046,peak
Zhejiang,2038,2040-06-26_12:00,0.0,0.0,11419.097620480003,0,79826.46440846001,0.0,3801.6749640002317,39991.55762015398,0.0,69227.68608,4694.21560846,2606.6961984,2231.3190785087086,1570.3558854915232,34421.1815472,3297.8665216,4951.492022399999,618.8840505539999,2.3874235921539366e-12,39427.11984979075,2355.5338282372836,0.0,135038.79461309424,-25638.37226757004,92375.30307316686,17025.119272357217,87479.412010289,152533.67960397524,152533.6796039752,151.21566161152046,peak
Zhejiang,2038,2040-06-26_16:00,0.0,0.0,11419.097620480003,0,40731.019112980015,0.0,3801.6749640002317,47232.32799047001,0.0,36172.96032,2452.82655618,916.7898432,2231.3190785087086,1570.3558854915232,40374.9810352,1188.4423936,6095.476912000001,761.87004327,-5.684341886080802e-14,39427.11984979075,2355.5338282372836,2.842170943040401e-14,103184.11968793024,364.4951540019392,99622.7251282034,3925.8897137288077,94342.7206964086,140889.0191873361,140889.0191873361,187.0779935548453,peak
Zhejiang,2038,2040-06-26_20:00,17100.0,0.0,11419.097620480003,0,0.0,7468.389042602469,7943.594843444864,44535.85247326601,7468.389042602469,0.0,0.0,0.0,6373.238957953341,1570.3558854915232,38920.1413216,0.0,4991.7902496,623.920902066,0.0,0.0,0.0,5.968558980384842e-13,88466.9339797934,0.0,88466.93397979335,0.0,83778.1864788643,67285.4362886106,67285.4362886106,197.15210118842302,peak
Zhejiang,2038,2040-12-19_00:00,40581.55316501614,0.0,11419.097620480003,0,0.0,0.0,888.3578242756627,12329.851368436,0.0,0.0,0.0,0.0,521.4043232573031,366.95350101835965,11021.441032,0.0,1163.0423616,145.367974836,0.0,39427.11984979075,0.0,-1.822542117224657e-12,65218.859978207845,20302.579202056928,85521.43918026474,0.0,80988.8029037107,84115.95018762744,84115.95018762743,206.76854670968035,typical
Zhejiang,2038,2040-12-19_04:00,40581.55316501614,0.0,11419.097620480003,0,0.0,0.0,888.3578242756627,11141.857202140001,0.0,0.0,0.0,0.0,521.4043232573031,366.95350101835965,9984.855204799998,0.0,1028.4559040000001,128.54609334000003,0.0,39427.11984979075,0.0,1.7763568394002505e-15,64030.865811911826,10596.239544912361,74627.10535682418,0.0,70671.8687729125,39427.11984979075,39427.11984979075,201.26770026348353,typical
Zhejiang,2038,2040-12-19_08:00,0.0,0.0,11419.097620480003,0,50134.614827360005,0.0,888.3578242756627,8032.132212214602,0.0,43847.88912,2973.25068656,1443.56352,521.4043232573031,366.95350101835965,7080.029992,1869.9115007999999,846.3210537600002,105.78116645460001,-1.1368683772161603e-13,11977.20850717242,0.0,3.552713678800501e-15,70474.20248433032,35690.22315067783,94187.2171278357,11977.20850717242,89195.2946200604,52533.791264074345,52533.79126407435,178.41969227566983,typical
Zhejiang,2038,2040-12-19_12:00,0.0,0.0,11419.097620480003,0,71939.71922969999,0.0,2901.643248781798,5392.570222411401,0.0,60352.86096,4092.4301033,3283.7372736,521.4043232573031,2380.238925524495,4710.038955999999,4210.6908928,606.70017184,75.8310945714,-4.547473508864641e-13,39427.11984979075,3570.3583882867415,3.552713678800501e-15,91653.03032137324,55757.1954766986,102032.5086344698,45377.71716360199,96624.7856768429,275468.2057446881,275468.2057446882,13.243268204078307,typical
Zhejiang,2038,2040-12-19_16:00,24514.06788881916,0.0,11419.097620480003,0,8287.788295066,39427.11984979075,1076.7934058796852,8520.814585750597,39427.11984979075,7393.0510079999995,501.310626586,163.53766464,521.4043232573031,555.3890826223821,7781.3584464,229.88899584000004,657.30053536,82.1556039906,-6.750155989720952e-14,0.0,0.0,-1.7763568394002505e-15,93245.68164578616,16791.917405788292,110037.5990515745,0.0,104205.606301841,43259.25060601609,43259.25060601609,197.77540831476236,typical
Zhejiang,2038,2040-12-19_20:00,43507.55316501614,0.0,11419.097620480003,0,0.0,0.0,4016.783763819483,7851.077082198002,0.0,0.0,0.0,0.0,3649.8302628011234,366.95350101835965,6581.892620799999,0.0,1128.1745888,141.009872598,0.0,39427.11984979075,0.0,0.0,66794.51163151365,30921.034676451305,97715.54630796495,0.0,92536.6223536428,39427.11984979075,39427.11984979075,226.53146391861839,typical
Zhejiang,2048,2050-06-12_00:00,0.0,0.0,11419.09762048,0,0.0,26744.42568492191,9447.623313881782,5031.658891840001,26744.42568492191,0.0,0.0,0.0,7877.267428390257,1570.3558854915232,4546.0245488,0.0,485.63434304,0.0,0.0,43249.83214407478,0.0,0.0,52642.80551112369,39955.67743858948,91643.53680313053,954.9461465826835,86786.4293525646,89126.88582210109,89126.88582210109,0.7743186580881937,peak
Zhejiang,2048,2050-06-12_04:00,0.0,0.0,11419.09762048,0,0.0,1226.399988824116,5886.9341841582245,3019.880317440002,1226.399988824116,0.0,0.0,0.0,4316.578298666701,1570.3558854915232,2670.35610464,0.0,349.52421280000004,0.0,0.0,68767.85784017257,0.0,0.0,21552.312110902327,58417.014198767865,79969.32630967023,0.0,75730.9520152577,470118.6851408405,470118.6851408404,0.7743186580881937,peak
Zhejiang,2048,2050-06-12_08:00,0.0,0.0,11419.09762048,0,23429.326103679996,0.0,3801.6749640002317,4524.4912048000015,0.0,21791.959728,0.0,713.6248358400001,2231.3190785087086,1570.3558854915232,3934.20358688,923.7415398400001,590.28761792,0.0,-1.4210854715202004e-12,69994.25782899669,2355.5338282372836,7.105427357601002e-14,43174.58989296019,64657.45704632052,100929.6590653156,6902.387873965075,95580.3871348539,318939.0199106779,318939.0199106779,0.5939024107536449,peak
Zhejiang,2048,2050-06-12_12:00,0.0,0.0,11419.09762048,0,48953.545177600005,0.0,3801.6749640002317,5537.698591039998,0.0,45124.037280000004,0.0,1688.3737919999999,2231.3190785087086,1570.3558854915232,4596.74053664,2141.1341056,940.9580544,0.0,-8.526512829121202e-13,69994.25782899669,2355.5338282372836,0.0,69712.0163531202,74999.75385566762,109336.5599291331,35375.210279654806,103541.722252889,1374618.1865385184,1374618.186538518,0.5939024107536449,peak
Zhejiang,2048,2050-06-12_16:00,0.0,0.0,11419.09762048,0,33629.44940992,0.0,3801.6749640002317,5690.29960464,0.0,31900.32888,0.0,752.2809907200001,2231.3190785087086,1570.3558854915232,4701.29081744,976.8395392,989.0087872000001,0.0,1.4495071809506044e-12,69994.25782899669,2355.5338282372836,0.0,54540.52159904024,78383.63142114013,117914.6989932577,15009.45402692268,111665.219946615,937566.0901606352,937566.0901606354,0.5939024107536449,peak
Zhejiang,2048,2050-06-12_20:00,0.0,0.0,11419.09762048,0,0.0,6934.871117440052,9458.381865012929,5067.539279039997,6934.871117440052,0.0,0.0,0.0,7888.025979521403,1570.3558854915232,4434.8524864,0.0,632.68679264,0.0,0.0,63059.38671155664,0.0,0.0,32879.889881972995,71830.67568084876,104710.5655628218,0.0,99160.9055879922,63068.046490765555,63068.04649076556,0.7743186580881937,peak
Zhejiang,2048,2050-12-12_00:00,0.0,0.0,11419.09762048,0,0.0,0.0,1848.383580245766,44224.96905119997,0.0,0.0,0.0,0.0,1481.4300792274064,366.95350101835965,38543.4648368,0.0,5681.504214400001,0.0,0.0,0.0,0.0,0.0,57492.45025192574,43731.790958438796,101224.2412103645,0.0,95859.3564262152,29089.26784547903,29089.26784547903,245.70613169548997,typical
Zhejiang,2048,2050-12-12_04:00,0.0,0.0,11419.09762048,0,0.0,0.0,888.3578242756627,46470.104912,0.0,0.0,0.0,0.0,521.4043232573031,366.95350101835965,40700.89932159999,0.0,5769.205590399998,0.0,0.0,69994.25782899669,0.0,7.275957614183426e-12,58777.56035675567,29552.011571375053,88329.57192813072,0.0,83648.1046159398,113253.50843501277,113253.5084350128,244.90259637867845,typical
Zhejiang,2048,2050-12-12_08:00,0.0,0.0,11419.09762048,0,33397.9471616,0.0,888.3578242756627,42922.398758400006,0.0,30927.036,0.0,1075.6984896,521.4043232573031,366.95350101835965,37808.1041184,1395.2126719999999,5114.294639999999,0.0,5.684341886080802e-14,69994.25782899669,0.0,0.0,88627.80136475568,61117.470203598576,111481.1639849145,38264.10758343975,105572.662293714,744413.5725162787,744413.5725162786,188.45660301044077,typical
Zhejiang,2048,2050-12-12_12:00,0.0,0.0,11419.09762048,0,58400.210803199996,0.0,2901.643248781798,40507.90447199999,0.0,52298.813279999995,0.0,2684.3479488,521.4043232573031,2380.238925524495,35833.6524112,3417.0495744000004,4674.2520608,0.0,1.7053025658242404e-12,69994.25782899669,3570.3583882867415,0.0,113228.85614446185,83482.94778114342,120766.9487827973,75944.85514280792,114366.300497309,1479710.834754578,1479710.834754578,57.82401897834909,typical
Zhejiang,2048,2050-12-12_16:00,0.0,0.0,11419.09762048,0,4005.734182016001,69994.25782899669,1076.793405879685,40073.59551999997,69994.25782899669,3788.5663200000004,0.0,86.662469376,521.4043232573031,555.3890826223821,35679.1089984,130.50539264,4394.486521600001,0.0,1.4210854715202004e-14,0.0,0.0,0.0,126569.47855737242,3672.3950052083565,130241.8735625808,0.0,123339.054263764,570098.4416192529,570098.4416192529,231.76260683681858,typical
Zhejiang,2048,2050-12-12_20:00,0.0,0.0,11419.09762048,0,0.0,13039.90844234206,3056.7580078493797,35945.44932159999,13039.90844234206,0.0,0.0,0.0,2689.8045068310203,366.95350101835965,31725.7734752,0.0,4219.6758463999995,0.0,0.0,0.0,0.0,-3.069544618483633e-12,63461.21339227143,52196.124981455054,115657.3383737265,0.0,109527.499439919,393680.6939487689,393680.693948769,245.70613169548997,typical
