GEN_TPS_1,GEN_TPS_2,StartupGenCapacity
Jiangsu-EP_Coal_1000_OT-ep-3069,2040.12.19.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-3069,2040.12.19.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-3069,2050.06.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3069,2050.06.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3069,2050.06.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3069,2050.06.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3069,2050.06.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3069,2050.06.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3069,2050.12.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3069,2050.12.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3069,2050.12.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3069,2050.12.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3069,2050.12.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3069,2050.12.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2040.06.26.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2040.06.26.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2040.06.26.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2040.06.26.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2040.06.26.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2040.06.26.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2040.12.19.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2040.12.19.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2040.12.19.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2040.12.19.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2040.12.19.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2040.12.19.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2050.06.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2050.06.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2050.06.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2050.06.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2050.06.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2050.06.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2050.12.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2050.12.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2050.12.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2050.12.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2050.12.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-3070,2050.12.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2040.06.26.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2040.06.26.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2040.06.26.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2040.06.26.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2040.06.26.16,0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2040.06.26.20,978.5
Jiangsu-EP_Coal_1000_OT-ep-843,2040.12.19.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2040.12.19.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2040.12.19.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2040.12.19.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2040.12.19.16,978.5
Jiangsu-EP_Coal_1000_OT-ep-843,2040.12.19.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2050.06.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2050.06.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2050.06.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2050.06.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2050.06.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2050.06.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2050.12.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2050.12.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2050.12.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2050.12.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2050.12.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-843,2050.12.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2040.06.26.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2040.06.26.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2040.06.26.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2040.06.26.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2040.06.26.16,0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2040.06.26.20,978.5
Jiangsu-EP_Coal_1000_OT-ep-844,2040.12.19.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2040.12.19.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2040.12.19.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2040.12.19.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2040.12.19.16,978.5
Jiangsu-EP_Coal_1000_OT-ep-844,2040.12.19.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2050.06.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2050.06.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2050.06.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2050.06.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2050.06.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2050.06.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2050.12.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2050.12.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2050.12.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2050.12.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2050.12.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-844,2050.12.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2040.06.26.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2040.06.26.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2040.06.26.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2040.06.26.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2040.06.26.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-849,2040.06.26.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2040.12.19.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2040.12.19.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2040.12.19.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2040.12.19.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2040.12.19.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-849,2040.12.19.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2050.06.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2050.06.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2050.06.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2050.06.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2050.06.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2050.06.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2050.12.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2050.12.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2050.12.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2050.12.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2050.12.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-849,2050.12.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-850,2040.06.26.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-850,2040.06.26.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-850,2040.06.26.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-850,2040.06.26.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-850,2040.06.26.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-850,2040.06.26.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-850,2040.12.19.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-850,2040.12.19.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-850,2040.12.19.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-850,2040.12.19.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-850,2040.12.19.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-850,2040.12.19.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-851,2040.06.26.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-851,2040.06.26.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-851,2040.06.26.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-851,2040.06.26.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-851,2040.06.26.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-851,2040.06.26.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-851,2040.12.19.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-851,2040.12.19.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-851,2040.12.19.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-851,2040.12.19.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-851,2040.12.19.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-851,2040.12.19.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2040.06.26.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2040.06.26.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2040.06.26.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2040.06.26.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2040.06.26.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-852,2040.06.26.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2040.12.19.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2040.12.19.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2040.12.19.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2040.12.19.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2040.12.19.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-852,2040.12.19.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2050.06.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2050.06.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2050.06.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2050.06.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2050.06.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2050.06.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2050.12.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2050.12.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2050.12.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2050.12.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2050.12.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-852,2050.12.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2040.06.26.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2040.06.26.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2040.06.26.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2040.06.26.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2040.06.26.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-853,2040.06.26.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2040.12.19.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2040.12.19.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2040.12.19.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2040.12.19.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2040.12.19.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-853,2040.12.19.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2050.06.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2050.06.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2050.06.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2050.06.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2050.06.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2050.06.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2050.12.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2050.12.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2050.12.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2050.12.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2050.12.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-853,2050.12.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2040.06.26.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2040.06.26.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2040.06.26.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2040.06.26.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2040.06.26.16,0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2040.06.26.20,950.0
Jiangsu-EP_Coal_1000_OT-ep-854,2040.12.19.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2040.12.19.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2040.12.19.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2040.12.19.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2040.12.19.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-854,2040.12.19.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2050.06.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2050.06.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2050.06.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2050.06.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2050.06.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2050.06.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2050.12.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2050.12.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2050.12.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2050.12.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2050.12.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-854,2050.12.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2040.06.26.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2040.06.26.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2040.06.26.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2040.06.26.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2040.06.26.16,365.9184332953971
Jiangsu-EP_Coal_1000_OT-ep-855,2040.06.26.20,584.0815667046029
Jiangsu-EP_Coal_1000_OT-ep-855,2040.12.19.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2040.12.19.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2040.12.19.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2040.12.19.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2040.12.19.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-855,2040.12.19.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2050.06.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2050.06.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2050.06.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2050.06.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2050.06.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2050.06.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2050.12.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2050.12.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2050.12.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2050.12.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2050.12.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-855,2050.12.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2040.06.26.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2040.06.26.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2040.06.26.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2040.06.26.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2040.06.26.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-856,2040.06.26.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2040.12.19.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2040.12.19.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2040.12.19.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2040.12.19.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2040.12.19.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-856,2040.12.19.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2050.06.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2050.06.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2050.06.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2050.06.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2050.06.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2050.06.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2050.12.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2050.12.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2050.12.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2050.12.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2050.12.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-856,2050.12.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2040.06.26.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2040.06.26.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2040.06.26.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2040.06.26.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2040.06.26.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-857,2040.06.26.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2040.12.19.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2040.12.19.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2040.12.19.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2040.12.19.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2040.12.19.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-857,2040.12.19.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2050.06.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2050.06.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2050.06.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2050.06.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2050.06.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2050.06.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2050.12.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2050.12.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2050.12.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2050.12.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2050.12.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-857,2050.12.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2040.06.26.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2040.06.26.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2040.06.26.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2040.06.26.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2040.06.26.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-858,2040.06.26.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2040.12.19.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2040.12.19.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2040.12.19.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2040.12.19.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2040.12.19.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-858,2040.12.19.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2050.06.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2050.06.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2050.06.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2050.06.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2050.06.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2050.06.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2050.12.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2050.12.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2050.12.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2050.12.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2050.12.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-858,2050.12.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2040.06.26.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2040.06.26.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2040.06.26.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2040.06.26.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2040.06.26.16,0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2040.06.26.20,950.0
Jiangsu-EP_Coal_1000_OT-ep-859,2040.12.19.00,0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2040.12.19.04,0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2040.12.19.08,0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2040.12.19.12,0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2040.12.19.16,950.0
Jiangsu-EP_Coal_1000_OT-ep-859,2040.12.19.20,0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2050.06.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2050.06.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2050.06.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2050.06.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2050.06.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2050.06.12.20,-0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2050.12.12.00,-0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2050.12.12.04,-0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2050.12.12.08,-0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2050.12.12.12,-0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2050.12.12.16,-0.0
Jiangsu-EP_Coal_1000_OT-ep-859,2050.12.12.20,-0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2040.06.26.00,0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2040.06.26.04,0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2040.06.26.08,0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2040.06.26.12,0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2040.06.26.16,950.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2040.06.26.20,0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2040.12.19.00,0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2040.12.19.04,0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2040.12.19.08,0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2040.12.19.12,0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2040.12.19.16,950.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2040.12.19.20,0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2050.06.12.00,-0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2050.06.12.04,-0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2050.06.12.08,-0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2050.06.12.12,-0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2050.06.12.16,-0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2050.06.12.20,-0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2050.12.12.00,-0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2050.12.12.04,-0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2050.12.12.08,-0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2050.12.12.12,-0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2050.12.12.16,-0.0
Jiangsu-EP_Coal_1000_RC-ep-3071,2050.12.12.20,-0.0
Jiangsu-EP_Coal_1000_RC-ep-3072,2040.06.26.00,0.0
Jiangsu-EP_Coal_1000_RC-ep-3072,2040.06.26.04,0.0
Jiangsu-EP_Coal_1000_RC-ep-3072,2040.06.26.08,0.0
Jiangsu-EP_Coal_1000_RC-ep-3072,2040.06.26.12,0.0
Jiangsu-EP_Coal_1000_RC-ep-3072,2040.06.26.16,950.0
Jiangsu-EP_Coal_1000_RC-ep-3072,2040.06.26.20,0.0
Jiangsu-EP_Coal_1000_RC-ep-3072,2040.12.19.00,0.0
Jiangsu-EP_Coal_1000_RC-ep-3072,2040.12.19.04,0.0
Jiangsu-EP_Coal_1000_RC-ep-3072,2040.12.19.08,0.0
Jiangsu-EP_Coal_1000_RC-ep-3072,2040.12.19.12,0.0
Jiangsu-EP_Coal_1000_RC-ep-3072,2040.12.19.16,950.0
