GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,SuspendGen_total,GenStorageCapacity,GenCapitalRecovery,GenFixedOMCosts
Fujian-EP_Coal_1000_SEA-ep-1246,2048,EP_Coal_1000_SEA,Fujian,Coal,0,1000,.,3.89221e+07,0
Fujian-EP_Coal_1000_SEA-ep-1247,2038,EP_Coal_1000_SEA,Fujian,Coal,1000,0,.,3.89221e+07,1.41368e+07
Fujian-EP_Coal_1000_SEA-ep-1247,2048,EP_Coal_1000_SEA,Fujian,Coal,0,1000,.,3.89221e+07,0
Fujian-EP_Coal_1000_SEA-ep-3101,2038,EP_Coal_1000_SEA,Fujian,Coal,1000,0,.,3.89221e+07,1.41368e+07
Fujian-EP_Coal_1000_SEA-ep-3101,2048,EP_Coal_1000_SEA,Fujian,Coal,0,1000,.,3.89221e+07,0
Fujian-EP_Coal_1000_SEA-ep-3102,2038,EP_Coal_1000_SEA,Fujian,Coal,1000,0,.,3.89221e+07,1.41368e+07
Fujian-EP_Coal_1000_SEA-ep-3102,2048,EP_Coal_1000_SEA,Fujian,Coal,0,1000,.,3.89221e+07,0
Fujian-EP_Coal_300_OT-ep-1285,2038,EP_Coal_300_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1285,2048,EP_Coal_300_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1286,2038,EP_Coal_300_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1286,2048,EP_Coal_300_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1287,2038,EP_Coal_300_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1287,2048,EP_Coal_300_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1288,2038,EP_Coal_300_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_OT-ep-1288,2048,EP_Coal_300_OT,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1290,2038,EP_Coal_300_RC,Fujian,Coal,0,300,.,1.33633e+07,0
Fujian-EP_Coal_300_RC-ep-1290,2048,EP_Coal_300_RC,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1291,2038,EP_Coal_300_RC,Fujian,Coal,0,300,.,1.33633e+07,0
Fujian-EP_Coal_300_RC-ep-1291,2048,EP_Coal_300_RC,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1298,2038,EP_Coal_300_RC,Fujian,Coal,0,300,.,1.33633e+07,0
Fujian-EP_Coal_300_RC-ep-1298,2048,EP_Coal_300_RC,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1299,2038,EP_Coal_300_RC,Fujian,Coal,0,300,.,1.33633e+07,0
Fujian-EP_Coal_300_RC-ep-1299,2048,EP_Coal_300_RC,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1300,2038,EP_Coal_300_RC,Fujian,Coal,0,300,.,1.33633e+07,0
Fujian-EP_Coal_300_RC-ep-1300,2048,EP_Coal_300_RC,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_RC-ep-1301,2038,EP_Coal_300_RC,Fujian,Coal,0,300,.,1.33633e+07,0
Fujian-EP_Coal_300_RC-ep-1301,2048,EP_Coal_300_RC,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1272,2038,EP_Coal_300_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1272,2048,EP_Coal_300_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1273,2038,EP_Coal_300_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1273,2048,EP_Coal_300_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1292,2038,EP_Coal_300_SEA,Fujian,Coal,0,300,.,1.33633e+07,0
Fujian-EP_Coal_300_SEA-ep-1292,2048,EP_Coal_300_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1293,2038,EP_Coal_300_SEA,Fujian,Coal,0,300,.,1.33633e+07,0
Fujian-EP_Coal_300_SEA-ep-1293,2048,EP_Coal_300_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1294,2038,EP_Coal_300_SEA,Fujian,Coal,0,300,.,1.33633e+07,0
Fujian-EP_Coal_300_SEA-ep-1294,2048,EP_Coal_300_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1295,2038,EP_Coal_300_SEA,Fujian,Coal,0,300,.,1.33633e+07,0
Fujian-EP_Coal_300_SEA-ep-1295,2048,EP_Coal_300_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1296,2038,EP_Coal_300_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1296,2048,EP_Coal_300_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1297,2038,EP_Coal_300_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_300_SEA-ep-1297,2048,EP_Coal_300_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_OT-ep-1253,2038,EP_Coal_600_OT,Fujian,Coal,660,0,.,2.25977e+07,8.20742e+06
Fujian-EP_Coal_600_OT-ep-1253,2048,EP_Coal_600_OT,Fujian,Coal,0,660,.,2.25977e+07,0
Fujian-EP_Coal_600_OT-ep-1254,2038,EP_Coal_600_OT,Fujian,Coal,660,0,.,2.25977e+07,8.20742e+06
Fujian-EP_Coal_600_OT-ep-1254,2048,EP_Coal_600_OT,Fujian,Coal,0,660,.,2.25977e+07,0
Fujian-EP_Coal_600_SEA-ep-1249,2038,EP_Coal_600_SEA,Fujian,Coal,670,0,.,2.29401e+07,8.33177e+06
Fujian-EP_Coal_600_SEA-ep-1249,2048,EP_Coal_600_SEA,Fujian,Coal,0,670,.,2.29401e+07,0
Fujian-EP_Coal_600_SEA-ep-1250,2038,EP_Coal_600_SEA,Fujian,Coal,670,0,.,2.29401e+07,8.33177e+06
Fujian-EP_Coal_600_SEA-ep-1250,2048,EP_Coal_600_SEA,Fujian,Coal,0,670,.,2.29401e+07,0
Fujian-EP_Coal_600_SEA-ep-1251,2038,EP_Coal_600_SEA,Fujian,Coal,660,0,.,2.25977e+07,8.20742e+06
Fujian-EP_Coal_600_SEA-ep-1251,2048,EP_Coal_600_SEA,Fujian,Coal,0,660,.,2.25977e+07,0
Fujian-EP_Coal_600_SEA-ep-1252,2038,EP_Coal_600_SEA,Fujian,Coal,660,0,.,2.25977e+07,8.20742e+06
Fujian-EP_Coal_600_SEA-ep-1252,2048,EP_Coal_600_SEA,Fujian,Coal,0,660,.,2.25977e+07,0
Fujian-EP_Coal_600_SEA-ep-1255,2038,EP_Coal_600_SEA,Fujian,Coal,600,0,.,2.05434e+07,7.46129e+06
Fujian-EP_Coal_600_SEA-ep-1255,2048,EP_Coal_600_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1256,2038,EP_Coal_600_SEA,Fujian,Coal,600,0,.,2.05434e+07,7.46129e+06
Fujian-EP_Coal_600_SEA-ep-1256,2048,EP_Coal_600_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1257,2038,EP_Coal_600_SEA,Fujian,Coal,600,0,.,2.05434e+07,7.46129e+06
Fujian-EP_Coal_600_SEA-ep-1257,2048,EP_Coal_600_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1258,2038,EP_Coal_600_SEA,Fujian,Coal,600,0,.,2.05434e+07,7.46129e+06
Fujian-EP_Coal_600_SEA-ep-1258,2048,EP_Coal_600_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1259,2038,EP_Coal_600_SEA,Fujian,Coal,600,0,.,2.05434e+07,7.46129e+06
Fujian-EP_Coal_600_SEA-ep-1259,2048,EP_Coal_600_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1260,2038,EP_Coal_600_SEA,Fujian,Coal,600,0,.,2.05434e+07,7.46129e+06
Fujian-EP_Coal_600_SEA-ep-1260,2048,EP_Coal_600_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1261,2038,EP_Coal_600_SEA,Fujian,Coal,600,0,.,2.05434e+07,7.46129e+06
Fujian-EP_Coal_600_SEA-ep-1261,2048,EP_Coal_600_SEA,Fujian,Coal,0,600,.,2.05434e+07,0
Fujian-EP_Coal_600_SEA-ep-1262,2038,EP_Coal_600_SEA,Fujian,Coal,600,0,.,2.05434e+07,7.46129e+06
Fujian-EP_Coal_600_SEA-ep-1262,2048,EP_Coal_600_SEA,Fujian,Coal,0,600,.,2.05434e+07,0
Fujian-EP_Coal_600_SEA-ep-1263,2038,EP_Coal_600_SEA,Fujian,Coal,600,0,.,2.05434e+07,7.46129e+06
Fujian-EP_Coal_600_SEA-ep-1263,2048,EP_Coal_600_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1264,2038,EP_Coal_600_SEA,Fujian,Coal,600,0,.,2.05434e+07,7.46129e+06
Fujian-EP_Coal_600_SEA-ep-1264,2048,EP_Coal_600_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1265,2038,EP_Coal_600_SEA,Fujian,Coal,600,0,.,2.05434e+07,7.46129e+06
Fujian-EP_Coal_600_SEA-ep-1265,2048,EP_Coal_600_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1266,2038,EP_Coal_600_SEA,Fujian,Coal,600,0,.,2.05434e+07,7.46129e+06
Fujian-EP_Coal_600_SEA-ep-1266,2048,EP_Coal_600_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1267,2038,EP_Coal_600_SEA,Fujian,Coal,600,0,.,2.05434e+07,7.46129e+06
Fujian-EP_Coal_600_SEA-ep-1267,2048,EP_Coal_600_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1268,2038,EP_Coal_600_SEA,Fujian,Coal,600,0,.,2.05434e+07,7.46129e+06
Fujian-EP_Coal_600_SEA-ep-1268,2048,EP_Coal_600_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1269,2038,EP_Coal_600_SEA,Fujian,Coal,600,0,.,2.05434e+07,7.46129e+06
Fujian-EP_Coal_600_SEA-ep-1269,2048,EP_Coal_600_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1270,2038,EP_Coal_600_SEA,Fujian,Coal,600,0,.,2.05434e+07,7.46129e+06
Fujian-EP_Coal_600_SEA-ep-1270,2048,EP_Coal_600_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Coal_600_SEA-ep-1271,2038,EP_Coal_600_SEA,Fujian,Coal,600,0,.,2.05434e+07,7.46129e+06
Fujian-EP_Coal_600_SEA-ep-1271,2048,EP_Coal_600_SEA,Fujian,Coal,0,0,.,0,0
Fujian-EP_Gas_CCGT_RC-ep-1284,2038,EP_Gas_CCGT_RC,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_RC-ep-1284,2048,EP_Gas_CCGT_RC,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1274,2038,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1274,2048,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1275,2038,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1275,2048,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1276,2038,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1276,2048,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1277,2038,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1277,2048,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1278,2038,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1278,2048,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1279,2038,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1279,2048,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1280,2038,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1280,2048,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1281,2038,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1281,2048,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1282,2038,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1282,2048,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1283,2038,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-EP_Gas_CCGT_SEA-ep-1283,2048,EP_Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-Gas_CCGT_OT-12159,2038,Gas_CCGT_OT,Fujian,Gas,0,0,.,0,0
Fujian-Gas_CCGT_OT-12159,2048,Gas_CCGT_OT,Fujian,Gas,0,0,.,0,0
Fujian-Gas_CCGT_RC-12143,2038,Gas_CCGT_RC,Fujian,Gas,0,0,.,0,0
Fujian-Gas_CCGT_RC-12143,2048,Gas_CCGT_RC,Fujian,Gas,0,0,.,0,0
Fujian-Gas_CCGT_RC-12169,2038,Gas_CCGT_RC,Fujian,Gas,0,0,.,0,0
Fujian-Gas_CCGT_RC-12169,2048,Gas_CCGT_RC,Fujian,Gas,0,0,.,0,0
Fujian-Gas_CCGT_RC-12179,2038,Gas_CCGT_RC,Fujian,Gas,0,0,.,0,0
Fujian-Gas_CCGT_RC-12179,2048,Gas_CCGT_RC,Fujian,Gas,0,0,.,0,0
Fujian-Gas_CCGT_SEA-12151,2038,Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-Gas_CCGT_SEA-12151,2048,Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-Gas_CCGT_SEA-12187,2038,Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-Gas_CCGT_SEA-12187,2048,Gas_CCGT_SEA,Fujian,Gas,0,0,.,0,0
Fujian-Gas_Combustion_Turbine_RC-13124,2038,Gas_Combustion_Turbine_RC,Fujian,Gas,0,0,.,0,0
Fujian-Gas_Combustion_Turbine_RC-13124,2048,Gas_Combustion_Turbine_RC,Fujian,Gas,0,0,.,0,0
Fujian-Hydro_NonPumped-ep-30005,2038,Hydro_NonPumped,Fujian,Water,79.8475,37.9425,.,8.55462e+06,348586
Fujian-Hydro_NonPumped-ep-30005,2048,Hydro_NonPumped,Fujian,Water,26.6158,91.1742,.,8.55462e+06,116195
Fujian-Hydro_NonPumped-ep-30036,2038,Hydro_NonPumped,Fujian,Water,51.085,24.275,.,5.4731e+06,223019
Fujian-Hydro_NonPumped-ep-30036,2048,Hydro_NonPumped,Fujian,Water,17.0283,58.3317,.,5.4731e+06,74339.8
Fujian-Hydro_NonPumped-ep-30067,2038,Hydro_NonPumped,Fujian,Water,59.5179,28.2821,.,6.37656e+06,259834
Fujian-Hydro_NonPumped-ep-30067,2048,Hydro_NonPumped,Fujian,Water,19.8393,67.9607,.,6.37656e+06,86611.4
Fujian-Hydro_NonPumped-ep-30098,2038,Hydro_NonPumped,Fujian,Water,71.4215,33.9385,.,7.65188e+06,311801
Fujian-Hydro_NonPumped-ep-30098,2048,Hydro_NonPumped,Fujian,Water,23.8072,81.5528,.,7.65188e+06,103934
Fujian-Hydro_NonPumped-ep-30129,2038,Hydro_NonPumped,Fujian,Water,40.666,19.324,.,4.35683e+06,177534
Fujian-Hydro_NonPumped-ep-30129,2048,Hydro_NonPumped,Fujian,Water,13.5553,46.4347,.,4.35683e+06,59177.9
Fujian-Hydro_NonPumped-ep-30160,2038,Hydro_NonPumped,Fujian,Water,55.5455,26.3945,.,5.95098e+06,242492
Fujian-Hydro_NonPumped-ep-30160,2048,Hydro_NonPumped,Fujian,Water,18.5152,63.4248,.,5.95098e+06,80830.7
Fujian-Hydro_NonPumped-ep-30191,2038,Hydro_NonPumped,Fujian,Water,131.427,62.4526,.,1.40807e+07,573766
Fujian-Hydro_NonPumped-ep-30191,2048,Hydro_NonPumped,Fujian,Water,43.8091,150.071,.,1.40807e+07,191255
Fujian-Hydro_NonPumped-ep-30222,2038,Hydro_NonPumped,Fujian,Water,124.486,59.1541,.,1.3337e+07,543462
Fujian-Hydro_NonPumped-ep-30222,2048,Hydro_NonPumped,Fujian,Water,41.4953,142.145,.,1.3337e+07,181154
Fujian-Hydro_NonPumped-ep-30253,2038,Hydro_NonPumped,Fujian,Water,93.2424,44.3076,.,9.98971e+06,407064
Fujian-Hydro_NonPumped-ep-30253,2048,Hydro_NonPumped,Fujian,Water,31.0808,106.469,.,9.98971e+06,135688
Fujian-Hydro_NonPumped-ep-30284,2038,Hydro_NonPumped,Fujian,Water,72.906,34.644,.,7.81093e+06,318282
Fujian-Hydro_NonPumped-ep-30284,2048,Hydro_NonPumped,Fujian,Water,24.302,83.248,.,7.81093e+06,106094
Fujian-Hydro_NonPumped-ep-30315,2038,Hydro_NonPumped,Fujian,Water,90.7614,43.1286,.,9.7239e+06,396232
Fujian-Hydro_NonPumped-ep-30315,2048,Hydro_NonPumped,Fujian,Water,30.2538,103.636,.,9.7239e+06,132077
Fujian-Hydro_NonPumped-ep-30346,2038,Hydro_NonPumped,Fujian,Water,138.871,65.9895,.,1.48782e+07,606260
Fujian-Hydro_NonPumped-ep-30346,2048,Hydro_NonPumped,Fujian,Water,46.2902,158.57,.,1.48782e+07,202087
Fujian-Hydro_NonPumped-ep-30377,2038,Hydro_NonPumped,Fujian,Water,193.921,92.1488,.,2.07761e+07,846592
Fujian-Hydro_NonPumped-ep-30377,2048,Hydro_NonPumped,Fujian,Water,64.6404,221.43,.,2.07761e+07,282197
Fujian-Hydro_NonPumped-ep-30408,2038,Hydro_NonPumped,Fujian,Water,221.694,105.346,.,2.37516e+07,967838
Fujian-Hydro_NonPumped-ep-30408,2048,Hydro_NonPumped,Fujian,Water,73.898,253.142,.,2.37516e+07,322613
Fujian-Hydro_NonPumped-ep-30439,2038,Hydro_NonPumped,Fujian,Water,154.74,73.5303,.,1.65783e+07,675539
Fujian-Hydro_NonPumped-ep-30439,2048,Hydro_NonPumped,Fujian,Water,51.5799,176.69,.,1.65783e+07,225180
Fujian-Hydro_NonPumped-ep-30470,2038,Hydro_NonPumped,Fujian,Water,168.623,80.1273,.,1.80657e+07,736147
Fujian-Hydro_NonPumped-ep-30470,2048,Hydro_NonPumped,Fujian,Water,56.2076,192.542,.,1.80657e+07,245382
Fujian-Hydro_NonPumped-ep-30501,2038,Hydro_NonPumped,Fujian,Water,205.825,97.8053,.,2.20514e+07,898559
Fujian-Hydro_NonPumped-ep-30501,2048,Hydro_NonPumped,Fujian,Water,68.6082,235.022,.,2.20514e+07,299520
Fujian-Hydro_NonPumped-ep-30532,2038,Hydro_NonPumped,Fujian,Water,264.346,125.614,.,2.83212e+07,1.15404e+06
Fujian-Hydro_NonPumped-ep-30532,2048,Hydro_NonPumped,Fujian,Water,88.1154,301.845,.,2.83212e+07,384681
Fujian-Hydro_NonPumped-ep-30560,2038,Hydro_NonPumped,Fujian,Water,189.806,90.1936,.,2.03353e+07,828628
Fujian-Hydro_NonPumped-ep-30560,2048,Hydro_NonPumped,Fujian,Water,63.2688,216.731,.,2.03353e+07,276209
Fujian-Hydro_NonPumped-ep-30583,2038,Hydro_NonPumped,Fujian,Water,189.806,90.1936,.,2.03353e+07,828628
Fujian-Hydro_NonPumped-ep-30583,2048,Hydro_NonPumped,Fujian,Water,63.2688,216.731,.,2.03353e+07,276209
Fujian-Hydro_NonPumped-ep-30607,2038,Hydro_NonPumped,Fujian,Water,252.639,120.051,.,2.7067e+07,1.10293e+06
Fujian-Hydro_NonPumped-ep-30607,2048,Hydro_NonPumped,Fujian,Water,84.213,288.477,.,2.7067e+07,367645
Fujian-Hydro_NonPumped-ep-30630,2038,Hydro_NonPumped,Fujian,Water,393.469,186.971,.,4.2155e+07,1.71775e+06
Fujian-Hydro_NonPumped-ep-30630,2048,Hydro_NonPumped,Fujian,Water,131.156,449.284,.,4.2155e+07,572582
Fujian-Hydro_NonPumped-ep-30653,2038,Hydro_NonPumped,Fujian,Water,330.04,156.83,.,3.53594e+07,1.44084e+06
Fujian-Hydro_NonPumped-ep-30653,2048,Hydro_NonPumped,Fujian,Water,110.013,376.857,.,3.53594e+07,480279
Fujian-Hydro_NonPumped-ep-30676,2038,Hydro_NonPumped,Fujian,Water,284.71,135.29,.,3.05029e+07,1.24294e+06
Fujian-Hydro_NonPumped-ep-30676,2048,Hydro_NonPumped,Fujian,Water,94.9032,325.097,.,3.05029e+07,414314
Fujian-Hydro_NonPumped-ep-30719,2038,Hydro_NonPumped,Fujian,Water,88.26,41.94,.,9.45591e+06,385312
Fujian-Hydro_NonPumped-ep-30719,2048,Hydro_NonPumped,Fujian,Water,29.42,100.78,.,9.45591e+06,128437
Fujian-Hydro_NonPumped-ep-30724,2038,Hydro_NonPumped,Fujian,Water,704.995,335.005,.,7.55311e+07,3.07776e+06
Fujian-Hydro_NonPumped-ep-30724,2048,Hydro_NonPumped,Fujian,Water,234.998,805.002,.,7.55311e+07,1.02592e+06
Fujian-Hydro_NonPumped-ep-30748,2038,Hydro_NonPumped,Fujian,Water,501.631,238.369,.,5.37432e+07,2.18995e+06
Fujian-Hydro_NonPumped-ep-30748,2048,Hydro_NonPumped,Fujian,Water,167.21,572.79,.,5.37432e+07,729982
Fujian-Hydro_NonPumped-ep-30771,2038,Hydro_NonPumped,Fujian,Water,569.419,270.581,.,6.10058e+07,2.48588e+06
Fujian-Hydro_NonPumped-ep-30771,2048,Hydro_NonPumped,Fujian,Water,189.806,650.194,.,6.10058e+07,828628
Fujian-Hydro_NonPumped-ep-30794,2038,Hydro_NonPumped,Fujian,Water,528.747,251.253,.,5.66483e+07,2.30832e+06
Fujian-Hydro_NonPumped-ep-30794,2048,Hydro_NonPumped,Fujian,Water,176.249,603.751,.,5.66483e+07,769440
Fujian-Hydro_NonPumped-ep-30814,2038,Hydro_NonPumped,Fujian,Water,271.152,128.848,.,2.90504e+07,1.18375e+06
Fujian-Hydro_NonPumped-ep-30814,2048,Hydro_NonPumped,Fujian,Water,90.384,309.616,.,2.90504e+07,394585
Fujian-Hydro_NonPumped-ep-30839,2038,Hydro_NonPumped,Fujian,Water,88.1244,41.8756,.,9.44138e+06,384720
Fujian-Hydro_NonPumped-ep-30839,2048,Hydro_NonPumped,Fujian,Water,29.3748,100.625,.,9.44138e+06,128240
Fujian-Hydro_NonPumped-ep-30880,2038,Hydro_NonPumped,Fujian,Water,996.823,473.677,.,1.06797e+08,4.35178e+06
Fujian-Hydro_NonPumped-ep-30880,2048,Hydro_NonPumped,Fujian,Water,332.274,1138.23,.,1.06797e+08,1.45059e+06
Fujian-Hydro_NonPumped-ep-30895,2038,Hydro_NonPumped,Fujian,Water,18.6417,8.8583,.,1.99722e+06,81383.1
Fujian-Hydro_NonPumped-ep-30895,2048,Hydro_NonPumped,Fujian,Water,6.2139,21.2861,.,1.99722e+06,27127.7
Fujian-Hydro_NonPumped-ep-30904,2038,Hydro_NonPumped,Fujian,Water,79.5831,37.8169,.,8.52629e+06,347432
Fujian-Hydro_NonPumped-ep-30904,2048,Hydro_NonPumped,Fujian,Water,26.5277,90.8723,.,8.52629e+06,115811
Fujian-Hydro_NonPumped-ep-30918,2038,Hydro_NonPumped,Fujian,Water,27.3186,12.9814,.,2.92683e+06,119263
Fujian-Hydro_NonPumped-ep-30918,2048,Hydro_NonPumped,Fujian,Water,9.10619,31.1938,.,2.92683e+06,39754.4
Fujian-Hydro_NonPumped-ep-30950,2038,Hydro_NonPumped,Fujian,Water,23.8614,11.3386,.,2.55644e+06,104170
Fujian-Hydro_NonPumped-ep-30950,2048,Hydro_NonPumped,Fujian,Water,7.95379,27.2462,.,2.55644e+06,34723.5
Fujian-Hydro_NonPumped-ep-30995,2038,Hydro_NonPumped,Fujian,Water,96.1234,45.6766,.,1.02984e+07,419641
Fujian-Hydro_NonPumped-ep-30995,2048,Hydro_NonPumped,Fujian,Water,32.0411,109.759,.,1.02984e+07,139880
Fujian-Hydro_Pumped-ep-35041,2038,Hydro_Pumped,Fujian,Water,1400,0,33600,8.30043e+07,5.00065e+06
Fujian-Hydro_Pumped-ep-35041,2048,Hydro_Pumped,Fujian,Water,1198.59,201.407,33600,8.30043e+07,4.28125e+06
Fujian-Nuclear_EP_SEA-ep-3103,2038,Nuclear_EP_SEA,Fujian,Uranium,2178,0,.,3.46684e+08,1.7288e+08
Fujian-Nuclear_EP_SEA-ep-3103,2048,Nuclear_EP_SEA,Fujian,Uranium,2178,0,.,3.46684e+08,1.7288e+08
Fujian-Nuclear_EP_SEA-ep-3104,2038,Nuclear_EP_SEA,Fujian,Uranium,2320,0,.,3.69287e+08,1.84151e+08
Fujian-Nuclear_EP_SEA-ep-3104,2048,Nuclear_EP_SEA,Fujian,Uranium,2320,0,.,3.69287e+08,1.84151e+08
Fujian-Nuclear_EP_SEA-ep-60016,2038,Nuclear_EP_SEA,Fujian,Uranium,1015,0,.,1.6136e+08,5.37107e+07
Fujian-Nuclear_EP_SEA-ep-60016,2048,Nuclear_EP_SEA,Fujian,Uranium,1015,0,.,1.6136e+08,5.37107e+07
Fujian-Nuclear_EP_SEA-ep-60021,2038,Nuclear_EP_SEA,Fujian,Uranium,1015,0,.,1.6136e+08,5.37107e+07
Fujian-Nuclear_EP_SEA-ep-60021,2048,Nuclear_EP_SEA,Fujian,Uranium,1015,0,.,1.6136e+08,5.37107e+07
Fujian-Nuclear_EP_SEA-ep-60022,2038,Nuclear_EP_SEA,Fujian,Uranium,1015,0,.,1.6136e+08,5.37107e+07
Fujian-Nuclear_EP_SEA-ep-60022,2048,Nuclear_EP_SEA,Fujian,Uranium,1015,0,.,1.6136e+08,5.37107e+07
Fujian-Nuclear_SEA-13125,2038,Nuclear_SEA,Fujian,Uranium,0,0,.,0,0
Fujian-Nuclear_SEA-13125,2048,Nuclear_SEA,Fujian,Uranium,0,0,.,0,0
Fujian-Nuclear_SEA-13130,2038,Nuclear_SEA,Fujian,Uranium,6561,0,.,8.2139e+08,1.56235e+08
