load_zone,technology,period,capacity
Zhejiang,Coal_IGCC_RC,2038,0.0
Zhejiang,Coal_IGCC_RC,2048,0.0
Zhejiang,Coal_Small_OT,2038,0
Zhejiang,Coal_Small_OT,2048,0
Zhejiang,Coal_Small_RC,2038,0
Zhejiang,Coal_Small_RC,2048,0
Zhejiang,Coal_Small_SEA,2038,0
Zhejiang,Coal_Small_SEA,2048,0
Zhejiang,Commercial_PV,2038,4800.0
Zhejiang,Commercial_PV,2048,4800.0
Zhejiang,EP_Coal_1000_OT,2038,0.0
Zhejiang,EP_Coal_1000_OT,2048,0.0
Zhejiang,EP_Coal_1000_RC,2038,2000.0
Zhejiang,EP_Coal_1000_RC,2048,0.0
Zhejiang,EP_Coal_1000_SEA,2038,16000.0
Zhejiang,EP_Coal_1000_SEA,2048,0.0
Zhejiang,EP_Coal_300_OT,2038,600.0
Zhejiang,EP_Coal_300_OT,2048,0
Zhejiang,EP_Coal_300_RC,2038,1200.0
Zhejiang,EP_Coal_300_RC,2048,0
Zhejiang,EP_Coal_300_SEA,2038,1280.0
Zhejiang,EP_Coal_300_SEA,2048,0.0
Zhejiang,EP_Coal_600_OT,2038,0.0
Zhejiang,EP_Coal_600_OT,2048,0.0
Zhejiang,EP_Coal_600_RC,2038,3720.0
Zhejiang,EP_Coal_600_RC,2048,0.0
Zhejiang,EP_Coal_600_SEA,2038,14160.0
Zhejiang,EP_Coal_600_SEA,2048,3800.5054419213557
Zhejiang,EP_Gas_CCGT_OT,2038,0
Zhejiang,EP_Gas_CCGT_OT,2048,0
Zhejiang,EP_Gas_CCGT_RC,2038,0
Zhejiang,EP_Gas_CCGT_RC,2048,0
Zhejiang,EP_Gas_CCGT_SEA,2038,0
Zhejiang,EP_Gas_CCGT_SEA,2048,0
Zhejiang,Gas_CCGT_OT,2038,0.0
Zhejiang,Gas_CCGT_OT,2048,0.0
Zhejiang,Gas_CCGT_RC,2038,0.0
Zhejiang,Gas_CCGT_RC,2048,0.0
Zhejiang,Gas_CCGT_SEA,2038,0.0
Zhejiang,Gas_CCGT_SEA,2048,0.0
Zhejiang,Gas_Combustion_Turbine_RC,2038,0.0
Zhejiang,Gas_Combustion_Turbine_RC,2048,0.0
Zhejiang,Hydro_NonPumped,2038,10404.67
Zhejiang,Hydro_NonPumped,2048,10404.67
Zhejiang,Hydro_Pumped,2038,6270.387053541873
Zhejiang,Hydro_Pumped,2048,6270.387053541873
Zhejiang,Hydro_Pumped_MWh,2038,175742.16
Zhejiang,Hydro_Pumped_MWh,2048,175742.16
Zhejiang,Nuclear_EP_SEA,2038,9541.0
Zhejiang,Nuclear_EP_SEA,2048,6927.0
Zhejiang,Nuclear_SEA,2038,3666.0
