generation_project,timestamp,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,tp_weight_in_year_hrs,period,DispatchGen_MW,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,ChargeStorage_MW,Store_GWh_typical_yr,Discharge_GWh_typical_yr,is_storage
Fujian-Hydro_NonPumped-ep-30724,2040-12-19_20:00,existing.30724,Hydro_NonPumped,Fujian,Water,736.0,2038,52.1067304166541,38.35055358665742,0.0,0.0,704.9953428697997,75531050.53601907,3077761.9266706095,,,,False
Fujian-Hydro_NonPumped-ep-30724,2050-06-12_00:00,existing.30724,Hydro_NonPumped,Fujian,Water,724.0,2048,797.1482143558397,577.1353071936279,0.0,0.0,1040.0,75531050.53601907,4540274.536719286,,,,False
Fujian-Hydro_NonPumped-ep-30724,2050-06-12_04:00,existing.30724,Hydro_NonPumped,Fujian,Water,724.0,2048,223.01352679448,161.46179339920351,0.0,0.0,1040.0,75531050.53601907,4540274.536719286,,,,False
Fujian-Hydro_NonPumped-ep-30724,2050-06-12_08:00,existing.30724,Hydro_NonPumped,Fujian,Water,724.0,2048,223.01352679448,161.46179339920351,0.0,0.0,1040.0,75531050.53601907,4540274.536719286,,,,False
Fujian-Hydro_NonPumped-ep-30724,2050-06-12_12:00,existing.30724,Hydro_NonPumped,Fujian,Water,724.0,2048,223.01352679448,161.46179339920351,0.0,0.0,1040.0,75531050.53601907,4540274.536719286,,,,False
Fujian-Hydro_NonPumped-ep-30724,2050-06-12_16:00,existing.30724,Hydro_NonPumped,Fujian,Water,724.0,2048,223.01352679448,161.46179339920351,0.0,0.0,1040.0,75531050.53601907,4540274.536719286,,,,False
Fujian-Hydro_NonPumped-ep-30724,2050-06-12_20:00,existing.30724,Hydro_NonPumped,Fujian,Water,724.0,2048,986.9599999999999,714.5590399999999,0.0,0.0,1040.0,75531050.53601907,4540274.536719286,,,,False
Fujian-Hydro_NonPumped-ep-30724,2050-12-12_00:00,existing.30724,Hydro_NonPumped,Fujian,Water,736.0,2048,52.1067304166541,38.35055358665742,0.0,0.0,1040.0,75531050.53601907,4540274.536719286,,,,False
Fujian-Hydro_NonPumped-ep-30724,2050-12-12_04:00,existing.30724,Hydro_NonPumped,Fujian,Water,736.0,2048,52.1067304166541,38.35055358665742,0.0,0.0,1040.0,75531050.53601907,4540274.536719286,,,,False
Fujian-Hydro_NonPumped-ep-30724,2050-12-12_08:00,existing.30724,Hydro_NonPumped,Fujian,Water,736.0,2048,52.1067304166541,38.35055358665742,0.0,0.0,1040.0,75531050.53601907,4540274.536719286,,,,False
Fujian-Hydro_NonPumped-ep-30724,2050-12-12_12:00,existing.30724,Hydro_NonPumped,Fujian,Water,736.0,2048,52.1067304166541,38.35055358665742,0.0,0.0,1040.0,75531050.53601907,4540274.536719286,,,,False
Fujian-Hydro_NonPumped-ep-30724,2050-12-12_16:00,existing.30724,Hydro_NonPumped,Fujian,Water,736.0,2048,52.1067304166541,38.35055358665742,0.0,0.0,1040.0,75531050.53601907,4540274.536719286,,,,False
Fujian-Hydro_NonPumped-ep-30724,2050-12-12_20:00,existing.30724,Hydro_NonPumped,Fujian,Water,736.0,2048,364.7471129165777,268.4538751066012,0.0,0.0,1040.0,75531050.53601907,4540274.536719286,,,,False
Fujian-Hydro_NonPumped-ep-30748,2040-06-26_00:00,existing.30748,Hydro_NonPumped,Fujian,Water,724.0,2038,476.0481052728308,344.6588282175295,0.0,0.0,501.631301657356,53743247.4967828,2189945.98628485,,,,False
Fujian-Hydro_NonPumped-ep-30748,2040-06-26_04:00,existing.30748,Hydro_NonPumped,Fujian,Water,724.0,2038,476.0481052728309,344.65882821752956,0.0,0.0,501.631301657356,53743247.4967828,2189945.98628485,,,,False
Fujian-Hydro_NonPumped-ep-30748,2040-06-26_08:00,existing.30748,Hydro_NonPumped,Fujian,Water,724.0,2038,158.682701757611,114.88627607251036,0.0,0.0,501.631301657356,53743247.4967828,2189945.98628485,,,,False
Fujian-Hydro_NonPumped-ep-30748,2040-06-26_12:00,existing.30748,Hydro_NonPumped,Fujian,Water,724.0,2038,158.682701757611,114.88627607251036,0.0,0.0,501.631301657356,53743247.4967828,2189945.98628485,,,,False
Fujian-Hydro_NonPumped-ep-30748,2040-06-26_16:00,existing.30748,Hydro_NonPumped,Fujian,Water,724.0,2038,158.682701757611,114.88627607251036,0.0,0.0,501.631301657356,53743247.4967828,2189945.98628485,,,,False
Fujian-Hydro_NonPumped-ep-30748,2040-06-26_20:00,existing.30748,Hydro_NonPumped,Fujian,Water,724.0,2038,476.0481052728309,344.65882821752956,0.0,0.0,501.631301657356,53743247.4967828,2189945.98628485,,,,False
Fujian-Hydro_NonPumped-ep-30748,2040-12-19_00:00,existing.30748,Hydro_NonPumped,Fujian,Water,736.0,2038,259.5315995752579,191.01525728738983,0.0,0.0,501.631301657356,53743247.4967828,2189945.98628485,,,,False
Fujian-Hydro_NonPumped-ep-30748,2040-12-19_04:00,existing.30748,Hydro_NonPumped,Fujian,Water,736.0,2038,37.0759427964654,27.287893898198533,0.0,0.0,501.631301657356,53743247.4967828,2189945.98628485,,,,False
Fujian-Hydro_NonPumped-ep-30748,2040-12-19_08:00,existing.30748,Hydro_NonPumped,Fujian,Water,736.0,2038,37.0759427964654,27.287893898198533,0.0,0.0,501.631301657356,53743247.4967828,2189945.98628485,,,,False
Fujian-Hydro_NonPumped-ep-30748,2040-12-19_12:00,existing.30748,Hydro_NonPumped,Fujian,Water,736.0,2038,37.0759427964654,27.287893898198533,0.0,0.0,501.631301657356,53743247.4967828,2189945.98628485,,,,False
Fujian-Hydro_NonPumped-ep-30748,2040-12-19_16:00,existing.30748,Hydro_NonPumped,Fujian,Water,736.0,2038,37.0759427964654,27.287893898198533,0.0,0.0,501.631301657356,53743247.4967828,2189945.98628485,,,,False
Fujian-Hydro_NonPumped-ep-30748,2040-12-19_20:00,existing.30748,Hydro_NonPumped,Fujian,Water,736.0,2038,37.0759427964654,27.287893898198533,0.0,0.0,501.631301657356,53743247.4967828,2189945.98628485,,,,False
Fujian-Hydro_NonPumped-ep-30748,2050-06-12_00:00,existing.30748,Hydro_NonPumped,Fujian,Water,724.0,2048,702.26,508.43624,0.0,0.0,740.0,53743247.4967828,3230579.958819492,,,,False
Fujian-Hydro_NonPumped-ep-30748,2050-06-12_04:00,existing.30748,Hydro_NonPumped,Fujian,Water,724.0,2048,158.682701757611,114.88627607251036,0.0,0.0,740.0,53743247.4967828,3230579.958819492,,,,False
Fujian-Hydro_NonPumped-ep-30748,2050-06-12_08:00,existing.30748,Hydro_NonPumped,Fujian,Water,724.0,2048,158.682701757611,114.88627607251036,0.0,0.0,740.0,53743247.4967828,3230579.958819492,,,,False
Fujian-Hydro_NonPumped-ep-30748,2050-06-12_12:00,existing.30748,Hydro_NonPumped,Fujian,Water,724.0,2048,158.682701757611,114.88627607251036,0.0,0.0,740.0,53743247.4967828,3230579.958819492,,,,False
Fujian-Hydro_NonPumped-ep-30748,2050-06-12_16:00,existing.30748,Hydro_NonPumped,Fujian,Water,724.0,2048,158.682701757611,114.88627607251036,0.0,0.0,740.0,53743247.4967828,3230579.958819492,,,,False
Fujian-Hydro_NonPumped-ep-30748,2050-06-12_20:00,existing.30748,Hydro_NonPumped,Fujian,Water,724.0,2048,567.2016140608814,410.65396858007813,0.0,0.0,740.0,53743247.4967828,3230579.958819492,,,,False
Fujian-Hydro_NonPumped-ep-30748,2050-12-12_00:00,existing.30748,Hydro_NonPumped,Fujian,Water,736.0,2048,37.0759427964654,27.287893898198533,0.0,0.0,740.0,53743247.4967828,3230579.958819492,,,,False
Fujian-Hydro_NonPumped-ep-30748,2050-12-12_04:00,existing.30748,Hydro_NonPumped,Fujian,Water,736.0,2048,37.0759427964654,27.287893898198533,0.0,0.0,740.0,53743247.4967828,3230579.958819492,,,,False
Fujian-Hydro_NonPumped-ep-30748,2050-12-12_08:00,existing.30748,Hydro_NonPumped,Fujian,Water,736.0,2048,37.0759427964654,27.287893898198533,0.0,0.0,740.0,53743247.4967828,3230579.958819492,,,,False
Fujian-Hydro_NonPumped-ep-30748,2050-12-12_12:00,existing.30748,Hydro_NonPumped,Fujian,Water,736.0,2048,37.0759427964654,27.287893898198533,0.0,0.0,740.0,53743247.4967828,3230579.958819492,,,,False
Fujian-Hydro_NonPumped-ep-30748,2050-12-12_16:00,existing.30748,Hydro_NonPumped,Fujian,Water,736.0,2048,37.0759427964654,27.287893898198533,0.0,0.0,740.0,53743247.4967828,3230579.958819492,,,,False
Fujian-Hydro_NonPumped-ep-30748,2050-12-12_20:00,existing.30748,Hydro_NonPumped,Fujian,Water,736.0,2048,259.5315995752579,191.01525728738983,0.0,0.0,740.0,53743247.4967828,3230579.958819492,,,,False
Fujian-Hydro_NonPumped-ep-30771,2040-06-26_00:00,existing.30771,Hydro_NonPumped,Fujian,Water,724.0,2038,540.3789303097,391.2343455442228,0.0,0.0,569.4193153948365,61005848.50986156,2485884.6330801,,,,False
Fujian-Hydro_NonPumped-ep-30771,2040-06-26_04:00,existing.30771,Hydro_NonPumped,Fujian,Water,724.0,2038,540.3789303096999,391.23434554422266,0.0,0.0,569.4193153948365,61005848.50986156,2485884.6330801,,,,False
Fujian-Hydro_NonPumped-ep-30771,2040-06-26_08:00,existing.30771,Hydro_NonPumped,Fujian,Water,724.0,2038,180.126310103234,130.4114485147414,0.0,0.0,569.4193153948365,61005848.50986156,2485884.6330801,,,,False
Fujian-Hydro_NonPumped-ep-30771,2040-06-26_12:00,existing.30771,Hydro_NonPumped,Fujian,Water,724.0,2038,180.126310103234,130.4114485147414,0.0,0.0,569.4193153948365,61005848.50986156,2485884.6330801,,,,False
Fujian-Hydro_NonPumped-ep-30771,2040-06-26_16:00,existing.30771,Hydro_NonPumped,Fujian,Water,724.0,2038,180.126310103234,130.4114485147414,0.0,0.0,569.4193153948365,61005848.50986156,2485884.6330801,,,,False
Fujian-Hydro_NonPumped-ep-30771,2040-06-26_20:00,existing.30771,Hydro_NonPumped,Fujian,Water,724.0,2038,540.3789303096999,391.23434554422266,0.0,0.0,569.4193153948365,61005848.50986156,2485884.6330801,,,,False
Fujian-Hydro_NonPumped-ep-30771,2040-12-19_00:00,existing.30771,Hydro_NonPumped,Fujian,Water,736.0,2038,294.6034373556982,216.82812989379386,0.0,0.0,569.4193153948365,61005848.50986156,2485884.6330801,,,,False
Fujian-Hydro_NonPumped-ep-30771,2040-12-19_04:00,existing.30771,Hydro_NonPumped,Fujian,Water,736.0,2038,42.0862053365283,30.97544712768483,0.0,0.0,569.4193153948365,61005848.50986156,2485884.6330801,,,,False
Fujian-Hydro_NonPumped-ep-30771,2040-12-19_08:00,existing.30771,Hydro_NonPumped,Fujian,Water,736.0,2038,42.0862053365283,30.97544712768483,0.0,0.0,569.4193153948365,61005848.50986156,2485884.6330801,,,,False
Fujian-Hydro_NonPumped-ep-30771,2040-12-19_12:00,existing.30771,Hydro_NonPumped,Fujian,Water,736.0,2038,42.0862053365283,30.97544712768483,0.0,0.0,569.4193153948365,61005848.50986156,2485884.6330801,,,,False
Fujian-Hydro_NonPumped-ep-30771,2040-12-19_16:00,existing.30771,Hydro_NonPumped,Fujian,Water,736.0,2038,42.0862053365283,30.97544712768483,0.0,0.0,569.4193153948365,61005848.50986156,2485884.6330801,,,,False
Fujian-Hydro_NonPumped-ep-30771,2040-12-19_20:00,existing.30771,Hydro_NonPumped,Fujian,Water,736.0,2038,42.0862053365283,30.97544712768483,0.0,0.0,569.4193153948365,61005848.50986156,2485884.6330801,,,,False
Fujian-Hydro_NonPumped-ep-30771,2050-06-12_00:00,existing.30771,Hydro_NonPumped,Fujian,Water,724.0,2048,797.16,577.14384,0.0,0.0,840.0,61005848.50986156,3667144.818119423,,,,False
Fujian-Hydro_NonPumped-ep-30771,2050-06-12_04:00,existing.30771,Hydro_NonPumped,Fujian,Water,724.0,2048,180.126310103234,130.4114485147414,0.0,0.0,840.0,61005848.50986156,3667144.818119423,,,,False
Fujian-Hydro_NonPumped-ep-30771,2050-06-12_08:00,existing.30771,Hydro_NonPumped,Fujian,Water,724.0,2048,180.126310103234,130.4114485147414,0.0,0.0,840.0,61005848.50986156,3667144.818119423,,,,False
Fujian-Hydro_NonPumped-ep-30771,2050-06-12_12:00,existing.30771,Hydro_NonPumped,Fujian,Water,724.0,2048,180.126310103234,130.4114485147414,0.0,0.0,840.0,61005848.50986156,3667144.818119423,,,,False
Fujian-Hydro_NonPumped-ep-30771,2050-06-12_16:00,existing.30771,Hydro_NonPumped,Fujian,Water,724.0,2048,180.126310103234,130.4114485147414,0.0,0.0,840.0,61005848.50986156,3667144.818119423,,,,False
Fujian-Hydro_NonPumped-ep-30771,2050-06-12_20:00,existing.30771,Hydro_NonPumped,Fujian,Water,724.0,2048,643.8504808258657,466.14774811792677,0.0,0.0,840.0,61005848.50986156,3667144.818119423,,,,False
Fujian-Hydro_NonPumped-ep-30771,2050-12-12_00:00,existing.30771,Hydro_NonPumped,Fujian,Water,736.0,2048,42.0862053365283,30.97544712768483,0.0,0.0,840.0,61005848.50986156,3667144.818119423,,,,False
Fujian-Hydro_NonPumped-ep-30771,2050-12-12_04:00,existing.30771,Hydro_NonPumped,Fujian,Water,736.0,2048,42.0862053365283,30.97544712768483,0.0,0.0,840.0,61005848.50986156,3667144.818119423,,,,False
Fujian-Hydro_NonPumped-ep-30771,2050-12-12_08:00,existing.30771,Hydro_NonPumped,Fujian,Water,736.0,2048,42.0862053365283,30.97544712768483,0.0,0.0,840.0,61005848.50986156,3667144.818119423,,,,False
Fujian-Hydro_NonPumped-ep-30771,2050-12-12_12:00,existing.30771,Hydro_NonPumped,Fujian,Water,736.0,2048,42.0862053365283,30.97544712768483,0.0,0.0,840.0,61005848.50986156,3667144.818119423,,,,False
Fujian-Hydro_NonPumped-ep-30771,2050-12-12_16:00,existing.30771,Hydro_NonPumped,Fujian,Water,736.0,2048,42.0862053365283,30.97544712768483,0.0,0.0,840.0,61005848.50986156,3667144.818119423,,,,False
Fujian-Hydro_NonPumped-ep-30771,2050-12-12_20:00,existing.30771,Hydro_NonPumped,Fujian,Water,736.0,2048,294.6034373556982,216.82812989379386,0.0,0.0,840.0,61005848.50986156,3667144.818119423,,,,False
Fujian-Hydro_NonPumped-ep-30794,2040-06-26_00:00,existing.30794,Hydro_NonPumped,Fujian,Water,724.0,2038,501.7804352875799,363.28903514820786,0.0,0.0,528.7465071523499,56648287.90201431,2308321.4450029577,,,,False
Fujian-Hydro_NonPumped-ep-30794,2040-06-26_04:00,existing.30794,Hydro_NonPumped,Fujian,Water,724.0,2038,501.78043528758,363.2890351482079,0.0,0.0,528.7465071523499,56648287.90201431,2308321.4450029577,,,,False
Fujian-Hydro_NonPumped-ep-30794,2040-06-26_08:00,existing.30794,Hydro_NonPumped,Fujian,Water,724.0,2038,167.26014509586,121.09634504940263,0.0,0.0,528.7465071523499,56648287.90201431,2308321.4450029577,,,,False
Fujian-Hydro_NonPumped-ep-30794,2040-06-26_12:00,existing.30794,Hydro_NonPumped,Fujian,Water,724.0,2038,167.26014509586,121.09634504940263,0.0,0.0,528.7465071523499,56648287.90201431,2308321.4450029577,,,,False
Fujian-Hydro_NonPumped-ep-30794,2040-06-26_16:00,existing.30794,Hydro_NonPumped,Fujian,Water,724.0,2038,167.26014509586,121.09634504940263,0.0,0.0,528.7465071523499,56648287.90201431,2308321.4450029577,,,,False
Fujian-Hydro_NonPumped-ep-30794,2040-06-26_20:00,existing.30794,Hydro_NonPumped,Fujian,Water,724.0,2038,501.78043528758,363.2890351482079,0.0,0.0,528.7465071523499,56648287.90201431,2308321.4450029577,,,,False
Fujian-Hydro_NonPumped-ep-30794,2040-12-19_00:00,existing.30794,Hydro_NonPumped,Fujian,Water,736.0,2038,273.5603346874342,201.34040632995155,0.0,0.0,528.7465071523499,56648287.90201431,2308321.4450029577,,,,False
Fujian-Hydro_NonPumped-ep-30794,2040-12-19_04:00,existing.30794,Hydro_NonPumped,Fujian,Water,736.0,2038,39.0800478124906,28.76291518999308,0.0,0.0,528.7465071523499,56648287.90201431,2308321.4450029577,,,,False
Fujian-Hydro_NonPumped-ep-30794,2040-12-19_08:00,existing.30794,Hydro_NonPumped,Fujian,Water,736.0,2038,39.0800478124906,28.76291518999308,0.0,0.0,528.7465071523499,56648287.90201431,2308321.4450029577,,,,False
Fujian-Hydro_NonPumped-ep-30794,2040-12-19_12:00,existing.30794,Hydro_NonPumped,Fujian,Water,736.0,2038,39.0800478124906,28.76291518999308,0.0,0.0,528.7465071523499,56648287.90201431,2308321.4450029577,,,,False
Fujian-Hydro_NonPumped-ep-30794,2040-12-19_16:00,existing.30794,Hydro_NonPumped,Fujian,Water,736.0,2038,39.0800478124906,28.76291518999308,0.0,0.0,528.7465071523499,56648287.90201431,2308321.4450029577,,,,False
Fujian-Hydro_NonPumped-ep-30794,2040-12-19_20:00,existing.30794,Hydro_NonPumped,Fujian,Water,736.0,2038,39.0800478124906,28.76291518999308,0.0,0.0,528.7465071523499,56648287.90201431,2308321.4450029577,,,,False
Fujian-Hydro_NonPumped-ep-30794,2050-06-12_00:00,existing.30794,Hydro_NonPumped,Fujian,Water,724.0,2048,740.2199999999999,535.91928,0.0,0.0,780.0,56648287.90201431,3405205.902539464,,,,False
Fujian-Hydro_NonPumped-ep-30794,2050-06-12_04:00,existing.30794,Hydro_NonPumped,Fujian,Water,724.0,2048,167.26014509586,121.09634504940263,0.0,0.0,780.0,56648287.90201431,3405205.902539464,,,,False
Fujian-Hydro_NonPumped-ep-30794,2050-06-12_08:00,existing.30794,Hydro_NonPumped,Fujian,Water,724.0,2048,167.26014509586,121.09634504940263,0.0,0.0,780.0,56648287.90201431,3405205.902539464,,,,False
Fujian-Hydro_NonPumped-ep-30794,2050-06-12_12:00,existing.30794,Hydro_NonPumped,Fujian,Water,724.0,2048,167.26014509586,121.09634504940263,0.0,0.0,780.0,56648287.90201431,3405205.902539464,,,,False
Fujian-Hydro_NonPumped-ep-30794,2050-06-12_16:00,existing.30794,Hydro_NonPumped,Fujian,Water,724.0,2048,167.26014509586,121.09634504940263,0.0,0.0,780.0,56648287.90201431,3405205.902539464,,,,False
Fujian-Hydro_NonPumped-ep-30794,2050-06-12_20:00,existing.30794,Hydro_NonPumped,Fujian,Water,724.0,2048,597.8611607668798,432.85148039522096,0.0,0.0,780.0,56648287.90201431,3405205.902539464,,,,False
Fujian-Hydro_NonPumped-ep-30794,2050-12-12_00:00,existing.30794,Hydro_NonPumped,Fujian,Water,736.0,2048,39.0800478124906,28.76291518999308,0.0,0.0,780.0,56648287.90201431,3405205.902539464,,,,False
Fujian-Hydro_NonPumped-ep-30794,2050-12-12_04:00,existing.30794,Hydro_NonPumped,Fujian,Water,736.0,2048,39.0800478124906,28.76291518999308,0.0,0.0,780.0,56648287.90201431,3405205.902539464,,,,False
Fujian-Hydro_NonPumped-ep-30794,2050-12-12_08:00,existing.30794,Hydro_NonPumped,Fujian,Water,736.0,2048,39.0800478124906,28.76291518999308,0.0,0.0,780.0,56648287.90201431,3405205.902539464,,,,False
Fujian-Hydro_NonPumped-ep-30794,2050-12-12_12:00,existing.30794,Hydro_NonPumped,Fujian,Water,736.0,2048,39.0800478124906,28.76291518999308,0.0,0.0,780.0,56648287.90201431,3405205.902539464,,,,False
Fujian-Hydro_NonPumped-ep-30794,2050-12-12_16:00,existing.30794,Hydro_NonPumped,Fujian,Water,736.0,2048,39.0800478124906,28.76291518999308,0.0,0.0,780.0,56648287.90201431,3405205.902539464,,,,False
Fujian-Hydro_NonPumped-ep-30794,2050-12-12_20:00,existing.30794,Hydro_NonPumped,Fujian,Water,736.0,2048,273.5603346874342,201.34040632995155,0.0,0.0,780.0,56648287.90201431,3405205.902539464,,,,False
Fujian-Hydro_NonPumped-ep-30814,2040-06-26_00:00,existing.30814,Hydro_NonPumped,Fujian,Water,724.0,2038,257.3233001474758,186.30206930677247,0.0,0.0,271.15205494992176,29050404.05231503,1183754.5871809984,,,,False
Fujian-Hydro_NonPumped-ep-30814,2040-06-26_04:00,existing.30814,Hydro_NonPumped,Fujian,Water,724.0,2038,257.3233001474757,186.3020693067724,0.0,0.0,271.15205494992176,29050404.05231503,1183754.5871809984,,,,False
Fujian-Hydro_NonPumped-ep-30814,2040-06-26_08:00,existing.30814,Hydro_NonPumped,Fujian,Water,724.0,2038,85.7744333824922,62.100689768924354,0.0,0.0,271.15205494992176,29050404.05231503,1183754.5871809984,,,,False
Fujian-Hydro_NonPumped-ep-30814,2040-06-26_12:00,existing.30814,Hydro_NonPumped,Fujian,Water,724.0,2038,85.7744333824922,62.100689768924354,0.0,0.0,271.15205494992176,29050404.05231503,1183754.5871809984,,,,False
Fujian-Hydro_NonPumped-ep-30814,2040-06-26_16:00,existing.30814,Hydro_NonPumped,Fujian,Water,724.0,2038,85.7744333824922,62.100689768924354,0.0,0.0,271.15205494992176,29050404.05231503,1183754.5871809984,,,,False
Fujian-Hydro_NonPumped-ep-30814,2040-06-26_20:00,existing.30814,Hydro_NonPumped,Fujian,Water,724.0,2038,257.3233001474757,186.3020693067724,0.0,0.0,271.15205494992176,29050404.05231503,1183754.5871809984,,,,False
Fujian-Hydro_NonPumped-ep-30814,2040-12-19_00:00,existing.30814,Hydro_NonPumped,Fujian,Water,736.0,2038,140.2873511217613,103.25149042561632,0.0,0.0,271.15205494992176,29050404.05231503,1183754.5871809984,,,,False
Fujian-Hydro_NonPumped-ep-30814,2040-12-19_04:00,existing.30814,Hydro_NonPumped,Fujian,Water,736.0,2038,20.0410501602516,14.750212917945177,0.0,0.0,271.15205494992176,29050404.05231503,1183754.5871809984,,,,False
Fujian-Hydro_NonPumped-ep-30814,2040-12-19_08:00,existing.30814,Hydro_NonPumped,Fujian,Water,736.0,2038,20.0410501602516,14.750212917945177,0.0,0.0,271.15205494992176,29050404.05231503,1183754.5871809984,,,,False
Fujian-Hydro_NonPumped-ep-30814,2040-12-19_12:00,existing.30814,Hydro_NonPumped,Fujian,Water,736.0,2038,20.0410501602516,14.750212917945177,0.0,0.0,271.15205494992176,29050404.05231503,1183754.5871809984,,,,False
Fujian-Hydro_NonPumped-ep-30814,2040-12-19_16:00,existing.30814,Hydro_NonPumped,Fujian,Water,736.0,2038,20.0410501602516,14.750212917945177,0.0,0.0,271.15205494992176,29050404.05231503,1183754.5871809984,,,,False
Fujian-Hydro_NonPumped-ep-30814,2040-12-19_20:00,existing.30814,Hydro_NonPumped,Fujian,Water,736.0,2038,20.0410501602516,14.750212917945177,0.0,0.0,271.15205494992176,29050404.05231503,1183754.5871809984,,,,False
Fujian-Hydro_NonPumped-ep-30814,2050-06-12_00:00,existing.30814,Hydro_NonPumped,Fujian,Water,724.0,2048,306.5954670599351,221.97511815139302,0.0,0.0,400.0,29050404.05231503,1746259.4371997253,,,,False
Fujian-Hydro_NonPumped-ep-30814,2050-06-12_04:00,existing.30814,Hydro_NonPumped,Fujian,Water,724.0,2048,85.7744333824922,62.100689768924354,0.0,0.0,400.0,29050404.05231503,1746259.4371997253,,,,False
Fujian-Hydro_NonPumped-ep-30814,2050-06-12_08:00,existing.30814,Hydro_NonPumped,Fujian,Water,724.0,2048,85.7744333824922,62.100689768924354,0.0,0.0,400.0,29050404.05231503,1746259.4371997253,,,,False
Fujian-Hydro_NonPumped-ep-30814,2050-06-12_12:00,existing.30814,Hydro_NonPumped,Fujian,Water,724.0,2048,85.7744333824922,62.100689768924354,0.0,0.0,400.0,29050404.05231503,1746259.4371997253,,,,False
Fujian-Hydro_NonPumped-ep-30814,2050-06-12_16:00,existing.30814,Hydro_NonPumped,Fujian,Water,724.0,2048,85.7744333824922,62.100689768924354,0.0,0.0,400.0,29050404.05231503,1746259.4371997253,,,,False
Fujian-Hydro_NonPumped-ep-30814,2050-06-12_20:00,existing.30814,Hydro_NonPumped,Fujian,Water,724.0,2048,379.6,274.8304,0.0,0.0,400.0,29050404.05231503,1746259.4371997253,,,,False
Fujian-Hydro_NonPumped-ep-30814,2050-12-12_00:00,existing.30814,Hydro_NonPumped,Fujian,Water,736.0,2048,20.0410501602516,14.750212917945177,0.0,0.0,400.0,29050404.05231503,1746259.4371997253,,,,False
Fujian-Hydro_NonPumped-ep-30814,2050-12-12_04:00,existing.30814,Hydro_NonPumped,Fujian,Water,736.0,2048,20.0410501602516,14.750212917945177,0.0,0.0,400.0,29050404.05231503,1746259.4371997253,,,,False
Fujian-Hydro_NonPumped-ep-30814,2050-12-12_08:00,existing.30814,Hydro_NonPumped,Fujian,Water,736.0,2048,20.0410501602516,14.750212917945177,0.0,0.0,400.0,29050404.05231503,1746259.4371997253,,,,False
Fujian-Hydro_NonPumped-ep-30814,2050-12-12_12:00,existing.30814,Hydro_NonPumped,Fujian,Water,736.0,2048,20.0410501602516,14.750212917945177,0.0,0.0,400.0,29050404.05231503,1746259.4371997253,,,,False
Fujian-Hydro_NonPumped-ep-30814,2050-12-12_16:00,existing.30814,Hydro_NonPumped,Fujian,Water,736.0,2048,20.0410501602516,14.750212917945177,0.0,0.0,400.0,29050404.05231503,1746259.4371997253,,,,False
Fujian-Hydro_NonPumped-ep-30814,2050-12-12_20:00,existing.30814,Hydro_NonPumped,Fujian,Water,736.0,2048,140.2873511217613,103.25149042561632,0.0,0.0,400.0,29050404.05231503,1746259.4371997253,,,,False
Fujian-Hydro_NonPumped-ep-30839,2040-06-26_00:00,existing.30839,Hydro_NonPumped,Fujian,Water,724.0,2038,83.63007254792998,60.54817252470131,0.0,0.0,88.12441785872497,9441381.317002384,384720.2408338262,,,,False
Fujian-Hydro_NonPumped-ep-30839,2040-06-26_04:00,existing.30839,Hydro_NonPumped,Fujian,Water,724.0,2038,83.63007254792998,60.54817252470131,0.0,0.0,88.12441785872497,9441381.317002384,384720.2408338262,,,,False
Fujian-Hydro_NonPumped-ep-30839,2040-06-26_08:00,existing.30839,Hydro_NonPumped,Fujian,Water,724.0,2038,27.87669084931,20.18272417490044,0.0,0.0,88.12441785872497,9441381.317002384,384720.2408338262,,,,False
Fujian-Hydro_NonPumped-ep-30839,2040-06-26_12:00,existing.30839,Hydro_NonPumped,Fujian,Water,724.0,2038,27.87669084931,20.18272417490044,0.0,0.0,88.12441785872497,9441381.317002384,384720.2408338262,,,,False
Fujian-Hydro_NonPumped-ep-30839,2040-06-26_16:00,existing.30839,Hydro_NonPumped,Fujian,Water,724.0,2038,27.87669084931,20.18272417490044,0.0,0.0,88.12441785872497,9441381.317002384,384720.2408338262,,,,False
Fujian-Hydro_NonPumped-ep-30839,2040-06-26_20:00,existing.30839,Hydro_NonPumped,Fujian,Water,724.0,2038,83.63007254792998,60.54817252470131,0.0,0.0,88.12441785872497,9441381.317002384,384720.2408338262,,,,False
Fujian-Hydro_NonPumped-ep-30839,2040-12-19_00:00,existing.30839,Hydro_NonPumped,Fujian,Water,736.0,2038,45.59338911457221,33.55673438832515,0.0,0.0,88.12441785872497,9441381.317002384,384720.2408338262,,,,False
Fujian-Hydro_NonPumped-ep-30839,2040-12-19_04:00,existing.30839,Hydro_NonPumped,Fujian,Water,736.0,2038,6.51334130208176,4.793819198332176,0.0,0.0,88.12441785872497,9441381.317002384,384720.2408338262,,,,False
Fujian-Hydro_NonPumped-ep-30839,2040-12-19_08:00,existing.30839,Hydro_NonPumped,Fujian,Water,736.0,2038,6.51334130208176,4.793819198332176,0.0,0.0,88.12441785872497,9441381.317002384,384720.2408338262,,,,False
Fujian-Hydro_NonPumped-ep-30839,2040-12-19_12:00,existing.30839,Hydro_NonPumped,Fujian,Water,736.0,2038,6.51334130208176,4.793819198332176,0.0,0.0,88.12441785872497,9441381.317002384,384720.2408338262,,,,False
