generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Jiangsu-Coal_300_SEA-11995_H2,new.11995_H2,Coal_300_SEA_H2,Jiangsu,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11939,new.11939,Coal_600_OT,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11939,new.11939,Coal_600_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11939_CCS,new.11939_CCS,Coal_600_OT_CCS,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11939_CCS,new.11939_CCS,Coal_600_OT_CCS,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11939_H2,new.11939_H2,Coal_600_OT_H2,Jiangsu,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11939_H2,new.11939_H2,Coal_600_OT_H2,Jiangsu,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11957,new.11957,Coal_600_OT,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11957,new.11957,Coal_600_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11957_CCS,new.11957_CCS,Coal_600_OT_CCS,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11957_CCS,new.11957_CCS,Coal_600_OT_CCS,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11957_H2,new.11957_H2,Coal_600_OT_H2,Jiangsu,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11957_H2,new.11957_H2,Coal_600_OT_H2,Jiangsu,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11975,new.11975,Coal_600_OT,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11975,new.11975,Coal_600_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11975_CCS,new.11975_CCS,Coal_600_OT_CCS,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11975_CCS,new.11975_CCS,Coal_600_OT_CCS,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11975_H2,new.11975_H2,Coal_600_OT_H2,Jiangsu,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-11975_H2,new.11975_H2,Coal_600_OT_H2,Jiangsu,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-12001,new.12001,Coal_600_OT,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-12001,new.12001,Coal_600_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-12001_CCS,new.12001_CCS,Coal_600_OT_CCS,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-12001_CCS,new.12001_CCS,Coal_600_OT_CCS,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-12001_H2,new.12001_H2,Coal_600_OT_H2,Jiangsu,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-12001_H2,new.12001_H2,Coal_600_OT_H2,Jiangsu,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-12019,new.12019,Coal_600_OT,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-12019,new.12019,Coal_600_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-12019_CCS,new.12019_CCS,Coal_600_OT_CCS,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-12019_CCS,new.12019_CCS,Coal_600_OT_CCS,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-12019_H2,new.12019_H2,Coal_600_OT_H2,Jiangsu,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_OT-12019_H2,new.12019_H2,Coal_600_OT_H2,Jiangsu,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11947,new.11947,Coal_600_RC,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11947,new.11947,Coal_600_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11947_CCS,new.11947_CCS,Coal_600_RC_CCS,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11947_CCS,new.11947_CCS,Coal_600_RC_CCS,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11947_H2,new.11947_H2,Coal_600_RC_H2,Jiangsu,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11947_H2,new.11947_H2,Coal_600_RC_H2,Jiangsu,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11965,new.11965,Coal_600_RC,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11965,new.11965,Coal_600_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11965_CCS,new.11965_CCS,Coal_600_RC_CCS,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11965_CCS,new.11965_CCS,Coal_600_RC_CCS,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11965_H2,new.11965_H2,Coal_600_RC_H2,Jiangsu,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11965_H2,new.11965_H2,Coal_600_RC_H2,Jiangsu,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11983,new.11983,Coal_600_RC,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11983,new.11983,Coal_600_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11983_CCS,new.11983_CCS,Coal_600_RC_CCS,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11983_CCS,new.11983_CCS,Coal_600_RC_CCS,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11983_H2,new.11983_H2,Coal_600_RC_H2,Jiangsu,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-11983_H2,new.11983_H2,Coal_600_RC_H2,Jiangsu,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-12009,new.12009,Coal_600_RC,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-12009,new.12009,Coal_600_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-12009_CCS,new.12009_CCS,Coal_600_RC_CCS,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-12009_CCS,new.12009_CCS,Coal_600_RC_CCS,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-12009_H2,new.12009_H2,Coal_600_RC_H2,Jiangsu,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-12009_H2,new.12009_H2,Coal_600_RC_H2,Jiangsu,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-12027,new.12027,Coal_600_RC,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-12027,new.12027,Coal_600_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-12027_CCS,new.12027_CCS,Coal_600_RC_CCS,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-12027_CCS,new.12027_CCS,Coal_600_RC_CCS,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-12027_H2,new.12027_H2,Coal_600_RC_H2,Jiangsu,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_RC-12027_H2,new.12027_H2,Coal_600_RC_H2,Jiangsu,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_SEA-11993,new.11993,Coal_600_SEA,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_SEA-11993,new.11993,Coal_600_SEA,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_SEA-11993_CCS,new.11993_CCS,Coal_600_SEA_CCS,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_SEA-11993_CCS,new.11993_CCS,Coal_600_SEA_CCS,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_SEA-11993_H2,new.11993_H2,Coal_600_SEA_H2,Jiangsu,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_600_SEA-11993_H2,new.11993_H2,Coal_600_SEA_H2,Jiangsu,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11951,new.11951,Coal_IGCC_RC,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11951,new.11951,Coal_IGCC_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11951_CCS,new.11951_CCS,Coal_IGCC_RC_CCS,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11951_CCS,new.11951_CCS,Coal_IGCC_RC_CCS,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11951_H2,new.11951_H2,Coal_IGCC_RC_H2,Jiangsu,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11951_H2,new.11951_H2,Coal_IGCC_RC_H2,Jiangsu,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11969,new.11969,Coal_IGCC_RC,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11969,new.11969,Coal_IGCC_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11969_CCS,new.11969_CCS,Coal_IGCC_RC_CCS,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11969_CCS,new.11969_CCS,Coal_IGCC_RC_CCS,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11969_H2,new.11969_H2,Coal_IGCC_RC_H2,Jiangsu,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11969_H2,new.11969_H2,Coal_IGCC_RC_H2,Jiangsu,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11987,new.11987,Coal_IGCC_RC,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11987,new.11987,Coal_IGCC_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11987_CCS,new.11987_CCS,Coal_IGCC_RC_CCS,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11987_CCS,new.11987_CCS,Coal_IGCC_RC_CCS,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11987_H2,new.11987_H2,Coal_IGCC_RC_H2,Jiangsu,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-11987_H2,new.11987_H2,Coal_IGCC_RC_H2,Jiangsu,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-12013,new.12013,Coal_IGCC_RC,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-12013,new.12013,Coal_IGCC_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-12013_CCS,new.12013_CCS,Coal_IGCC_RC_CCS,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-12013_CCS,new.12013_CCS,Coal_IGCC_RC_CCS,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-12013_H2,new.12013_H2,Coal_IGCC_RC_H2,Jiangsu,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-12013_H2,new.12013_H2,Coal_IGCC_RC_H2,Jiangsu,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-12031,new.12031,Coal_IGCC_RC,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-12031,new.12031,Coal_IGCC_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-12031_CCS,new.12031_CCS,Coal_IGCC_RC_CCS,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-12031_CCS,new.12031_CCS,Coal_IGCC_RC_CCS,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-12031_H2,new.12031_H2,Coal_IGCC_RC_H2,Jiangsu,Hydrogen,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_IGCC_RC-12031_H2,new.12031_H2,Coal_IGCC_RC_H2,Jiangsu,Hydrogen,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Commercial_PV-129,new.129,Commercial_PV,Jiangsu,Solar,2038,2312.961737073038,0.0,0.0,1057.142857,71342887.97468242,13825380.65736064,36.82216928491872,0.2497644724438356,,
Jiangsu-Commercial_PV-129,new.129,Commercial_PV,Jiangsu,Solar,2048,2594.0957663902464,0.0,0.0,1057.142857,71342887.97468242,13825380.65736064,32.83158229372425,0.28012264542739723,,
Jiangsu-Commercial_PV-170,new.170,Commercial_PV,Jiangsu,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Commercial_PV-170,new.170,Commercial_PV,Jiangsu,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Commercial_PV-74,new.74,Commercial_PV,Jiangsu,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Commercial_PV-74,new.74,Commercial_PV,Jiangsu,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Commercial_PV-75,new.75,Commercial_PV,Jiangsu,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Commercial_PV-75,new.75,Commercial_PV,Jiangsu,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Commercial_PV-76,new.76,Commercial_PV,Jiangsu,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Commercial_PV-76,new.76,Commercial_PV,Jiangsu,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Commercial_PV-77,new.77,Commercial_PV,Jiangsu,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Commercial_PV-77,new.77,Commercial_PV,Jiangsu,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Commercial_PV-78,new.78,Commercial_PV,Jiangsu,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Commercial_PV-78,new.78,Commercial_PV,Jiangsu,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-EP_Coal_1000_OT-ep-3067,existing.3067,EP_Coal_1000_OT,Jiangsu,Coal,2038,4371.726828134165,17350384.614746608,3198719.0751350555,1000.0,38922129.22857227,14136763.898421414,16.105598659235227,0.49905557398791844,,
Jiangsu-EP_Coal_1000_OT-ep-3067,existing.3067,EP_Coal_1000_OT,Jiangsu,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Jiangsu-EP_Coal_1000_OT-ep-3068,existing.3068,EP_Coal_1000_OT,Jiangsu,Coal,2038,4172.4,16559301.990391213,3052874.9836799996,1000.0,38922129.22857227,14136763.898421414,16.685407707167315,0.47630136986301363,,
Jiangsu-EP_Coal_1000_OT-ep-3068,existing.3068,EP_Coal_1000_OT,Jiangsu,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Jiangsu-EP_Coal_1000_OT-ep-3069,existing.3069,EP_Coal_1000_OT,Jiangsu,Coal,2038,3484.5999999999995,13829580.988332188,2549623.27872,1000.0,38922129.22857227,14136763.898421414,19.195452595800347,0.3977853881278538,,
Jiangsu-EP_Coal_1000_OT-ep-3069,existing.3069,EP_Coal_1000_OT,Jiangsu,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Jiangsu-EP_Coal_1000_OT-ep-3070,existing.3070,EP_Coal_1000_OT,Jiangsu,Coal,2038,4882.999999999999,19379510.981468767,3572809.0655999994,1000.0,38922129.22857227,14136763.898421414,14.83481550449774,0.5574200913242008,,
Jiangsu-EP_Coal_1000_OT-ep-3070,existing.3070,EP_Coal_1000_OT,Jiangsu,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Jiangsu-EP_Coal_1000_OT-ep-843,existing.843,EP_Coal_1000_OT,Jiangsu,Coal,2038,4297.572,17056081.05010295,3144461.2331904005,1030.0,40089793.10542944,14560866.815374056,16.68540770716731,0.4763013698630137,,
Jiangsu-EP_Coal_1000_OT-ep-843,existing.843,EP_Coal_1000_OT,Jiangsu,Coal,2048,5006.006,19867693.682223745,3662810.4892992005,1030.0,40089793.10542944,14560866.815374056,14.885789909765837,0.5548173515981735,,
Jiangsu-EP_Coal_1000_OT-ep-844,existing.844,EP_Coal_1000_OT,Jiangsu,Coal,2038,5726.182000000002,22725907.628689084,4189751.1695424006,1030.0,40089793.10542944,14560866.815374056,13.512767765588407,0.6346347031963472,,
Jiangsu-EP_Coal_1000_OT-ep-844,existing.844,EP_Coal_1000_OT,Jiangsu,Coal,2048,5006.006,19867693.682223745,3662810.4892992005,1030.0,40089793.10542944,14560866.815374056,14.885789909765837,0.5548173515981735,,
Jiangsu-EP_Coal_1000_OT-ep-849,existing.849,EP_Coal_1000_OT,Jiangsu,Coal,2038,4183.799999999999,16604545.984900478,3061216.1721599996,1000.0,38922129.22857227,14136763.898421414,16.650757472129207,0.4776027397260273,,
Jiangsu-EP_Coal_1000_OT-ep-849,existing.849,EP_Coal_1000_OT,Jiangsu,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Jiangsu-EP_Coal_1000_OT-ep-850,existing.850,EP_Coal_1000_OT,Jiangsu,Coal,2038,4172.4,16559301.990391213,3052874.9836799996,1000.0,38922129.22857227,14136763.898421414,16.685407707167315,0.47630136986301363,,
Jiangsu-EP_Coal_1000_OT-ep-851,existing.851,EP_Coal_1000_OT,Jiangsu,Coal,2038,3495.9999999999995,13874824.982841453,2557964.4672,1000.0,38922129.22857227,14136763.898421414,19.145800374666806,0.3990867579908675,,
Jiangsu-EP_Coal_1000_OT-ep-852,existing.852,EP_Coal_1000_OT,Jiangsu,Coal,2038,4172.4,16559301.990391213,3052874.9836799996,1000.0,38922129.22857227,14136763.898421414,16.685407707167315,0.47630136986301363,,
Jiangsu-EP_Coal_1000_OT-ep-852,existing.852,EP_Coal_1000_OT,Jiangsu,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Jiangsu-EP_Coal_1000_OT-ep-853,existing.853,EP_Coal_1000_OT,Jiangsu,Coal,2038,4871.599999999999,19334266.986959502,3564467.8771199994,1000.0,38922129.22857227,14136763.898421414,14.860243064691929,0.5561187214611871,,
Jiangsu-EP_Coal_1000_OT-ep-853,existing.853,EP_Coal_1000_OT,Jiangsu,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Jiangsu-EP_Coal_1000_OT-ep-854,existing.854,EP_Coal_1000_OT,Jiangsu,Coal,2038,4871.599999999999,19334266.986959502,3564467.8771199994,1000.0,38922129.22857227,14136763.898421414,14.860243064691929,0.5561187214611871,,
Jiangsu-EP_Coal_1000_OT-ep-854,existing.854,EP_Coal_1000_OT,Jiangsu,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Jiangsu-EP_Coal_1000_OT-ep-855,existing.855,EP_Coal_1000_OT,Jiangsu,Coal,2038,3484.5999999999995,13829580.988332188,2549623.27872,1000.0,38922129.22857227,14136763.898421414,19.195452595800347,0.3977853881278538,,
Jiangsu-EP_Coal_1000_OT-ep-855,existing.855,EP_Coal_1000_OT,Jiangsu,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Jiangsu-EP_Coal_1000_OT-ep-856,existing.856,EP_Coal_1000_OT,Jiangsu,Coal,2038,2796.7999999999997,11099859.986273162,2046371.5737599998,1000.0,38922129.22857227,14136763.898421414,22.940057606288207,0.319269406392694,,
Jiangsu-EP_Coal_1000_OT-ep-856,existing.856,EP_Coal_1000_OT,Jiangsu,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Jiangsu-EP_Coal_1000_OT-ep-857,existing.857,EP_Coal_1000_OT,Jiangsu,Coal,2038,3484.5999999999995,13829580.988332188,2549623.27872,1000.0,38922129.22857227,14136763.898421414,19.195452595800347,0.3977853881278538,,
Jiangsu-EP_Coal_1000_OT-ep-857,existing.857,EP_Coal_1000_OT,Jiangsu,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Jiangsu-EP_Coal_1000_OT-ep-858,existing.858,EP_Coal_1000_OT,Jiangsu,Coal,2038,4172.4,16559301.990391213,3052874.9836799996,1000.0,38922129.22857227,14136763.898421414,16.685407707167315,0.47630136986301363,,
Jiangsu-EP_Coal_1000_OT-ep-858,existing.858,EP_Coal_1000_OT,Jiangsu,Coal,2048,4860.2,19289022.992450237,3556126.6886399994,1000.0,38922129.22857227,14136763.898421414,14.885789909765837,0.5548173515981736,,
Jiangsu-EP_Coal_1000_OT-ep-859,existing.859,EP_Coal_1000_OT,Jiangsu,Coal,2038,4172.4,16559301.990391213,3052874.9836799996,1000.0,38922129.22857227,14136763.898421414,16.685407707167315,0.47630136986301363,,
