load_zone,period,timepoint_label,Coal,Gas,Uranium,Hydrogen,Solar,Storage,Water,Wind,Battery_Storage,Central_PV,Central_PV_EP,Commercial_PV,Hydro_NonPumped,Hydro_Pumped,Offshore_Wind,Residential_PV,Wind,Wind_EP,curtail_Solar,curtail_Storage,curtail_Water,curtail_Wind,ZoneTotalCentralDispatch,TXPowerNet,WithdrawFromCentralGrid,StorageNetCharge,RunElectrolyzerMW,LiquefyHydrogenMW,zone_demand_mw,spinning_reserve_provision,spinning_reserve_requirement,marginal_cost,peak_day
Anhui,2038,2040-12-19_20:00,184772.7382732748,0.0,2031.867904,0.0,0.0,-0.0,772.4780823460607,142.311705284,-0.0,0.0,0.0,0.0,588.6669949774824,183.81108736857817,0,0.0,0.0,142.311705284,0.0,0.0,0.0,1.4210854715202004e-14,187719.39596490495,-144525.65472324388,43193.74124166104,0.0,0.0,0.0,40904.472955853,2178.175755881499,2178.175755881499,58.954680713858814,typical
Anhui,2048,2050-06-12_00:00,172391.5280166749,0.0,2031.867904,0.0,0.0,9005.218118241082,2909.443928595707,312.57319716,9005.218118241082,0.0,0.0,0.0,1899.3078788188482,1010.1360497768592,0,0.0,312.57319716,0.0,0.0,0.0,3.410605131648481e-13,3.552713678800501e-14,186650.63116467165,-145240.0384463349,41410.59271833675,0.0,0.0,0.0,39215.8313042649,356.8807927069411,356.8807927069411,88.67483068257076,peak
Anhui,2048,2050-06-12_04:00,172391.5280166749,0.0,2031.867904,0.0,0.0,0.0,2688.958800269363,211.85463599999997,0.0,0.0,0.0,0.0,1899.3078788188484,789.6509214505149,0,0.0,211.85463599999997,0.0,0.0,0.0,0.0,3.552713678800501e-14,177324.2093569443,-141810.70126608363,35513.50809086061,0.0,0.0,0.0,33631.292162045,37559.14222006515,37559.14222006515,88.67483068257081,peak
Anhui,2048,2050-06-12_08:00,0.0,0.0,2031.867904,0.0,366845.6935004402,0.0,2030.0306262729503,0.0,0.0,366845.6935004402,0.0,0.0,633.1026262729503,1396.9279999999999,0,0.0,0.0,0.0,5.820766091346741e-11,16863.70434127544,2095.392,0.0,370907.59203071333,-313183.9298278577,37367.63786158004,20356.02434127544,-0.0,-0.0,35387.1530549163,226855.3523726527,226855.3523726527,-0.0,peak
Anhui,2048,2050-06-12_12:00,0.0,0.0,2031.867904,0.0,372293.91147021507,0.0,2030.0306262729503,7.7564637024000005,0.0,372293.91147021507,0.0,0.0,633.1026262729503,1396.9279999999999,0,0.0,7.7564637024000005,0.0,5.820766091346741e-11,16863.70434127544,2095.392,0.0,376363.5664641907,-311847.21809977357,44160.3240231415,20356.02434127544,-0.0,-0.0,41819.826849915,226855.3523726527,226855.3523726527,-0.0,peak
Anhui,2048,2050-06-12_16:00,0.0,0.0,2031.867904,0.0,322038.22866001993,0.0,2030.0306262729503,288.6895515,0.0,322038.22866001993,0.0,0.0,633.1026262729503,1396.9279999999999,0,0.0,288.6895515,0.0,-1.1641532182693481e-10,16863.70434127544,2095.392,0.0,326388.8167417932,-277807.1348469445,45089.36189484826,3492.3199999999997,-0.0,0.0,42699.6257144213,107482.83676538481,107482.8367653848,33.051439364973376,peak
Anhui,2048,2050-06-12_20:00,172391.5280166749,0.0,2031.867904,0.0,0.0,16863.70434127544,3661.6873075914737,472.5968973599999,16863.70434127544,0.0,0.0,0.0,1899.3078788188484,1762.3794287726255,0,0.0,472.5968973599999,0.0,0.0,0.0,0.0,7.105427357601002e-14,195421.38446690186,-148127.0219816922,47294.36248520962,0.0,0.0,0.0,44787.7612734935,11022.468563776984,11022.46856377699,88.67483068257081,peak
Anhui,2048,2050-12-12_00:00,172391.5280166749,0.0,2031.867904,0.0,0.0,0.0,331.18162666633566,4141.07673,0.0,0.0,0.0,0.0,147.37053929775746,183.81108736857817,0,0.0,4141.07673,0.0,0.0,0.0,0.0,0.0,178895.6542773413,-134131.28986880236,44764.36440853886,0.0,0.0,0.0,42391.8530948863,59087.72854984458,59087.72854984458,89.23645633491581,typical
Anhui,2048,2050-12-12_04:00,172391.5280166749,0.0,2031.867904,0.0,0.0,0.0,331.18162666633566,4398.912848399999,0.0,0.0,0.0,0.0,147.37053929775746,183.81108736857817,0,0.0,4398.912848399999,0.0,0.0,0.0,275.71663105286706,5.684341886080801e-13,179153.4903957413,-140304.27749657776,38389.68518074203,459.52771842144546,0.0,0.0,36355.0318661627,80924.95424961025,80924.95424961024,86.59089201499907,typical
Anhui,2048,2050-12-12_08:00,107554.27991526088,0.0,2031.867904,0.0,135394.08871552072,0.0,331.18162666633566,4130.094624599999,0.0,135394.08871552072,0.0,0.0,147.37053929775746,183.81108736857817,0,0.0,4130.094624599999,0.0,2.9103830456733704e-11,0.0,275.71663105286706,5.684341886080801e-13,249441.51278604794,-208588.00737936734,40393.97768825914,459.52771842144546,0.0,0.0,38253.0968707814,126808.31071829081,126808.3107182908,79.6674334675336,typical
Anhui,2048,2050-12-12_12:00,20482.0,0.0,2031.867904,0.0,235020.2066189286,0.0,331.18162666633566,4124.4487074,0.0,235020.2066189286,0.0,0.0,147.37053929775746,183.81108736857817,0,0.0,4124.4487074,0.0,-5.820766091346741e-11,0.0,275.71663105286706,5.684341886080801e-13,261989.70485699494,-213793.3854819856,47736.79165658785,459.52771842144546,0.0,0.0,45206.7416987887,128687.44634862161,128687.4463486216,79.66743346753366,typical
Anhui,2048,2050-12-12_16:00,172391.5280166749,0.0,2031.867904,0.0,24886.865009151592,0.0,331.18162666633566,4809.878984399999,0.0,24886.865009151592,0.0,0.0,147.37053929775746,183.81108736857817,0,0.0,4809.878984399999,0.0,0.0,0.0,0.0,5.684341886080801e-13,204451.32154089282,-155598.47384288668,48741.07068541722,111.77701258900015,0.0,0.0,46157.7939390901,28397.04382264943,28397.04382264943,88.67483068257079,typical
Anhui,2048,2050-12-12_20:00,172391.5280166749,0.0,2031.867904,0.0,0.0,-0.0,1215.4048624528807,4372.913311199999,-0.0,0.0,0.0,0.0,1031.5937750843027,183.81108736857817,0,0.0,4372.913311199999,0.0,0.0,0.0,0.0,5.684341886080801e-13,180011.71409432773,-128887.06366593661,51124.65042839124,0.0,0.0,0.0,48415.0439556865,66090.19242206188,66090.19242206188,89.71400692251585,typical
Fujian,2038,2040-06-26_00:00,14075.807694197716,0.0,12194.665922560001,0.0,0.0,-0.0,7753.727866507968,4264.955320010977,-0.0,0.0,0.0,0.0,7453.517349669245,300.210516838723,-0.0,0.0,3598.720132294977,666.2351877159999,0.0,0.0,-2.2737367544323206e-13,8.242295734817162e-13,38289.156803276666,7439.698479416065,45728.85528269272,0.0,0.0,0.0,43305.22595271,0.0,-0.0,61.28416826864053,peak
Fujian,2038,2040-06-26_04:00,12750.126006686563,0.0,12194.665922560001,0.0,0.0,-0.0,7753.727866507968,3788.678336614037,-0.0,0.0,0.0,0.0,7453.517349669245,300.210516838723,-0.0,0.0,3196.843104262037,591.835232352,0.0,0.0,0.0,2.842170943040401e-14,36487.19813236855,4997.757475824894,41484.95560819346,0.0,0.0,0.0,39286.2529609592,12479.058294201579,12479.05829420158,59.482168584869406,peak
Fujian,2038,2040-06-26_08:00,0.0,0.0,12194.665922560001,0.0,59655.82181563466,0.0,3015.9457832230833,1855.7983241443526,0.0,59098.39693755465,557.42487808,0.0,2484.505783223083,531.4399999999999,-0.0,0.0,1565.9012321283528,289.897092016,-3.637978807091713e-12,0.0,797.16,7.105427357601002e-15,76722.23184556207,-32157.83625023062,43235.79559533147,1328.6,0.0,0.0,40944.2984287789,14604.81829420158,14604.81829420158,26.03444693974465,peak
Fujian,2038,2040-06-26_12:00,0.0,0.0,12194.665922560001,0.0,51615.92191682172,0.0,2784.716300061806,2853.55276626136,0.0,51077.273336981714,538.64857984,0.0,2484.505783223083,300.210516838723,-0.0,0.0,2407.7949281973597,445.7578380640001,-5.728750807065808e-14,0.0,450.31577525808444,3.836930773104541e-13,69448.85690570487,-17029.93811440478,51668.39249920328,750.5262920968074,0.0,0.0,48929.9676967455,13679.90036155647,13679.90036155647,50.303089924211,peak
Fujian,2038,2040-06-26_16:00,0.0,0.0,12194.665922560001,0.0,37934.158202150225,-0.0,2784.716300061806,4253.492252758183,-0.0,37569.70466935022,364.4535328,0.0,2484.505783223083,300.210516838723,-0.0,0.0,3589.047728294184,664.444524464,-3.637978807091713e-12,0.0,367.2747913261116,1.4210854715202004e-14,57167.03267753023,-3991.671057971391,52507.87631139398,667.4853081648346,0.0,0.0,49724.9588668901,2931.9142320553756,2931.914232055377,56.27050344366613,peak
Fujian,2038,2040-06-26_20:00,14075.807694197716,0.0,12194.665922560001,0.0,0.0,-0.0,7753.727866507968,2555.3996622647396,-0.0,0.0,0.0,0.0,7453.517349669245,300.210516838723,-0.0,0.0,2156.2167761767396,399.182886088,0.0,0.0,0.0,-3.979039320256561e-13,36579.6011455304,14152.692516044453,50732.29366157487,0.0,0.0,0.0,48043.4820975114,0.0,-0.0,63.64954604950469,peak
Fujian,2038,2040-12-19_00:00,14075.807694197716,0.0,12194.665922560001,0.0,0.0,-0.0,4133.6474660295835,8049.9354359167555,-0.0,0.0,0.0,0.0,4063.503790468703,70.1436755608805,-0.0,0.0,6792.442720556756,1257.4927153600001,0.0,0.0,0.0,7.389644451905042e-13,38454.056518704056,4523.126592259931,42977.183110964,0.0,0.0,0.0,40699.3924060829,2289.952768470499,2289.952768470499,63.649546049504735,typical
Fujian,2038,2040-12-19_04:00,14075.807694197716,0.0,12194.665922560001,0.0,0.0,0.0,650.6442170564096,9148.0094282807,0.0,0.0,0.0,0.0,580.5005414955291,70.1436755608805,-0.0,0.0,7718.984896632701,1429.024531648,0.0,0.0,0.0,1.5347723092418164e-12,36069.12726209482,2962.1820494832023,38988.65437373696,42.65493784107591,0.0,0.0,36922.2556919289,2956.0750431968872,2956.075043196888,61.28416826864052,typical
Fujian,2038,2040-12-19_08:00,0.0,0.0,12194.665922560001,0.0,26430.96763515194,0.0,650.6442170564096,8131.8347297624205,0.0,26207.12080187194,223.84683327999997,0.0,580.5005414955291,70.1436755608805,-0.0,0.0,6861.54840056242,1270.2863292,-3.637978807091713e-12,0.0,105.2155133413207,7.389644451905042e-13,47408.11250453079,-6598.61338884071,40634.13992678786,175.3591889022013,0.0,0.0,38480.5305106681,4249.93795217889,4249.93795217889,55.89861619539061,typical
Fujian,2038,2040-12-19_12:00,0.0,0.0,12194.665922560001,0.0,38770.04585191665,0.0,650.6442170564096,7052.280179795755,0.0,38406.44173607665,363.60411583999996,0.0,580.5005414955291,70.1436755608805,-0.0,0.0,5950.632716487757,1101.6474633080002,0.0,0.0,105.2155133413207,8.526512829121202e-13,58667.63617132881,-9932.960293652051,48559.31668877455,175.3591889022013,0.0,0.0,45985.6729042695,5375.88048933012,5375.880489330119,55.21592695438457,typical
Fujian,2038,2040-12-19_16:00,14075.807694197716,0.0,12194.665922560001,0.0,16069.046307273215,-0.0,650.6442170564096,6533.480742967875,-0.0,15958.326534473214,110.71977280000002,0.0,580.5005414955291,70.1436755608805,-0.0,0.0,5512.875732451875,1020.605010516,0.0,0.0,105.2155133413207,-1.4210854715202004e-14,49523.64488405522,0.0,49348.285695153,175.3591889022013,0.0,0.0,46732.8265533099,280.574702243522,280.574702243522,61.25866664387271,typical
Fujian,2038,2040-12-19_20:00,14075.807694197716,0.0,12194.665922560001,0.0,0.0,-0.0,650.6442170564096,7666.609900206246,-0.0,0.0,0.0,0.0,580.5005414955291,70.1436755608805,-0.0,0.0,6468.997052530245,1197.612847676,0.0,0.0,0.0,7.105427357601002e-13,34587.72773402038,13091.818601746056,47679.54633576642,0.0,0.0,0.0,45152.5303799708,2178.175755881499,2178.175755881499,63.649546049504735,typical
Fujian,2048,2050-06-12_00:00,18902.953549625272,0.0,12194.665922560001,0.0,0.0,11500.31295564287,10439.349274744323,1087.961298217809,11500.31295564287,0.0,0.0,0.0,10139.1387579056,300.210516838723,870.6920838,0.0,217.26921441780888,0.0,0.0,356.88079270693925,0.0,4.973799150320701e-14,54125.243000790295,0.0,54125.24300079029,0.0,0.0,0.0,51256.6051217484,356.8807927069411,356.8807927069411,93.25637186313651,peak
Fujian,2048,2050-06-12_04:00,18902.953549625272,0.0,12194.665922560001,0.0,0.0,0.0,2784.716300061806,815.9085207356216,0.0,0.0,0.0,0.0,2484.505783223083,300.210516838723,381.3246591,0.0,434.58386163562164,0.0,0.0,11857.19374834981,0.0,-7.105427357601002e-15,34698.24429298271,14403.866164181818,49102.11045716452,0.0,0.0,0.0,46499.6986029348,37559.14222006515,37559.14222006515,93.25637186313651,peak
Fujian,2048,2050-06-12_08:00,0.0,0.0,12194.665922560001,0.0,27385.760268622795,0.0,3015.9457832230833,1564.4541640342968,0.0,27385.760268622795,0.0,0.0,2484.505783223083,531.4399999999999,1146.0384012,0.0,418.4157628342964,0.0,1.8189894035458565e-12,11857.19374834981,797.16,4.973799150320701e-14,44160.82613844015,20199.394095400556,51174.42648549092,13185.79374834981,-0.0,0.0,48462.1818817599,226855.3523726527,226855.3523726527,14.213704416227634,peak
Fujian,2048,2050-06-12_12:00,0.0,0.0,12194.665922560001,0.0,49613.39507021048,0.0,3015.9457832230833,3514.463309043579,0.0,49613.39507021048,0.0,0.0,2484.505783223083,531.4399999999999,2982.803901,0.0,531.6594080435785,0.0,-1.8189894035458565e-12,11857.19374834981,797.16,-3.552713678800501e-13,68338.47008503716,6002.67693405197,61155.35327073929,13185.79374834981,-0.0,0.0,57914.1195473901,226855.3523726527,226855.3523726527,-0.0,peak
Fujian,2048,2050-06-12_16:00,0.0,0.0,12194.665922560001,0.0,21208.81046818159,-0.0,2784.716300061806,4256.411920664514,-0.0,21208.81046818159,0.0,0.0,2484.505783223083,300.210516838723,3469.359201,0.0,787.0527196645127,0.0,-5.4569682106375694e-12,11857.19374834981,101.67335796518523,-5.542233338928781e-13,40444.60461146791,22106.256036110448,62148.97677277445,401.8838748039082,-0.0,0.0,58855.0810038174,107482.83676538481,107482.8367653848,35.30797417888794,peak
Fujian,2048,2050-06-12_20:00,18902.953549625272,0.0,12194.665922560001,0.0,0.0,6688.622254325743,10037.118024717774,2627.0960548470716,6688.622254325743,0.0,0.0,0.0,9736.907507879052,300.210516838723,2052.8015508,0.0,574.2945040470732,0.0,0.0,5168.571494024067,0.0,9.947598300641403e-14,50450.45580607586,9596.91921447168,60047.37502054752,0.0,0.0,0.0,56864.8641444585,11022.468563776984,11022.46856377699,93.25637186313651,peak
Fujian,2048,2050-12-12_00:00,3800.0,0.0,12194.665922560001,0.0,0.0,0.0,650.6442170564096,36897.32560590251,0.0,0.0,0.0,0.0,580.5005414955291,70.1436755608805,25886.638701,0.0,11010.686904902517,0.0,0.0,11857.19374834981,0.0,-1.5916157281026244e-12,53542.63574551891,-2674.306219440035,50868.32952607889,0.0,0.0,0.0,48172.3080611967,59087.72854984458,59087.72854984458,88.40919932145458,typical
Fujian,2048,2050-12-12_04:00,0.0,0.0,12194.665922560001,0.0,0.0,0.0,650.6442170564096,36889.97648790608,0.0,0.0,0.0,0.0,580.5005414955291,70.1436755608805,25835.674095,0.0,11054.30239290609,0.0,0.0,11857.19374834981,0.0,3.183231456205249e-12,49735.28662752247,-3587.82942119651,46147.45720632598,0.0,0.0,0.0,43701.6419743907,80924.95424961025,80924.95424961024,85.78816042229187,typical
Fujian,2048,2050-12-12_08:00,0.0,0.0,12194.665922560001,0.0,25441.759748483935,0.0,650.6442170564096,34309.7062148487,0.0,25441.759748483935,0.0,0.0,580.5005414955291,70.1436755608805,23955.618918,0.0,10354.087296848695,0.0,0.0,11857.19374834981,105.2155133413207,1.5916157281026244e-12,72596.77610294904,-24326.34250054178,48095.07441350507,175.3591889022013,0.0,0.0,45546.0354695893,126808.31071829081,126808.3107182908,78.9288850559615,typical
Fujian,2048,2050-12-12_12:00,0.0,0.0,12194.665922560001,0.0,56533.94600403814,0.0,840.4447509270274,32571.246239813638,0.0,56533.94600403814,0.0,0.0,580.5005414955291,259.9442094314982,22644.860931,0.0,9926.385308813638,0.0,1.8189894035458565e-12,11857.19374834981,389.9163141472473,0.0,102140.3029173388,-32157.83625023062,57475.41239517962,12507.054271928555,0.0,0.0,54429.2155382351,128687.44634862161,128687.4463486216,61.10427821525109,typical
Fujian,2048,2050-12-12_16:00,3800.0,0.0,12194.665922560001,0.0,23268.205334995346,0.0,650.6442170564096,32451.75572180607,0.0,23268.205334995346,0.0,0.0,580.5005414955291,70.1436755608805,22617.646821,0.0,9834.108900806072,0.0,-9.094947017729282e-13,11857.19374834981,0.0,3.183231456205249e-12,72365.27119641785,-13956.02525289469,58409.24594352313,0.0,0.0,0.0,55313.5559085164,28397.04382264943,28397.04382264943,87.85278015958352,typical
Fujian,2048,2050-12-12_20:00,3800.0,0.0,12194.665922560001,0.0,0.0,9094.467604984307,4133.6474660295835,30347.160788731282,9094.467604984307,0.0,0.0,0.0,4063.503790468703,70.1436755608805,21425.366424,0.0,8921.79436473129,0.0,0.0,2762.726143365502,0.0,4.774847184307873e-12,59569.941782305206,-3135.836540936637,56434.10524136854,0.0,0.0,0.0,53443.097663576,66090.19242206188,66090.19242206188,88.88232282746594,typical
Jiangsu,2038,2040-06-26_00:00,7956.752073463461,0.0,8986.908508159999,0.0,0.0,-0.0,2790.805394401688,1193.072188,-0.0,0.0,0.0,0.0,2031.047627793331,759.7577666083566,-0.0,0.0,870.6390061376001,322.4331818624,0.0,0.0,0.0,-2.4868995751603507e-14,20927.538164025143,85627.68156267707,106555.2197267022,0.0,0.0,0.0,100907.793081187,0.0,-0.0,57.592052919433634,peak
Jiangsu,2038,2040-06-26_04:00,0.0,0.0,8986.908508159999,0.0,0.0,0.0,1327.8431300825232,1529.7402119999995,0.0,0.0,0.0,0.0,568.0853634741665,759.7577666083566,-0.0,0.0,1116.3209663423997,413.41924565759996,0.0,0.0,1139.6366499125347,2.753353101070388e-13,11844.491850242524,88052.08149482496,97997.17892854656,1899.3944165208918,0.0,0.0,92803.3284453336,12479.058294201579,12479.05829420158,56.17885358464803,peak
Jiangsu,2038,2040-06-26_08:00,0.0,0.0,8986.908508159999,0.0,1461.355078173838,0.0,1327.8431300825232,1581.4324680000002,0.0,0.0,1445.3535401760003,16.00153799783763,568.0853634741665,759.7577666083566,-0.0,0.0,1154.0431551936003,427.38931280639997,-3.552713678800501e-15,0.0,1139.6366499125347,-3.8546943414985435e-13,13357.539184416366,96038.00875325025,107496.1535211457,1899.3944165208918,0.0,0.0,101798.857384525,14604.81829420158,14604.81829420158,51.22807339631949,peak
Jiangsu,2038,2040-06-26_12:00,0.0,0.0,8986.908508159999,0.0,3037.7984670101787,0.0,1327.8431300825232,5652.62236,0.0,0.0,2358.320255102,679.4782119081787,568.0853634741665,759.7577666083566,-0.0,0.0,4124.975473472001,1527.646886528,0.0,0.0,1139.6366499125352,-1.1368683772161603e-13,19005.17246525271,107260.26108570643,124366.0391344382,1899.3944165208918,0.0,0.0,117774.639060313,13679.90036155647,13679.90036155647,53.079074139915534,peak
Jiangsu,2038,2040-06-26_16:00,10104.532485512576,0.0,8986.908508159999,0.0,1527.461802295693,0.0,1327.8431300825232,6717.72948,0.0,0.0,749.6682264007999,777.7935758948929,568.0853634741665,759.7577666083566,-0.0,0.0,4902.232552896001,1815.496927104,-2.2737367544323206e-13,0.0,0.0,-1.7053025658242404e-13,28664.47540605079,98540.1843286555,126742.6448766336,462.01485807264953,0.0,0.0,120025.284698172,2931.9142320553756,2931.914232055377,57.592052919433634,peak
Jiangsu,2038,2040-06-26_20:00,22836.89482017832,0.0,8986.908508159999,0.0,16.3925243977848,-0.0,3273.393046608357,6238.558480000001,-0.0,0.0,0.0,16.3925243977848,2513.6352800000004,759.7577666083566,-0.0,0.0,4552.559693696001,1685.9987863039999,-7.105427357601002e-15,0.0,0.0,-1.1368683772161603e-13,41352.14737934447,81409.86806398077,122762.0154433252,0.0,0.0,0.0,116255.628624829,0.0,-0.0,57.592052919433634,peak
Jiangsu,2038,2040-12-19_00:00,25735.5,0.0,8986.908508159999,0.0,0.0,0.0,310.3781933755305,1121.352848,0.0,0.0,0.0,0.0,132.78775542351553,177.590437952015,-0.0,0.0,818.3021437696001,303.05070423039996,0.0,0.0,266.3856569280225,1.3145040611561853e-13,36154.139549535525,80323.16665459791,116033.3301092534,443.9760948800375,0.0,0.0,109883.563613463,2289.952768470499,2289.952768470499,58.920021159454684,typical
Jiangsu,2038,2040-12-19_04:00,11252.953145734296,0.0,8986.908508159999,0.0,0.0,0.0,310.3781933755305,1245.16546,0.0,0.0,0.0,0.0,132.78775542351553,177.590437952015,-0.0,0.0,908.6538345920002,336.51162540799993,0.0,0.0,266.3856569280225,-2.4868995751603507e-14,21795.405307269823,85362.62047524058,106714.0496876304,443.9760948800375,0.0,0.0,101058.205054186,2956.0750431968872,2956.075043196888,57.592052919433655,typical
Jiangsu,2038,2040-12-19_08:00,2993.160934048422,0.0,8986.908508159999,0.0,2630.6177772140004,0.0,574.3639795204197,499.40721600000006,0.0,0.0,2630.6177772140004,0.0,132.78775542351553,441.57622409690407,-0.0,0.0,364.44014584320007,134.9670701568,2.2737367544323206e-13,0.0,662.364336145356,-8.881784197001252e-15,15684.45841494284,102477.44231830472,117057.9601730053,1103.94056024226,0.0,0.0,110853.888283836,4249.93795217889,4249.93795217889,57.592052919433655,typical
Jiangsu,2038,2040-12-19_12:00,24281.87134901321,0.0,8986.908508159999,0.0,4915.496869432401,0.0,310.3781933755305,0.0,0.0,0.0,4104.460125542,811.0367438904005,132.78775542351553,177.590437952015,-0.0,0.0,0.0,0.0,1.1368683772161603e-13,0.0,266.3856569280225,0.0,38494.654919981134,97377.7470209433,135428.4258460444,443.9760948800375,0.0,0.0,128250.719276204,5375.88048933012,5375.880489330119,57.592052919433655,typical
Jiangsu,2038,2040-12-19_16:00,47748.23352019081,0.0,8986.908508159999,0.0,1147.4416693143464,-0.0,1137.1508317135977,416.1748360000001,-0.0,0.0,281.2451774314,866.1964918829465,158.00355219437833,979.1472795192194,-0.0,0.0,303.70169486720005,112.4731411328,-1.1368683772161603e-13,0.0,0.0,2.5757174171303632e-14,59435.90936537877,78580.52182973217,138016.4311951109,0.0,0.0,0.0,130701.56034177,280.574702243522,280.574702243522,59.48216858486944,typical
