GEN_TPS_1,GEN_TPS_2,ShutdownGenCapacity
Fujian-Coal_1000_SEA-12145,2040.12.19.04,-0.0
Fujian-Coal_1000_SEA-12145,2040.12.19.08,-0.0
Fujian-Coal_1000_SEA-12145,2040.12.19.12,-0.0
Fujian-Coal_1000_SEA-12145,2040.12.19.16,-0.0
Fujian-Coal_1000_SEA-12145,2040.12.19.20,-0.0
Fujian-Coal_1000_SEA-12145,2050.06.12.00,-0.0
Fujian-Coal_1000_SEA-12145,2050.06.12.04,-0.0
Fujian-Coal_1000_SEA-12145,2050.06.12.08,-0.0
Fujian-Coal_1000_SEA-12145,2050.06.12.12,-0.0
Fujian-Coal_1000_SEA-12145,2050.06.12.16,-0.0
Fujian-Coal_1000_SEA-12145,2050.06.12.20,-0.0
Fujian-Coal_1000_SEA-12145,2050.12.12.00,-0.0
Fujian-Coal_1000_SEA-12145,2050.12.12.04,-0.0
Fujian-Coal_1000_SEA-12145,2050.12.12.08,-0.0
Fujian-Coal_1000_SEA-12145,2050.12.12.12,-0.0
Fujian-Coal_1000_SEA-12145,2050.12.12.16,-0.0
Fujian-Coal_1000_SEA-12145,2050.12.12.20,-0.0
Fujian-Coal_1000_SEA-12181,2040.06.26.00,-0.0
Fujian-Coal_1000_SEA-12181,2040.06.26.04,-0.0
Fujian-Coal_1000_SEA-12181,2040.06.26.08,-0.0
Fujian-Coal_1000_SEA-12181,2040.06.26.12,-0.0
Fujian-Coal_1000_SEA-12181,2040.06.26.16,-0.0
Fujian-Coal_1000_SEA-12181,2040.06.26.20,-0.0
Fujian-Coal_1000_SEA-12181,2040.12.19.00,-0.0
Fujian-Coal_1000_SEA-12181,2040.12.19.04,-0.0
Fujian-Coal_1000_SEA-12181,2040.12.19.08,-0.0
Fujian-Coal_1000_SEA-12181,2040.12.19.12,-0.0
Fujian-Coal_1000_SEA-12181,2040.12.19.16,-0.0
Fujian-Coal_1000_SEA-12181,2040.12.19.20,-0.0
Fujian-Coal_1000_SEA-12181,2050.06.12.00,-0.0
Fujian-Coal_1000_SEA-12181,2050.06.12.04,-0.0
Fujian-Coal_1000_SEA-12181,2050.06.12.08,-0.0
Fujian-Coal_1000_SEA-12181,2050.06.12.12,-0.0
Fujian-Coal_1000_SEA-12181,2050.06.12.16,-0.0
Fujian-Coal_1000_SEA-12181,2050.06.12.20,-0.0
Fujian-Coal_1000_SEA-12181,2050.12.12.00,-0.0
Fujian-Coal_1000_SEA-12181,2050.12.12.04,-0.0
Fujian-Coal_1000_SEA-12181,2050.12.12.08,-0.0
Fujian-Coal_1000_SEA-12181,2050.12.12.12,-0.0
Fujian-Coal_1000_SEA-12181,2050.12.12.16,-0.0
Fujian-Coal_1000_SEA-12181,2050.12.12.20,-0.0
Fujian-Coal_300_OT-12157,2040.06.26.00,-0.0
Fujian-Coal_300_OT-12157,2040.06.26.04,-0.0
Fujian-Coal_300_OT-12157,2040.06.26.08,-0.0
Fujian-Coal_300_OT-12157,2040.06.26.12,-0.0
Fujian-Coal_300_OT-12157,2040.06.26.16,-0.0
Fujian-Coal_300_OT-12157,2040.06.26.20,-0.0
Fujian-Coal_300_OT-12157,2040.12.19.00,-0.0
Fujian-Coal_300_OT-12157,2040.12.19.04,-0.0
Fujian-Coal_300_OT-12157,2040.12.19.08,-0.0
Fujian-Coal_300_OT-12157,2040.12.19.12,-0.0
Fujian-Coal_300_OT-12157,2040.12.19.16,-0.0
Fujian-Coal_300_OT-12157,2040.12.19.20,-0.0
Fujian-Coal_300_OT-12157,2050.06.12.00,-0.0
Fujian-Coal_300_OT-12157,2050.06.12.04,-0.0
Fujian-Coal_300_OT-12157,2050.06.12.08,-0.0
Fujian-Coal_300_OT-12157,2050.06.12.12,-0.0
Fujian-Coal_300_OT-12157,2050.06.12.16,-0.0
Fujian-Coal_300_OT-12157,2050.06.12.20,-0.0
Fujian-Coal_300_OT-12157,2050.12.12.00,-0.0
Fujian-Coal_300_OT-12157,2050.12.12.04,-0.0
Fujian-Coal_300_OT-12157,2050.12.12.08,-0.0
Fujian-Coal_300_OT-12157,2050.12.12.12,-0.0
Fujian-Coal_300_OT-12157,2050.12.12.16,-0.0
Fujian-Coal_300_OT-12157,2050.12.12.20,-0.0
Fujian-Coal_300_RC-12139,2040.06.26.00,-0.0
Fujian-Coal_300_RC-12139,2040.06.26.04,-0.0
Fujian-Coal_300_RC-12139,2040.06.26.08,-0.0
Fujian-Coal_300_RC-12139,2040.06.26.12,-0.0
Fujian-Coal_300_RC-12139,2040.06.26.16,-0.0
Fujian-Coal_300_RC-12139,2040.06.26.20,-0.0
Fujian-Coal_300_RC-12139,2040.12.19.00,-0.0
Fujian-Coal_300_RC-12139,2040.12.19.04,-0.0
Fujian-Coal_300_RC-12139,2040.12.19.08,-0.0
Fujian-Coal_300_RC-12139,2040.12.19.12,-0.0
Fujian-Coal_300_RC-12139,2040.12.19.16,-0.0
Fujian-Coal_300_RC-12139,2040.12.19.20,-0.0
Fujian-Coal_300_RC-12139,2050.06.12.00,-0.0
Fujian-Coal_300_RC-12139,2050.06.12.04,-0.0
Fujian-Coal_300_RC-12139,2050.06.12.08,-0.0
Fujian-Coal_300_RC-12139,2050.06.12.12,-0.0
Fujian-Coal_300_RC-12139,2050.06.12.16,-0.0
Fujian-Coal_300_RC-12139,2050.06.12.20,-0.0
Fujian-Coal_300_RC-12139,2050.12.12.00,-0.0
Fujian-Coal_300_RC-12139,2050.12.12.04,-0.0
Fujian-Coal_300_RC-12139,2050.12.12.08,-0.0
Fujian-Coal_300_RC-12139,2050.12.12.12,-0.0
Fujian-Coal_300_RC-12139,2050.12.12.16,-0.0
Fujian-Coal_300_RC-12139,2050.12.12.20,-0.0
Fujian-Coal_300_RC-12165,2040.06.26.00,-0.0
Fujian-Coal_300_RC-12165,2040.06.26.04,-0.0
Fujian-Coal_300_RC-12165,2040.06.26.08,-0.0
Fujian-Coal_300_RC-12165,2040.06.26.12,-0.0
Fujian-Coal_300_RC-12165,2040.06.26.16,-0.0
Fujian-Coal_300_RC-12165,2040.06.26.20,-0.0
Fujian-Coal_300_RC-12165,2040.12.19.00,-0.0
Fujian-Coal_300_RC-12165,2040.12.19.04,-0.0
Fujian-Coal_300_RC-12165,2040.12.19.08,-0.0
Fujian-Coal_300_RC-12165,2040.12.19.12,-0.0
Fujian-Coal_300_RC-12165,2040.12.19.16,-0.0
Fujian-Coal_300_RC-12165,2040.12.19.20,-0.0
Fujian-Coal_300_RC-12165,2050.06.12.00,-0.0
Fujian-Coal_300_RC-12165,2050.06.12.04,-0.0
Fujian-Coal_300_RC-12165,2050.06.12.08,-0.0
Fujian-Coal_300_RC-12165,2050.06.12.12,-0.0
Fujian-Coal_300_RC-12165,2050.06.12.16,-0.0
Fujian-Coal_300_RC-12165,2050.06.12.20,-0.0
Fujian-Coal_300_RC-12165,2050.12.12.00,-0.0
Fujian-Coal_300_RC-12165,2050.12.12.04,-0.0
Fujian-Coal_300_RC-12165,2050.12.12.08,-0.0
Fujian-Coal_300_RC-12165,2050.12.12.12,-0.0
Fujian-Coal_300_RC-12165,2050.12.12.16,-0.0
Fujian-Coal_300_RC-12165,2050.12.12.20,-0.0
Fujian-Coal_300_RC-12175,2040.06.26.00,-0.0
Fujian-Coal_300_RC-12175,2040.06.26.04,-0.0
Fujian-Coal_300_RC-12175,2040.06.26.08,-0.0
Fujian-Coal_300_RC-12175,2040.06.26.12,-0.0
Fujian-Coal_300_RC-12175,2040.06.26.16,-0.0
Fujian-Coal_300_RC-12175,2040.06.26.20,-0.0
Fujian-Coal_300_RC-12175,2040.12.19.00,-0.0
Fujian-Coal_300_RC-12175,2040.12.19.04,-0.0
Fujian-Coal_300_RC-12175,2040.12.19.08,-0.0
Fujian-Coal_300_RC-12175,2040.12.19.12,-0.0
Fujian-Coal_300_RC-12175,2040.12.19.16,-0.0
Fujian-Coal_300_RC-12175,2040.12.19.20,-0.0
Fujian-Coal_300_RC-12175,2050.06.12.00,-0.0
Fujian-Coal_300_RC-12175,2050.06.12.04,-0.0
Fujian-Coal_300_RC-12175,2050.06.12.08,-0.0
Fujian-Coal_300_RC-12175,2050.06.12.12,-0.0
Fujian-Coal_300_RC-12175,2050.06.12.16,-0.0
Fujian-Coal_300_RC-12175,2050.06.12.20,-0.0
Fujian-Coal_300_RC-12175,2050.12.12.00,-0.0
Fujian-Coal_300_RC-12175,2050.12.12.04,-0.0
Fujian-Coal_300_RC-12175,2050.12.12.08,-0.0
Fujian-Coal_300_RC-12175,2050.12.12.12,-0.0
Fujian-Coal_300_RC-12175,2050.12.12.16,-0.0
Fujian-Coal_300_RC-12175,2050.12.12.20,-0.0
Fujian-Coal_300_SEA-12149,2040.06.26.00,-0.0
Fujian-Coal_300_SEA-12149,2040.06.26.04,-0.0
Fujian-Coal_300_SEA-12149,2040.06.26.08,-0.0
Fujian-Coal_300_SEA-12149,2040.06.26.12,-0.0
Fujian-Coal_300_SEA-12149,2040.06.26.16,-0.0
Fujian-Coal_300_SEA-12149,2040.06.26.20,-0.0
Fujian-Coal_300_SEA-12149,2040.12.19.00,-0.0
Fujian-Coal_300_SEA-12149,2040.12.19.04,-0.0
Fujian-Coal_300_SEA-12149,2040.12.19.08,-0.0
Fujian-Coal_300_SEA-12149,2040.12.19.12,-0.0
Fujian-Coal_300_SEA-12149,2040.12.19.16,-0.0
Fujian-Coal_300_SEA-12149,2040.12.19.20,-0.0
Fujian-Coal_300_SEA-12149,2050.06.12.00,-0.0
Fujian-Coal_300_SEA-12149,2050.06.12.04,-0.0
Fujian-Coal_300_SEA-12149,2050.06.12.08,-0.0
Fujian-Coal_300_SEA-12149,2050.06.12.12,-0.0
Fujian-Coal_300_SEA-12149,2050.06.12.16,-0.0
Fujian-Coal_300_SEA-12149,2050.06.12.20,-0.0
Fujian-Coal_300_SEA-12149,2050.12.12.00,-0.0
Fujian-Coal_300_SEA-12149,2050.12.12.04,-0.0
Fujian-Coal_300_SEA-12149,2050.12.12.08,-0.0
Fujian-Coal_300_SEA-12149,2050.12.12.12,-0.0
Fujian-Coal_300_SEA-12149,2050.12.12.16,-0.0
Fujian-Coal_300_SEA-12149,2050.12.12.20,-0.0
Fujian-Coal_300_SEA-12185,2040.06.26.00,-0.0
Fujian-Coal_300_SEA-12185,2040.06.26.04,-0.0
Fujian-Coal_300_SEA-12185,2040.06.26.08,-0.0
Fujian-Coal_300_SEA-12185,2040.06.26.12,-0.0
Fujian-Coal_300_SEA-12185,2040.06.26.16,-0.0
Fujian-Coal_300_SEA-12185,2040.06.26.20,-0.0
Fujian-Coal_300_SEA-12185,2040.12.19.00,-0.0
Fujian-Coal_300_SEA-12185,2040.12.19.04,-0.0
Fujian-Coal_300_SEA-12185,2040.12.19.08,-0.0
Fujian-Coal_300_SEA-12185,2040.12.19.12,-0.0
Fujian-Coal_300_SEA-12185,2040.12.19.16,-0.0
Fujian-Coal_300_SEA-12185,2040.12.19.20,-0.0
Fujian-Coal_300_SEA-12185,2050.06.12.00,-0.0
Fujian-Coal_300_SEA-12185,2050.06.12.04,-0.0
Fujian-Coal_300_SEA-12185,2050.06.12.08,-0.0
Fujian-Coal_300_SEA-12185,2050.06.12.12,-0.0
Fujian-Coal_300_SEA-12185,2050.06.12.16,-0.0
Fujian-Coal_300_SEA-12185,2050.06.12.20,-0.0
Fujian-Coal_300_SEA-12185,2050.12.12.00,-0.0
Fujian-Coal_300_SEA-12185,2050.12.12.04,-0.0
Fujian-Coal_300_SEA-12185,2050.12.12.08,-0.0
Fujian-Coal_300_SEA-12185,2050.12.12.12,-0.0
Fujian-Coal_300_SEA-12185,2050.12.12.16,-0.0
Fujian-Coal_300_SEA-12185,2050.12.12.20,-0.0
Fujian-Coal_600_OT-12155,2040.06.26.00,-0.0
Fujian-Coal_600_OT-12155,2040.06.26.04,-0.0
Fujian-Coal_600_OT-12155,2040.06.26.08,-0.0
Fujian-Coal_600_OT-12155,2040.06.26.12,-0.0
Fujian-Coal_600_OT-12155,2040.06.26.16,-0.0
Fujian-Coal_600_OT-12155,2040.06.26.20,-0.0
Fujian-Coal_600_OT-12155,2040.12.19.00,-0.0
Fujian-Coal_600_OT-12155,2040.12.19.04,-0.0
Fujian-Coal_600_OT-12155,2040.12.19.08,-0.0
Fujian-Coal_600_OT-12155,2040.12.19.12,-0.0
Fujian-Coal_600_OT-12155,2040.12.19.16,-0.0
Fujian-Coal_600_OT-12155,2040.12.19.20,-0.0
Fujian-Coal_600_OT-12155,2050.06.12.00,-0.0
Fujian-Coal_600_OT-12155,2050.06.12.04,-0.0
Fujian-Coal_600_OT-12155,2050.06.12.08,-0.0
Fujian-Coal_600_OT-12155,2050.06.12.12,-0.0
Fujian-Coal_600_OT-12155,2050.06.12.16,-0.0
Fujian-Coal_600_OT-12155,2050.06.12.20,-0.0
Fujian-Coal_600_OT-12155,2050.12.12.00,-0.0
Fujian-Coal_600_OT-12155,2050.12.12.04,-0.0
Fujian-Coal_600_OT-12155,2050.12.12.08,-0.0
Fujian-Coal_600_OT-12155,2050.12.12.12,-0.0
Fujian-Coal_600_OT-12155,2050.12.12.16,-0.0
Fujian-Coal_600_OT-12155,2050.12.12.20,-0.0
Fujian-Coal_600_RC-12137,2040.06.26.00,-0.0
Fujian-Coal_600_RC-12137,2040.06.26.04,-0.0
Fujian-Coal_600_RC-12137,2040.06.26.08,-0.0
Fujian-Coal_600_RC-12137,2040.06.26.12,-0.0
Fujian-Coal_600_RC-12137,2040.06.26.16,-0.0
Fujian-Coal_600_RC-12137,2040.06.26.20,-0.0
Fujian-Coal_600_RC-12137,2040.12.19.00,-0.0
Fujian-Coal_600_RC-12137,2040.12.19.04,-0.0
Fujian-Coal_600_RC-12137,2040.12.19.08,-0.0
Fujian-Coal_600_RC-12137,2040.12.19.12,-0.0
Fujian-Coal_600_RC-12137,2040.12.19.16,-0.0
Fujian-Coal_600_RC-12137,2040.12.19.20,-0.0
Fujian-Coal_600_RC-12137,2050.06.12.00,-0.0
Fujian-Coal_600_RC-12137,2050.06.12.04,-0.0
Fujian-Coal_600_RC-12137,2050.06.12.08,-0.0
Fujian-Coal_600_RC-12137,2050.06.12.12,-0.0
Fujian-Coal_600_RC-12137,2050.06.12.16,-0.0
Fujian-Coal_600_RC-12137,2050.06.12.20,-0.0
Fujian-Coal_600_RC-12137,2050.12.12.00,-0.0
Fujian-Coal_600_RC-12137,2050.12.12.04,-0.0
Fujian-Coal_600_RC-12137,2050.12.12.08,-0.0
Fujian-Coal_600_RC-12137,2050.12.12.12,-0.0
Fujian-Coal_600_RC-12137,2050.12.12.16,-0.0
Fujian-Coal_600_RC-12137,2050.12.12.20,-0.0
Fujian-Coal_600_RC-12163,2040.06.26.00,-0.0
Fujian-Coal_600_RC-12163,2040.06.26.04,-0.0
Fujian-Coal_600_RC-12163,2040.06.26.08,-0.0
Fujian-Coal_600_RC-12163,2040.06.26.12,-0.0
Fujian-Coal_600_RC-12163,2040.06.26.16,-0.0
Fujian-Coal_600_RC-12163,2040.06.26.20,-0.0
Fujian-Coal_600_RC-12163,2040.12.19.00,-0.0
Fujian-Coal_600_RC-12163,2040.12.19.04,-0.0
Fujian-Coal_600_RC-12163,2040.12.19.08,-0.0
Fujian-Coal_600_RC-12163,2040.12.19.12,-0.0
Fujian-Coal_600_RC-12163,2040.12.19.16,-0.0
Fujian-Coal_600_RC-12163,2040.12.19.20,-0.0
Fujian-Coal_600_RC-12163,2050.06.12.00,-0.0
Fujian-Coal_600_RC-12163,2050.06.12.04,-0.0
Fujian-Coal_600_RC-12163,2050.06.12.08,-0.0
Fujian-Coal_600_RC-12163,2050.06.12.12,-0.0
Fujian-Coal_600_RC-12163,2050.06.12.16,-0.0
Fujian-Coal_600_RC-12163,2050.06.12.20,-0.0
Fujian-Coal_600_RC-12163,2050.12.12.00,-0.0
Fujian-Coal_600_RC-12163,2050.12.12.04,-0.0
Fujian-Coal_600_RC-12163,2050.12.12.08,-0.0
Fujian-Coal_600_RC-12163,2050.12.12.12,-0.0
Fujian-Coal_600_RC-12163,2050.12.12.16,-0.0
Fujian-Coal_600_RC-12163,2050.12.12.20,-0.0
Fujian-Coal_600_RC-12173,2040.06.26.00,-0.0
Fujian-Coal_600_RC-12173,2040.06.26.04,-0.0
Fujian-Coal_600_RC-12173,2040.06.26.08,-0.0
Fujian-Coal_600_RC-12173,2040.06.26.12,-0.0
Fujian-Coal_600_RC-12173,2040.06.26.16,-0.0
Fujian-Coal_600_RC-12173,2040.06.26.20,-0.0
Fujian-Coal_600_RC-12173,2040.12.19.00,-0.0
Fujian-Coal_600_RC-12173,2040.12.19.04,-0.0
Fujian-Coal_600_RC-12173,2040.12.19.08,-0.0
Fujian-Coal_600_RC-12173,2040.12.19.12,-0.0
Fujian-Coal_600_RC-12173,2040.12.19.16,-0.0
Fujian-Coal_600_RC-12173,2040.12.19.20,-0.0
Fujian-Coal_600_RC-12173,2050.06.12.00,-0.0
Fujian-Coal_600_RC-12173,2050.06.12.04,-0.0
Fujian-Coal_600_RC-12173,2050.06.12.08,-0.0
Fujian-Coal_600_RC-12173,2050.06.12.12,-0.0
Fujian-Coal_600_RC-12173,2050.06.12.16,-0.0
Fujian-Coal_600_RC-12173,2050.06.12.20,-0.0
Fujian-Coal_600_RC-12173,2050.12.12.00,-0.0
Fujian-Coal_600_RC-12173,2050.12.12.04,-0.0
Fujian-Coal_600_RC-12173,2050.12.12.08,-0.0
Fujian-Coal_600_RC-12173,2050.12.12.12,-0.0
Fujian-Coal_600_RC-12173,2050.12.12.16,-0.0
Fujian-Coal_600_RC-12173,2050.12.12.20,-0.0
Fujian-Coal_600_SEA-12147,2040.06.26.00,-0.0
Fujian-Coal_600_SEA-12147,2040.06.26.04,-0.0
Fujian-Coal_600_SEA-12147,2040.06.26.08,-0.0
Fujian-Coal_600_SEA-12147,2040.06.26.12,-0.0
Fujian-Coal_600_SEA-12147,2040.06.26.16,-0.0
Fujian-Coal_600_SEA-12147,2040.06.26.20,-0.0
Fujian-Coal_600_SEA-12147,2040.12.19.00,-0.0
Fujian-Coal_600_SEA-12147,2040.12.19.04,-0.0
Fujian-Coal_600_SEA-12147,2040.12.19.08,-0.0
Fujian-Coal_600_SEA-12147,2040.12.19.12,-0.0
Fujian-Coal_600_SEA-12147,2040.12.19.16,-0.0
Fujian-Coal_600_SEA-12147,2040.12.19.20,-0.0
Fujian-Coal_600_SEA-12147,2050.06.12.00,-0.0
Fujian-Coal_600_SEA-12147,2050.06.12.04,-0.0
Fujian-Coal_600_SEA-12147,2050.06.12.08,-0.0
Fujian-Coal_600_SEA-12147,2050.06.12.12,-0.0
Fujian-Coal_600_SEA-12147,2050.06.12.16,-0.0
Fujian-Coal_600_SEA-12147,2050.06.12.20,-0.0
Fujian-Coal_600_SEA-12147,2050.12.12.00,-0.0
Fujian-Coal_600_SEA-12147,2050.12.12.04,-0.0
Fujian-Coal_600_SEA-12147,2050.12.12.08,-0.0
Fujian-Coal_600_SEA-12147,2050.12.12.12,-0.0
Fujian-Coal_600_SEA-12147,2050.12.12.16,-0.0
Fujian-Coal_600_SEA-12147,2050.12.12.20,-0.0
Fujian-Coal_600_SEA-12183,2040.06.26.00,-0.0
Fujian-Coal_600_SEA-12183,2040.06.26.04,-0.0
Fujian-Coal_600_SEA-12183,2040.06.26.08,-0.0
Fujian-Coal_600_SEA-12183,2040.06.26.12,-0.0
Fujian-Coal_600_SEA-12183,2040.06.26.16,-0.0
Fujian-Coal_600_SEA-12183,2040.06.26.20,-0.0
Fujian-Coal_600_SEA-12183,2040.12.19.00,-0.0
Fujian-Coal_600_SEA-12183,2040.12.19.04,-0.0
Fujian-Coal_600_SEA-12183,2040.12.19.08,-0.0
Fujian-Coal_600_SEA-12183,2040.12.19.12,-0.0
Fujian-Coal_600_SEA-12183,2040.12.19.16,-0.0
Fujian-Coal_600_SEA-12183,2040.12.19.20,-0.0
Fujian-Coal_600_SEA-12183,2050.06.12.00,-0.0
Fujian-Coal_600_SEA-12183,2050.06.12.04,-0.0
Fujian-Coal_600_SEA-12183,2050.06.12.08,-0.0
Fujian-Coal_600_SEA-12183,2050.06.12.12,-0.0
Fujian-Coal_600_SEA-12183,2050.06.12.16,-0.0
Fujian-Coal_600_SEA-12183,2050.06.12.20,-0.0
Fujian-Coal_600_SEA-12183,2050.12.12.00,-0.0
Fujian-Coal_600_SEA-12183,2050.12.12.04,-0.0
Fujian-Coal_600_SEA-12183,2050.12.12.08,-0.0
Fujian-Coal_600_SEA-12183,2050.12.12.12,-0.0
Fujian-Coal_600_SEA-12183,2050.12.12.16,-0.0
Fujian-Coal_600_SEA-12183,2050.12.12.20,-0.0
Fujian-Coal_IGCC_RC-12141,2040.06.26.00,-0.0
Fujian-Coal_IGCC_RC-12141,2040.06.26.04,-0.0
Fujian-Coal_IGCC_RC-12141,2040.06.26.08,-0.0
Fujian-Coal_IGCC_RC-12141,2040.06.26.12,-0.0
Fujian-Coal_IGCC_RC-12141,2040.06.26.16,-0.0
Fujian-Coal_IGCC_RC-12141,2040.06.26.20,-0.0
Fujian-Coal_IGCC_RC-12141,2040.12.19.00,-0.0
Fujian-Coal_IGCC_RC-12141,2040.12.19.04,-0.0
Fujian-Coal_IGCC_RC-12141,2040.12.19.08,-0.0
Fujian-Coal_IGCC_RC-12141,2040.12.19.12,-0.0
Fujian-Coal_IGCC_RC-12141,2040.12.19.16,-0.0
Fujian-Coal_IGCC_RC-12141,2040.12.19.20,-0.0
Fujian-Coal_IGCC_RC-12141,2050.06.12.00,-0.0
Fujian-Coal_IGCC_RC-12141,2050.06.12.04,-0.0
Fujian-Coal_IGCC_RC-12141,2050.06.12.08,-0.0
Fujian-Coal_IGCC_RC-12141,2050.06.12.12,-0.0
Fujian-Coal_IGCC_RC-12141,2050.06.12.16,-0.0
Fujian-Coal_IGCC_RC-12141,2050.06.12.20,-0.0
Fujian-Coal_IGCC_RC-12141,2050.12.12.00,-0.0
Fujian-Coal_IGCC_RC-12141,2050.12.12.04,-0.0
Fujian-Coal_IGCC_RC-12141,2050.12.12.08,-0.0
Fujian-Coal_IGCC_RC-12141,2050.12.12.12,-0.0
Fujian-Coal_IGCC_RC-12141,2050.12.12.16,-0.0
Fujian-Coal_IGCC_RC-12141,2050.12.12.20,-0.0
Fujian-Coal_IGCC_RC-12167,2040.06.26.00,-0.0
Fujian-Coal_IGCC_RC-12167,2040.06.26.04,-0.0
Fujian-Coal_IGCC_RC-12167,2040.06.26.08,-0.0
Fujian-Coal_IGCC_RC-12167,2040.06.26.12,-0.0
Fujian-Coal_IGCC_RC-12167,2040.06.26.16,-0.0
Fujian-Coal_IGCC_RC-12167,2040.06.26.20,-0.0
Fujian-Coal_IGCC_RC-12167,2040.12.19.00,-0.0
Fujian-Coal_IGCC_RC-12167,2040.12.19.04,-0.0
Fujian-Coal_IGCC_RC-12167,2040.12.19.08,-0.0
Fujian-Coal_IGCC_RC-12167,2040.12.19.12,-0.0
Fujian-Coal_IGCC_RC-12167,2040.12.19.16,-0.0
Fujian-Coal_IGCC_RC-12167,2040.12.19.20,-0.0
Fujian-Coal_IGCC_RC-12167,2050.06.12.00,-0.0
Fujian-Coal_IGCC_RC-12167,2050.06.12.04,-0.0
Fujian-Coal_IGCC_RC-12167,2050.06.12.08,-0.0
Fujian-Coal_IGCC_RC-12167,2050.06.12.12,-0.0
Fujian-Coal_IGCC_RC-12167,2050.06.12.16,-0.0
Fujian-Coal_IGCC_RC-12167,2050.06.12.20,-0.0
Fujian-Coal_IGCC_RC-12167,2050.12.12.00,-0.0
Fujian-Coal_IGCC_RC-12167,2050.12.12.04,-0.0
Fujian-Coal_IGCC_RC-12167,2050.12.12.08,-0.0
Fujian-Coal_IGCC_RC-12167,2050.12.12.12,-0.0
Fujian-Coal_IGCC_RC-12167,2050.12.12.16,-0.0
Fujian-Coal_IGCC_RC-12167,2050.12.12.20,-0.0
Fujian-Coal_IGCC_RC-12177,2040.06.26.00,-0.0
Fujian-Coal_IGCC_RC-12177,2040.06.26.04,-0.0
Fujian-Coal_IGCC_RC-12177,2040.06.26.08,-0.0
Fujian-Coal_IGCC_RC-12177,2040.06.26.12,-0.0
Fujian-Coal_IGCC_RC-12177,2040.06.26.16,-0.0
Fujian-Coal_IGCC_RC-12177,2040.06.26.20,-0.0
Fujian-Coal_IGCC_RC-12177,2040.12.19.00,-0.0
Fujian-Coal_IGCC_RC-12177,2040.12.19.04,-0.0
Fujian-Coal_IGCC_RC-12177,2040.12.19.08,-0.0
Fujian-Coal_IGCC_RC-12177,2040.12.19.12,-0.0
Fujian-Coal_IGCC_RC-12177,2040.12.19.16,-0.0
Fujian-Coal_IGCC_RC-12177,2040.12.19.20,-0.0
Fujian-Coal_IGCC_RC-12177,2050.06.12.00,-0.0
Fujian-Coal_IGCC_RC-12177,2050.06.12.04,-0.0
Fujian-Coal_IGCC_RC-12177,2050.06.12.08,-0.0
Fujian-Coal_IGCC_RC-12177,2050.06.12.12,-0.0
Fujian-Coal_IGCC_RC-12177,2050.06.12.16,-0.0
Fujian-Coal_IGCC_RC-12177,2050.06.12.20,-0.0
Fujian-Coal_IGCC_RC-12177,2050.12.12.00,-0.0
Fujian-Coal_IGCC_RC-12177,2050.12.12.04,-0.0
Fujian-Coal_IGCC_RC-12177,2050.12.12.08,-0.0
Fujian-Coal_IGCC_RC-12177,2050.12.12.12,-0.0
Fujian-Coal_IGCC_RC-12177,2050.12.12.16,-0.0
Fujian-Coal_IGCC_RC-12177,2050.12.12.20,-0.0
Fujian-Commercial_PV-10,2040.06.26.00,-0.0
Fujian-Commercial_PV-10,2040.06.26.04,-0.0
Fujian-Commercial_PV-10,2040.06.26.08,-0.0
Fujian-Commercial_PV-10,2040.06.26.12,-0.0
Fujian-Commercial_PV-10,2040.06.26.16,-0.0
Fujian-Commercial_PV-10,2040.06.26.20,-0.0
Fujian-Commercial_PV-10,2040.12.19.00,-0.0
Fujian-Commercial_PV-10,2040.12.19.04,-0.0
Fujian-Commercial_PV-10,2040.12.19.08,-0.0
Fujian-Commercial_PV-10,2040.12.19.12,-0.0
Fujian-Commercial_PV-10,2040.12.19.16,-0.0
Fujian-Commercial_PV-10,2040.12.19.20,-0.0
Fujian-Commercial_PV-10,2050.06.12.00,-0.0
Fujian-Commercial_PV-10,2050.06.12.04,-0.0
Fujian-Commercial_PV-10,2050.06.12.08,-0.0
Fujian-Commercial_PV-10,2050.06.12.12,-0.0
Fujian-Commercial_PV-10,2050.06.12.16,-0.0
Fujian-Commercial_PV-10,2050.06.12.20,-0.0
Fujian-Commercial_PV-10,2050.12.12.00,-0.0
Fujian-Commercial_PV-10,2050.12.12.04,-0.0
Fujian-Commercial_PV-10,2050.12.12.08,-0.0
Fujian-Commercial_PV-10,2050.12.12.12,-0.0
Fujian-Commercial_PV-10,2050.12.12.16,-0.0
Fujian-Commercial_PV-10,2050.12.12.20,-0.0
Fujian-Commercial_PV-11,2040.06.26.00,-0.0
Fujian-Commercial_PV-11,2040.06.26.04,-0.0
Fujian-Commercial_PV-11,2040.06.26.08,-0.0
Fujian-Commercial_PV-11,2040.06.26.12,-0.0
Fujian-Commercial_PV-11,2040.06.26.16,-0.0
Fujian-Commercial_PV-11,2040.06.26.20,-0.0
Fujian-Commercial_PV-11,2040.12.19.00,-0.0
Fujian-Commercial_PV-11,2040.12.19.04,-0.0
Fujian-Commercial_PV-11,2040.12.19.08,-0.0
Fujian-Commercial_PV-11,2040.12.19.12,-0.0
Fujian-Commercial_PV-11,2040.12.19.16,-0.0
Fujian-Commercial_PV-11,2040.12.19.20,-0.0
Fujian-Commercial_PV-11,2050.06.12.00,-0.0
Fujian-Commercial_PV-11,2050.06.12.04,-0.0
Fujian-Commercial_PV-11,2050.06.12.08,-0.0
