STORAGE_GEN_TPS_1,STORAGE_GEN_TPS_2,ChargeStorage
Zhejiang-Hydro_Pumped-ep-35006,2050.06.12.12,609.81791
Zhejiang-Hydro_Pumped-ep-35006,2050.06.12.16,609.81791
Zhejiang-Hydro_Pumped-ep-35006,2050.06.12.20,0.0
Zhejiang-Hydro_Pumped-ep-35006,2050.12.12.00,19.5821816181943
Zhejiang-Hydro_Pumped-ep-35006,2050.12.12.04,80.50452443035451
Zhejiang-Hydro_Pumped-ep-35006,2050.12.12.08,80.50452443035451
Zhejiang-Hydro_Pumped-ep-35006,2050.12.12.12,80.50452443035451
Zhejiang-Hydro_Pumped-ep-35006,2050.12.12.16,0.0
Zhejiang-Hydro_Pumped-ep-35006,2050.12.12.20,0.0
Zhejiang-Hydro_Pumped-ep-35017,2040.06.26.00,0.0
Zhejiang-Hydro_Pumped-ep-35017,2040.06.26.04,42.89072269488049
Zhejiang-Hydro_Pumped-ep-35017,2040.06.26.08,42.89072269488049
Zhejiang-Hydro_Pumped-ep-35017,2040.06.26.12,42.89072269488049
Zhejiang-Hydro_Pumped-ep-35017,2040.06.26.16,10.43287849334932
Zhejiang-Hydro_Pumped-ep-35017,2040.06.26.20,0.0
Zhejiang-Hydro_Pumped-ep-35017,2040.12.19.00,10.02250572593467
Zhejiang-Hydro_Pumped-ep-35017,2040.12.19.04,10.02250572593467
Zhejiang-Hydro_Pumped-ep-35017,2040.12.19.08,10.02250572593467
Zhejiang-Hydro_Pumped-ep-35017,2040.12.19.12,24.92082504826992
Zhejiang-Hydro_Pumped-ep-35017,2040.12.19.16,0.0
Zhejiang-Hydro_Pumped-ep-35017,2040.12.19.20,10.02250572593467
Zhejiang-Hydro_Pumped-ep-35017,2050.06.12.00,0.0
Zhejiang-Hydro_Pumped-ep-35017,2050.06.12.04,0.0
Zhejiang-Hydro_Pumped-ep-35017,2050.06.12.08,75.92
Zhejiang-Hydro_Pumped-ep-35017,2050.06.12.12,75.92
Zhejiang-Hydro_Pumped-ep-35017,2050.06.12.16,75.92
Zhejiang-Hydro_Pumped-ep-35017,2050.06.12.20,0.0
Zhejiang-Hydro_Pumped-ep-35017,2050.12.12.00,2.437906798200323
Zhejiang-Hydro_Pumped-ep-35017,2050.12.12.04,10.02250572593467
Zhejiang-Hydro_Pumped-ep-35017,2050.12.12.08,10.02250572593467
Zhejiang-Hydro_Pumped-ep-35017,2050.12.12.12,10.02250572593467
Zhejiang-Hydro_Pumped-ep-35017,2050.12.12.16,0.0
Zhejiang-Hydro_Pumped-ep-35017,2050.12.12.20,0.0
Zhejiang-Hydro_Pumped-ep-35018,2040.06.26.00,0.0
Zhejiang-Hydro_Pumped-ep-35018,2040.06.26.04,965.04126063481
Zhejiang-Hydro_Pumped-ep-35018,2040.06.26.08,965.04126063481
Zhejiang-Hydro_Pumped-ep-35018,2040.06.26.12,965.04126063481
Zhejiang-Hydro_Pumped-ep-35018,2040.06.26.16,234.7397661003594
Zhejiang-Hydro_Pumped-ep-35018,2040.06.26.20,0.0
Zhejiang-Hydro_Pumped-ep-35018,2040.12.19.00,225.50637883353
Zhejiang-Hydro_Pumped-ep-35018,2040.12.19.04,225.50637883353
