hydro_project,timeseries,hydro_min_flow_mw,hydro_avg_flow_mw
Jiangsu-Hydro_Pumped-ep-35037,2050.06.12,289.541831786721,579.083663573443
Zhejiang-Hydro_NonPumped-ep-30031,2050.06.12,20.3259134851038,40.6518269702077
Zhejiang-Hydro_NonPumped-ep-30062,2050.06.12,13.002322584953,26.004645169906
Zhejiang-Hydro_NonPumped-ep-30093,2050.06.12,15.1490032558318,30.2980065116635
Zhejiang-Hydro_NonPumped-ep-30124,2050.06.12,18.1792328142251,36.3584656284501
Zhejiang-Hydro_NonPumped-ep-30155,2050.06.12,10.3516759224094,20.7033518448188
Zhejiang-Hydro_NonPumped-ep-30186,2050.06.12,14.1389267363673,28.2778534727347
Zhejiang-Hydro_NonPumped-ep-30217,2050.06.12,33.4547637020067,66.9095274040135
Zhejiang-Hydro_NonPumped-ep-30248,2050.06.12,31.6876659269777,63.3753318539553
Zhejiang-Hydro_NonPumped-ep-30279,2050.06.12,23.7335814032121,47.4671628064242
Zhejiang-Hydro_NonPumped-ep-30310,2050.06.12,18.5588157100748,37.1176314201495
Zhejiang-Hydro_NonPumped-ep-30341,2050.06.12,23.1030877795973,46.2061755591947
Zhejiang-Hydro_NonPumped-ep-30372,2050.06.12,35.3483891089857,70.6967782179714
Zhejiang-Hydro_NonPumped-ep-30403,2050.06.12,49.3629327495379,98.7258654990758
Zhejiang-Hydro_NonPumped-ep-30434,2050.06.12,56.4313238496542,112.862647699308
Zhejiang-Hydro_NonPumped-ep-30465,2050.06.12,39.3886951868434,78.7773903736869
Zhejiang-Hydro_NonPumped-ep-30496,2050.06.12,42.9228907369016,85.8457814738032
Zhejiang-Hydro_NonPumped-ep-30527,2050.06.12,52.3931623079312,104.786324615862
Zhejiang-Hydro_NonPumped-ep-30558,2050.06.12,67.2891102998632,134.578220599726
Zhejiang-Hydro_NonPumped-ep-30581,2050.06.12,170.49062271215,340.981245424299
Zhejiang-Hydro_NonPumped-ep-30604,2050.06.12,170.49062271215,340.981245424299
Zhejiang-Hydro_NonPumped-ep-30627,2050.06.12,34.9666616770013,69.9333233540026
Zhejiang-Hydro_NonPumped-ep-30650,2050.06.12,54.4583506056897,108.916701211379
Zhejiang-Hydro_NonPumped-ep-30673,2050.06.12,45.6807642061824,91.3615284123648
Zhejiang-Hydro_NonPumped-ep-30693,2050.06.12,79.3478369855288,158.695673971058
Zhejiang-Hydro_NonPumped-ep-30716,2050.06.12,128.672168084641,257.344336169283
Zhejiang-Hydro_NonPumped-ep-30744,2050.06.12,113.660415141433,227.320830282866
Zhejiang-Hydro_NonPumped-ep-30767,2050.06.12,304.524131133651,609.048262267302
Zhejiang-Hydro_NonPumped-ep-30791,2050.06.12,32.1680420211603,64.3360840423206
Zhejiang-Hydro_NonPumped-ep-30811,2050.06.12,94.359589928737,188.719179857474
Zhejiang-Hydro_NonPumped-ep-30856,2050.06.12,27.8789697516723,55.7579395033446
Zhejiang-Hydro_NonPumped-ep-30865,2050.06.12,9.90775694251738,19.8155138850348
Zhejiang-Hydro_NonPumped-ep-30933,2050.06.12,22.603410860202,45.206821720404
Zhejiang-Hydro_NonPumped-ep-30967,2050.06.12,13.5320230102348,27.0640460204696
Zhejiang-Hydro_NonPumped-ep-30974,2050.06.12,4.69653413508941,9.39306827017881
Zhejiang-Hydro_NonPumped-ep-30985,2050.06.12,18.5287922041883,37.0575844083767
Zhejiang-Hydro_NonPumped-ep-30989,2050.06.12,15.1189797499454,30.2379594998907
Zhejiang-Hydro_NonPumped-ep-30992,2050.06.12,325.411913086058,650.823826172116
Zhejiang-Hydro_Pumped-ep-35006,2050.06.12,137.805747482516,275.611494965032
Zhejiang-Hydro_Pumped-ep-35017,2050.06.12,17.1562890779522,34.3125781559043
Zhejiang-Hydro_Pumped-ep-35018,2050.06.12,386.016504253924,772.033008507848
Zhejiang-Hydro_Pumped-ep-35023,2050.06.12,257.344336169283,514.688672338565
Zhejiang-Hydro_Pumped-ep-35038,2050.06.12,450.352588296245,900.705176592489
Zhejiang-Hydro_Pumped-ep-35054,2050.06.12,321.680420211603,643.360840423206
Anhui-Hydro_NonPumped-ep-30001,2050.12.12,0.716763343407363,1.43352668681473
Anhui-Hydro_NonPumped-ep-30032,2050.12.12,0.458528745120529,0.917057490241058
Anhui-Hydro_NonPumped-ep-30063,2050.12.12,0.534450715990159,1.06890143198032
Anhui-Hydro_NonPumped-ep-30094,2050.12.12,0.641340859188191,1.28268171837638
Anhui-Hydro_NonPumped-ep-30125,2050.12.12,0.365124741484866,0.730249482969731
Anhui-Hydro_NonPumped-ep-30156,2050.12.12,0.498487677157176,0.996975354314353
Anhui-Hydro_NonPumped-ep-30187,2050.12.12,1.17978746838201,2.35957493676403
Anhui-Hydro_NonPumped-ep-30218,2050.12.12,1.11785112372521,2.23570224745042
Anhui-Hydro_NonPumped-ep-30249,2050.12.12,0.837139626167763,1.67427925233553
Anhui-Hydro_NonPumped-ep-30280,2050.12.12,0.654327512100101,1.3086550242002
Anhui-Hydro_NonPumped-ep-30311,2050.12.12,0.814662726897149,1.6293254537943
Anhui-Hydro_NonPumped-ep-30342,2050.12.12,1.2467186795434,2.4934373590868
Anhui-Hydro_NonPumped-ep-30373,2050.12.12,1.74121046349691,3.48242092699382
Anhui-Hydro_NonPumped-ep-30404,2050.12.12,1.9904543020755,3.980908604151
Anhui-Hydro_NonPumped-ep-30435,2050.12.12,1.38907237492396,2.77814474984791
Anhui-Hydro_NonPumped-ep-30466,2050.12.12,1.51394403753848,3.02788807507696
Anhui-Hydro_NonPumped-ep-30497,2050.12.12,1.84810060669494,3.69620121338989
Anhui-Hydro_NonPumped-ep-30528,2050.12.12,2.37356056297686,4.74712112595371
Anhui-Hydro_NonPumped-ep-30605,2050.12.12,1.29267145138554,2.58534290277109
Anhui-Hydro_NonPumped-ep-30628,2050.12.12,2.01343068799657,4.02686137599314
Anhui-Hydro_NonPumped-ep-30651,2050.12.12,1.68876436519881,3.37752873039762
Anhui-Hydro_NonPumped-ep-30674,2050.12.12,1.99794660183237,3.99589320366474
Anhui-Hydro_NonPumped-ep-30722,2050.12.12,2.49743325229046,4.99486650458093
Anhui-Hydro_NonPumped-ep-30745,2050.12.12,12.9866529119104,25.9733058238208
Anhui-Hydro_NonPumped-ep-30768,2050.12.12,25.4738191733627,50.9476383467254
Anhui-Hydro_NonPumped-ep-30792,2050.12.12,2.49743325229046,4.99486650458093
Anhui-Hydro_NonPumped-ep-30812,2050.12.12,2.99691990274856,5.99383980549711
Anhui-Hydro_NonPumped-ep-30837,2050.12.12,3.49640655320665,6.9928131064133
Anhui-Hydro_NonPumped-ep-30866,2050.12.12,38.6253026799243,77.2506053598486
Anhui-Hydro_NonPumped-ep-30903,2050.12.12,1.65829567952087,3.31659135904174
Anhui-Hydro_NonPumped-ep-30915,2050.12.12,2.02791580085986,4.05583160171971
Anhui-Hydro_NonPumped-ep-30934,2050.12.12,2.06287986639192,4.12575973278384
Anhui-Hydro_NonPumped-ep-30947,2050.12.12,7.437356225321,14.874712450642
Anhui-Hydro_NonPumped-ep-30975,2050.12.12,3.12179156536308,6.24358313072616
Anhui-Hydro_NonPumped-ep-30994,2050.12.12,15.5739937612833,31.1479875225667
Anhui-Hydro_Pumped-ep-35020,2050.12.12,3.99589320366474,7.99178640732948
Anhui-Hydro_Pumped-ep-35027,2050.12.12,29.9691990274856,59.9383980549711
Anhui-Hydro_Pumped-ep-35039,2050.12.12,89.9075970824567,179.815194164913
Anhui-Hydro_Pumped-ep-35040,2050.12.12,59.9383980549711,119.876796109942
Fujian-Hydro_NonPumped-ep-30005,2050.12.12,5.90158824594008,11.8031764918802
Fujian-Hydro_NonPumped-ep-30036,2050.12.12,3.7757338501914,7.55146770038279
Fujian-Hydro_NonPumped-ep-30067,2050.12.12,4.39901051017522,8.79802102035044
Fujian-Hydro_NonPumped-ep-30098,2050.12.12,5.27881261221027,10.5576252244205
Fujian-Hydro_NonPumped-ep-30129,2050.12.12,3.00565649778373,6.01131299556746
Fujian-Hydro_NonPumped-ep-30160,2050.12.12,4.10540912532754,8.21081825065507
Fujian-Hydro_NonPumped-ep-30191,2050.12.12,9.71389701267394,19.4277940253479
Fujian-Hydro_NonPumped-ep-30222,2050.12.12,9.2008461285715,18.401692257143
Fujian-Hydro_NonPumped-ep-30253,2050.12.12,6.89161612385651,13.783232247713
Fujian-Hydro_NonPumped-ep-30284,2050.12.12,5.38853736183764,10.7770747236753
Fujian-Hydro_NonPumped-ep-30315,2050.12.12,6.70824051489021,13.4164810297804
Fujian-Hydro_NonPumped-ep-30346,2050.12.12,10.2640238395728,20.5280476791457
Fujian-Hydro_NonPumped-ep-30377,2050.12.12,14.3328580483579,28.6657160967158
Fujian-Hydro_NonPumped-ep-30408,2050.12.12,16.3855626110217,32.7711252220434
Fujian-Hydro_NonPumped-ep-30439,2050.12.12,11.4369263002016,22.8738526004031
Fujian-Hydro_NonPumped-ep-30470,2050.12.12,12.4630280684064,24.9260561368129
Fujian-Hydro_NonPumped-ep-30501,2050.12.12,15.212660150393,30.4253203007859
Fujian-Hydro_NonPumped-ep-30532,2050.12.12,19.5380198012293,39.0760396024585
Fujian-Hydro_NonPumped-ep-30560,2050.12.12,14.0287351121761,28.0574702243522
Fujian-Hydro_NonPumped-ep-30583,2050.12.12,14.0287351121761,28.0574702243522
Fujian-Hydro_NonPumped-ep-30607,2050.12.12,18.6727474605604,37.3454949211208
Fujian-Hydro_NonPumped-ep-30630,2050.12.12,29.0815678875411,58.1631357750821
Fujian-Hydro_NonPumped-ep-30653,2050.12.12,24.3934652288042,48.7869304576084
Fujian-Hydro_NonPumped-ep-30676,2050.12.12,21.0431026682642,42.0862053365283
Fujian-Hydro_NonPumped-ep-30719,2050.12.12,6.52336182716189,13.0467236543238
Fujian-Hydro_NonPumped-ep-30724,2050.12.12,52.1067304166541,104.213460833308
Fujian-Hydro_NonPumped-ep-30748,2050.12.12,37.0759427964654,74.1518855929308
Fujian-Hydro_NonPumped-ep-30771,2050.12.12,42.0862053365283,84.1724106730566
Fujian-Hydro_NonPumped-ep-30794,2050.12.12,39.0800478124906,78.1600956249812
Fujian-Hydro_NonPumped-ep-30814,2050.12.12,20.0410501602516,40.0821003205032
Fujian-Hydro_NonPumped-ep-30839,2050.12.12,6.51334130208176,13.0266826041635
Fujian-Hydro_NonPumped-ep-30880,2050.12.12,73.6759106516249,147.35182130325
Fujian-Hydro_NonPumped-ep-30895,2050.12.12,1.3778221985173,2.75564439703459
Fujian-Hydro_NonPumped-ep-30904,2050.12.12,5.88204822203384,11.7640964440677
Fujian-Hydro_NonPumped-ep-30918,2050.12.12,2.01913580364535,4.03827160729069
Fujian-Hydro_NonPumped-ep-30950,2050.12.12,1.76361241410214,3.52722482820428
Fujian-Hydro_NonPumped-ep-30995,2050.12.12,7.10455228180918,14.2091045636184
Fujian-Hydro_Pumped-ep-35041,2050.12.12,70.1436755608805,140.287351121761
Jiangsu-Hydro_NonPumped-ep-30016,2050.12.12,0.0370982735107529,0.0741965470215058
Jiangsu-Hydro_NonPumped-ep-30047,2050.12.12,0.0235624169595323,0.0471248339190645
Jiangsu-Hydro_NonPumped-ep-30078,2050.12.12,0.0275730411228569,0.0551460822457138
Jiangsu-Hydro_NonPumped-ep-30109,2050.12.12,0.0330876493474283,0.0661752986948565
Jiangsu-Hydro_NonPumped-ep-30140,2050.12.12,0.019050464775792,0.0381009295515841
Jiangsu-Hydro_NonPumped-ep-30171,2050.12.12,0.0260690570616102,0.0521381141232203
Jiangsu-Hydro_NonPumped-ep-30202,2050.12.12,0.0611620184907007,0.122324036981401
Jiangsu-Hydro_NonPumped-ep-30233,2050.12.12,0.0581540503682073,0.116308100736415
Jiangsu-Hydro_NonPumped-ep-30264,2050.12.12,0.0436155377761554,0.0872310755523109
Jiangsu-Hydro_NonPumped-ep-30295,2050.12.12,0.0340903053882594,0.0681806107765189
Jiangsu-Hydro_NonPumped-ep-30326,2050.12.12,0.0421115537149087,0.0842231074298174
Jiangsu-Hydro_NonPumped-ep-30357,2050.12.12,0.0646713146336098,0.12934262926722
Jiangsu-Hydro_NonPumped-ep-30388,2050.12.12,0.0902390436748044,0.180478087349609
Jiangsu-Hydro_NonPumped-ep-30419,2050.12.12,0.103273572205609,0.206547144411219
Jiangsu-Hydro_NonPumped-ep-30450,2050.12.12,0.0721912349398435,0.144382469879687
Jiangsu-Hydro_NonPumped-ep-30481,2050.12.12,0.078708499205246,0.157416998410492
Jiangsu-Hydro_NonPumped-ep-30512,2050.12.12,0.0957536518993757,0.191507303798751
Jiangsu-Hydro_NonPumped-ep-30543,2050.12.12,0.123326693022233,0.246653386044465
Jiangsu-Hydro_NonPumped-ep-30616,2050.12.12,1.42728087412316,2.85456174824631
Jiangsu-Hydro_NonPumped-ep-30639,2050.12.12,2.22288844252268,4.44577688504536
Jiangsu-Hydro_NonPumped-ep-30662,2050.12.12,1.86443890792554,3.72887781585108
Jiangsu-Hydro_NonPumped-ep-30733,2050.12.12,0.50132802041558,1.00265604083116
Jiangsu-Hydro_NonPumped-ep-30824,2050.12.12,50.132802041558,100.265604083116
Jiangsu-Hydro_NonPumped-ep-30896,2050.12.12,0.130345285308051,0.260690570616102
Jiangsu-Hydro_NonPumped-ep-30907,2050.12.12,0.075199203062337,0.150398406124674
Jiangsu-Hydro_NonPumped-ep-30928,2050.12.12,0.175464807145453,0.350929614290906
Jiangsu-Hydro_NonPumped-ep-30957,2050.12.12,75.2242694633578,150.448538926716
Jiangsu-Hydro_Pumped-ep-35005,2050.12.12,54.7650729501979,109.530145900396
Jiangsu-Hydro_Pumped-ep-35022,2050.12.12,5.0132802041558,10.0265604083116
Jiangsu-Hydro_Pumped-ep-35028,2050.12.12,50.132802041558,100.265604083116
Jiangsu-Hydro_Pumped-ep-35037,2050.12.12,67.6792827561033,135.358565512207
Zhejiang-Hydro_NonPumped-ep-30031,2050.12.12,4.74966546352044,9.49933092704088
Zhejiang-Hydro_NonPumped-ep-30062,2050.12.12,3.03832261081709,6.07664522163419
Zhejiang-Hydro_NonPumped-ep-30093,2050.12.12,3.53994902240012,7.07989804480025
Zhejiang-Hydro_NonPumped-ep-30124,2050.12.12,4.24803905193741,8.49607810387482
Zhejiang-Hydro_NonPumped-ep-30155,2050.12.12,2.41893175695433,4.83786351390866
Zhejiang-Hydro_NonPumped-ep-30186,2050.12.12,3.30391901255436,6.60783802510873
Zhejiang-Hydro_NonPumped-ep-30217,2050.12.12,7.81755446622904,15.6351089324581
Zhejiang-Hydro_NonPumped-ep-30248,2050.12.12,7.40462723032053,14.8092544606411
Zhejiang-Hydro_NonPumped-ep-30279,2050.12.12,5.54595354344595,11.0919070868919
Zhejiang-Hydro_NonPumped-ep-30310,2050.12.12,4.33673822761193,8.67347645522386
Zhejiang-Hydro_NonPumped-ep-30341,2050.12.12,5.39862270927471,10.7972454185494
Zhejiang-Hydro_NonPumped-ep-30372,2050.12.12,8.26004809402906,16.5200961880581
Zhejiang-Hydro_NonPumped-ep-30403,2050.12.12,11.5349018399782,23.0698036799564
Zhejiang-Hydro_NonPumped-ep-30434,2050.12.12,13.1866107836122,26.3732215672245
Zhejiang-Hydro_NonPumped-ep-30465,2050.12.12,9.2041681334121,18.4083362668242
Zhejiang-Hydro_NonPumped-ep-30496,2050.12.12,10.0300226052291,20.0600452104582
Zhejiang-Hydro_NonPumped-ep-30527,2050.12.12,12.2429918695155,24.485983739031
Zhejiang-Hydro_NonPumped-ep-30558,2050.12.12,15.7238081081326,31.4476162162652
Zhejiang-Hydro_NonPumped-ep-30581,2050.12.12,39.8394602605903,79.6789205211806
Zhejiang-Hydro_NonPumped-ep-30604,2050.12.12,39.8394602605903,79.6789205211806
Zhejiang-Hydro_NonPumped-ep-30627,2050.12.12,8.17084779306824,16.3416955861365
Zhejiang-Hydro_NonPumped-ep-30650,2050.12.12,12.7255755202192,25.4511510404385
Zhejiang-Hydro_NonPumped-ep-30673,2050.12.12,10.6744697234067,21.3489394468134
Zhejiang-Hydro_NonPumped-ep-30693,2050.12.12,18.5416355929791,37.0832711859583
Zhejiang-Hydro_NonPumped-ep-30716,2050.12.12,30.067517177804,60.135034355608
Zhejiang-Hydro_NonPumped-ep-30744,2050.12.12,26.5596401737269,53.1192803474537
Zhejiang-Hydro_NonPumped-ep-30767,2050.12.12,71.1597906541361,142.319581308272
Zhejiang-Hydro_NonPumped-ep-30791,2050.12.12,7.516879294451,15.033758588902
Zhejiang-Hydro_NonPumped-ep-30811,2050.12.12,22.0495125970563,44.0990251941125
Zhejiang-Hydro_NonPumped-ep-30856,2050.12.12,6.51462872185753,13.0292574437151
Zhejiang-Hydro_NonPumped-ep-30865,2050.12.12,2.31519882269091,4.63039764538182
Zhejiang-Hydro_NonPumped-ep-30933,2050.12.12,5.28186051756757,10.5637210351351
Zhejiang-Hydro_NonPumped-ep-30967,2050.12.12,3.16210055653239,6.32420111306477
Zhejiang-Hydro_NonPumped-ep-30974,2050.12.12,1.09746437698985,2.19492875397969
Zhejiang-Hydro_NonPumped-ep-30985,2050.12.12,4.32972247360378,8.65944494720755
Zhejiang-Hydro_NonPumped-ep-30989,2050.12.12,3.53293326839197,7.06586653678394
Zhejiang-Hydro_NonPumped-ep-30992,2050.12.12,76.0407509426663,152.081501885333
Zhejiang-Hydro_Pumped-ep-35006,2050.12.12,32.2018097721418,64.4036195442836
Zhejiang-Hydro_Pumped-ep-35017,2050.12.12,4.00900229037387,8.01800458074773
Zhejiang-Hydro_Pumped-ep-35018,2050.12.12,90.202551533412,180.405103066824
Zhejiang-Hydro_Pumped-ep-35023,2050.12.12,60.135034355608,120.270068711216
Zhejiang-Hydro_Pumped-ep-35038,2050.12.12,105.236310122314,210.472620244628
Zhejiang-Hydro_Pumped-ep-35054,2050.12.12,75.16879294451,150.33758588902
