generation_project,timestamp,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,tp_weight_in_year_hrs,period,DispatchGen_MW,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,ChargeStorage_MW,Store_GWh_typical_yr,Discharge_GWh_typical_yr,is_storage
Anhui-EP_Coal_300_RC-ep-1215,2040-12-19_12:00,existing.1215,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,320.0,14254152.022867715,5116434.317089911,,,,False
Anhui-EP_Coal_300_RC-ep-1215,2040-12-19_16:00,existing.1215,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,320.0,14254152.022867715,5116434.317089911,,,,False
Anhui-EP_Coal_300_RC-ep-1215,2040-12-19_20:00,existing.1215,EP_Coal_300_RC,Anhui,Coal,736.0,2038,304.0,223.744,887988.7989018529,182303.38928639996,320.0,14254152.022867715,5116434.317089911,,,,False
Anhui-EP_Coal_300_RC-ep-1222,2040-06-26_00:00,existing.1222,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1222,2040-06-26_04:00,existing.1222,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1222,2040-06-26_08:00,existing.1222,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1222,2040-06-26_12:00,existing.1222,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1222,2040-06-26_16:00,existing.1222,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1222,2040-06-26_20:00,existing.1222,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1222,2040-12-19_00:00,existing.1222,EP_Coal_300_RC,Anhui,Coal,736.0,2038,285.0,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1222,2040-12-19_04:00,existing.1222,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1222,2040-12-19_08:00,existing.1222,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1222,2040-12-19_12:00,existing.1222,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1222,2040-12-19_16:00,existing.1222,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1222,2040-12-19_20:00,existing.1222,EP_Coal_300_RC,Anhui,Coal,736.0,2038,285.0,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1224,2040-06-26_00:00,existing.1224,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1224,2040-06-26_04:00,existing.1224,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1224,2040-06-26_08:00,existing.1224,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1224,2040-06-26_12:00,existing.1224,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1224,2040-06-26_16:00,existing.1224,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1224,2040-06-26_20:00,existing.1224,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1224,2040-12-19_00:00,existing.1224,EP_Coal_300_RC,Anhui,Coal,736.0,2038,285.0,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1224,2040-12-19_04:00,existing.1224,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1224,2040-12-19_08:00,existing.1224,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1224,2040-12-19_12:00,existing.1224,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1224,2040-12-19_16:00,existing.1224,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1224,2040-12-19_20:00,existing.1224,EP_Coal_300_RC,Anhui,Coal,736.0,2038,285.0,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1225,2040-06-26_00:00,existing.1225,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1225,2040-06-26_04:00,existing.1225,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1225,2040-06-26_08:00,existing.1225,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1225,2040-06-26_12:00,existing.1225,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1225,2040-06-26_16:00,existing.1225,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1225,2040-06-26_20:00,existing.1225,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1225,2040-12-19_00:00,existing.1225,EP_Coal_300_RC,Anhui,Coal,736.0,2038,285.0,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1225,2040-12-19_04:00,existing.1225,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1225,2040-12-19_08:00,existing.1225,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1225,2040-12-19_12:00,existing.1225,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1225,2040-12-19_16:00,existing.1225,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1225,2040-12-19_20:00,existing.1225,EP_Coal_300_RC,Anhui,Coal,736.0,2038,285.0,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1228,2040-06-26_00:00,existing.1228,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1228,2040-06-26_04:00,existing.1228,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1228,2040-06-26_08:00,existing.1228,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1228,2040-06-26_12:00,existing.1228,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1228,2040-06-26_16:00,existing.1228,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1228,2040-06-26_20:00,existing.1228,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1228,2040-12-19_00:00,existing.1228,EP_Coal_300_RC,Anhui,Coal,736.0,2038,285.0,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1228,2040-12-19_04:00,existing.1228,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1228,2040-12-19_08:00,existing.1228,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1228,2040-12-19_12:00,existing.1228,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1228,2040-12-19_16:00,existing.1228,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1228,2040-12-19_20:00,existing.1228,EP_Coal_300_RC,Anhui,Coal,736.0,2038,285.0,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1229,2040-06-26_00:00,existing.1229,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1229,2040-06-26_04:00,existing.1229,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1229,2040-06-26_08:00,existing.1229,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1229,2040-06-26_12:00,existing.1229,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1229,2040-06-26_16:00,existing.1229,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1229,2040-06-26_20:00,existing.1229,EP_Coal_300_RC,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1229,2040-12-19_00:00,existing.1229,EP_Coal_300_RC,Anhui,Coal,736.0,2038,285.0,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1229,2040-12-19_04:00,existing.1229,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1229,2040-12-19_08:00,existing.1229,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1229,2040-12-19_12:00,existing.1229,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1229,2040-12-19_16:00,existing.1229,EP_Coal_300_RC,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_300_RC-ep-1229,2040-12-19_20:00,existing.1229,EP_Coal_300_RC,Anhui,Coal,736.0,2038,285.0,209.76,832489.4989704872,170909.427456,300.0,13363267.521438483,4796657.172271791,,,,False
Anhui-EP_Coal_600_OT-ep-1168,2040-06-26_00:00,existing.1168,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1168,2040-06-26_04:00,existing.1168,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1168,2040-06-26_08:00,existing.1168,EP_Coal_600_OT,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1168,2040-06-26_12:00,existing.1168,EP_Coal_600_OT,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1168,2040-06-26_16:00,existing.1168,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1168,2040-06-26_20:00,existing.1168,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1168,2040-12-19_00:00,existing.1168,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1168,2040-12-19_04:00,existing.1168,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1168,2040-12-19_08:00,existing.1168,EP_Coal_600_OT,Anhui,Coal,736.0,2038,0.0,0.0,0.0,-0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1168,2040-12-19_12:00,existing.1168,EP_Coal_600_OT,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1168,2040-12-19_16:00,existing.1168,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1168,2040-12-19_20:00,existing.1168,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1169,2040-06-26_00:00,existing.1169,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1169,2040-06-26_04:00,existing.1169,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1169,2040-06-26_08:00,existing.1169,EP_Coal_600_OT,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1169,2040-06-26_12:00,existing.1169,EP_Coal_600_OT,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1169,2040-06-26_16:00,existing.1169,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1169,2040-06-26_20:00,existing.1169,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1169,2040-12-19_00:00,existing.1169,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1169,2040-12-19_04:00,existing.1169,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1169,2040-12-19_08:00,existing.1169,EP_Coal_600_OT,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1169,2040-12-19_12:00,existing.1169,EP_Coal_600_OT,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1169,2040-12-19_16:00,existing.1169,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1169,2040-12-19_20:00,existing.1169,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1170,2040-06-26_00:00,existing.1170,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1170,2040-06-26_04:00,existing.1170,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1170,2040-06-26_08:00,existing.1170,EP_Coal_600_OT,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1170,2040-06-26_12:00,existing.1170,EP_Coal_600_OT,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1170,2040-06-26_16:00,existing.1170,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1170,2040-06-26_20:00,existing.1170,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1170,2040-12-19_00:00,existing.1170,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1170,2040-12-19_04:00,existing.1170,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1170,2040-12-19_08:00,existing.1170,EP_Coal_600_OT,Anhui,Coal,736.0,2038,0.0,0.0,0.0,-0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1170,2040-12-19_12:00,existing.1170,EP_Coal_600_OT,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1170,2040-12-19_16:00,existing.1170,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1170,2040-12-19_20:00,existing.1170,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1171,2040-06-26_00:00,existing.1171,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1171,2040-06-26_04:00,existing.1171,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1171,2040-06-26_08:00,existing.1171,EP_Coal_600_OT,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1171,2040-06-26_12:00,existing.1171,EP_Coal_600_OT,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1171,2040-06-26_16:00,existing.1171,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1171,2040-06-26_20:00,existing.1171,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1171,2040-12-19_00:00,existing.1171,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1171,2040-12-19_04:00,existing.1171,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1171,2040-12-19_08:00,existing.1171,EP_Coal_600_OT,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1171,2040-12-19_12:00,existing.1171,EP_Coal_600_OT,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1171,2040-12-19_16:00,existing.1171,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1171,2040-12-19_20:00,existing.1171,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1172,2040-06-26_00:00,existing.1172,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1172,2040-06-26_04:00,existing.1172,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1172,2040-06-26_08:00,existing.1172,EP_Coal_600_OT,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1172,2040-06-26_12:00,existing.1172,EP_Coal_600_OT,Anhui,Coal,724.0,2038,-0.0,-0.0,-0.0,0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1172,2040-06-26_16:00,existing.1172,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1172,2040-06-26_20:00,existing.1172,EP_Coal_600_OT,Anhui,Coal,724.0,2038,627.0,453.948,1801615.8613589567,343853.62577279995,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1172,2040-12-19_00:00,existing.1172,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1172,2040-12-19_04:00,existing.1172,EP_Coal_600_OT,Anhui,Coal,736.0,2038,627.0,461.472,1831476.8977350716,349552.8571392,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1172,2040-12-19_08:00,existing.1172,EP_Coal_600_OT,Anhui,Coal,736.0,2038,0.0,0.0,0.0,-0.0,660.0,22597700.48118048,8207419.354838708,,,,False
Anhui-EP_Coal_600_OT-ep-1172,2040-12-19_12:00,existing.1172,EP_Coal_600_OT,Anhui,Coal,736.0,2038,-0.0,-0.0,-0.0,0.0,660.0,22597700.48118048,8207419.354838708,,,,False
